Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Eccentricity,Texture_Correlation_Nuclei_3_02_256,AreaShape_Zernike_4_2,Texture_InfoMeas1_Nuclei_3_02_256,AreaShape_Zernike_0_0,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,AreaShape_MaximumRadius,AreaShape_BoundingBoxMaximum_X,AreaShape_Zernike_4_0,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Zernike_3_1,AreaShape_Zernike_2_0,AreaShape_Zernike_5_3,AreaShape_Zernike_7_5,AreaShape_MinFeretDiameter,Texture_Correlation_Nuclei_3_03_256,CellType
22.377176015473893,607,3.362318114561312,0.5968967566332579,0.495146143294291,0.0134449440824514,-0.0970628735964873,0.8211363438543738,-0.0615145224553296,22.283095723014256,12.041594578792296,539,0.0412119123633668,0.2488879788569527,0.0072561908645698,1.0801444407401133,48,0.0141638657712104,0.112846447060262,0.0173285903952302,0.0032155345366312,24.0,0.0702881634136589,M1
11.369230769230768,743,2.905940662662573,0.4848855285588452,0.2875562995296779,0.0253766799772028,-0.0627574706318573,0.8791979384184253,-0.0407370431302328,11.74959349593496,13.92838827718412,467,0.0572876256581285,0.2311063616724546,0.0131479289940828,1.0801825849146904,123,0.0068171013914444,0.0953640776465002,0.009061817189504,0.0016238555980824,28.144271175498577,0.0335451338392353,M1
16.739776951672862,616,3.1766803911235515,0.5515291991968454,0.3314015599961267,0.0321202109936859,-0.0738811664725138,0.856239693839367,-0.0839504086197995,22.09859154929577,12.649110640673518,317,0.0563144750108886,0.4107463139629425,0.0079307223504373,1.0757743439336709,134,0.0070014651567534,0.108104328157993,0.0042612070550686,0.0052432381976824,25.0,0.2759700768435591,M1
16.93051031487514,1038,3.1869908167587013,0.5005346988684328,0.5461375835192258,0.0294999343758859,-0.1067840203505114,0.8926664519456631,-0.0619931102215411,19.9297052154195,16.278820596099706,804,0.0483570331475886,0.4402203857823074,0.0097389774839933,1.0884598970876769,145,0.0169621611124454,0.0835244185982842,0.0109320005396035,0.0018238246714971,33.0,0.2871260494154681,M1
12.055821371610843,718,2.924046372820261,0.468467921915233,0.3009831495043232,0.0230799185172609,-0.0593839469610824,0.8465977338510675,-0.0564442714933179,16.370242214532873,14.0,454,0.0607301424112405,0.2697640661914153,0.0124730050441458,1.1177933991526672,152,0.0224120368397768,0.1157837046815276,0.0064060771800619,0.0044887449192769,28.17445651649735,0.207124943334503,M1
11.997107039537124,1157,2.981874050131011,0.4809891380986896,0.6730653199407549,0.0301042302498361,-0.1386997075120726,0.9081078087913338,-0.0806504357618743,13.291417165668662,17.4928556845359,596,0.0475291964070121,0.6191058270637972,0.0130406400035708,1.0857002514289478,157,0.0071747177098233,0.0746554407678936,0.00598909763852,0.0047178639470855,34.85376041956758,0.4776300399411407,M1
13.499205087440384,728,3.036714890430057,0.5809766915570711,0.2819655836391034,0.0195568464952653,-0.0575629132166048,0.822063367236067,-0.0566569731950758,16.988429752066118,13.038404810405298,78,0.0561061546449506,0.2601085128390854,0.0112627356618752,1.0949181442526297,154,0.0049292082152574,0.1244019652093602,0.003002281679922,0.0126047681036088,26.879360111431225,0.2048039886584603,M1
11.875399361022364,719,2.946495621585716,0.5688320651578672,0.3527803724360719,0.0201193407493885,-0.0641629598553481,0.8639654037241674,-0.0578075067906395,20.0895008605852,13.45362404707371,304,0.0346170251890063,0.5436187508348103,0.0112803539895272,1.0700328781764654,173,0.0178555696234374,0.0887445501998416,0.0156380303282418,0.0049482320241217,26.57398108278538,0.2578342075154907,M1
11.30392156862745,687,2.912024116015031,0.7156821475561919,0.0869929033990009,0.0091065189898993,-0.0478838033828762,0.7306173226500431,-0.0470193432563636,17.46511627906977,12.16552506059644,212,0.03739113880568,0.3612465918595727,0.0114018646674356,1.1088474318064685,170,0.0080743920787203,0.1561440392542937,0.0119051893945083,0.0059391701797509,24.0,-0.0292744837422526,M1
18.63110307414105,646,3.229028862864755,0.6558085982480428,0.4726358951038836,0.0111083497688173,-0.099516493081919,0.766554283223593,-0.0713828504329289,21.375984251968504,12.529964086141668,479,0.0446251255351616,0.2653172671477959,0.0085968692876926,1.0712734080066455,173,0.0029911302090246,0.1444575692704476,0.0142516381368199,0.0089147520435628,24.14953415699773,0.28792682703619,M1
15.501811594202897,642,3.104554168225424,0.6717294072670871,0.3846409828043441,0.0123655897391164,-0.0750035008497655,0.7623987170435369,-0.0738694941168241,20.95418326693227,12.083045973594572,683,0.0420811149185988,0.3423476550689847,0.0088561357908002,1.110890169263476,188,0.0139061111296954,0.1440800662282492,0.0156953468486706,0.0040038413362122,23.955952088143736,0.308274780118348,M1
17.111926605504586,634,3.1683310567341936,0.3684046870468252,0.361706737148834,0.0068694636668363,-0.0669881850361612,0.8903341045808133,-0.0579870836668821,21.199612403100776,13.41640786499874,604,0.0512503097915292,0.3643444493774959,0.0086642538506859,1.0972374951435526,196,0.0356492273179066,0.0863839982923231,0.005302534504708,0.0066036614796924,26.38560213449752,0.0834721959767101,M1
16.99663865546219,673,3.176121236534476,0.5794092138694822,0.2369989765770379,0.0068727948879018,-0.0633976632317386,0.7782712173046997,-0.0576172711441051,30.832720588235297,12.649110640673518,618,0.033298111057076,0.4968263122216694,0.0079867241014052,1.204087410672605,220,0.0173134997879252,0.1266752824984291,0.0235250087465486,0.0018805442602668,25.0,0.2037340365805457,M1
