Texture_Contrast_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_03_256,CellType
1.105109489051095,1.5101093886639918,0.1281413813883481,-0.0141298127595696,-0.0105630863117374,1.1523076923076925,0.1427031522144356,0.1338547605093505,0.1153661985843193,M1
1.7047619047619047,1.709799808391749,0.2845439791604216,-0.037777826370478,-0.0348655748032947,1.7154620311070443,0.2924583114319638,0.0724547890781657,0.2629418635659728,M1
1.2537313432835824,1.5754104507397049,0.1683356672461728,-0.0175914353825108,-0.0083000280784534,1.3776337115072934,0.0428864422517685,0.1231777678770327,0.0877508754964417,M1
2.107676969092722,1.855062471345476,0.3341873005495037,-0.0484207673994231,-0.0212660912253571,2.37747653806048,0.2893748512787532,0.0570710600004572,0.2248490327246422,M1
1.3400309119010818,1.5882096784087132,0.1652747438589576,-0.018224904646827,-0.0087074860335233,1.4224,0.1612510606802562,0.1068598620669885,0.0860040287086715,M1
1.633606557377049,1.7162713058261914,0.1887297699672841,-0.0173982673564671,-0.012116273541691,1.7917398945518457,0.1218613883341618,0.0844309325450147,0.1425828900531941,M1
1.8940809968847356,1.7892900539127752,0.3877989319229359,-0.0648864230541627,-0.0578861131631965,2.2271739130434782,0.4201369081574455,0.0564818319352922,0.3471958294427512,M1
2.2429378531073447,1.8767422875851936,0.3041994136511913,-0.0521824003012248,-0.029673957896528,2.766355140186916,0.3454306646856353,0.0483856809984359,0.1768423949004522,M1
2.4178027265437048,1.95733824516853,0.4424976057212434,-0.0685501809299986,-0.0546734974185811,2.8666107382550337,0.4501445640953236,0.0433692023647451,0.3887412797137771,M1
2.083453237410072,1.8610653458756907,0.2944681415754079,-0.0439882369899415,-0.0370240944940729,2.475155279503105,0.2828832886067681,0.0573862636509497,0.289343885168068,M1
2.5877659574468086,1.9776623184423168,0.3599768224602635,-0.0536658122667653,-0.0289941099579358,2.9242424242424243,0.3829557567498279,0.039730046118153,0.2382062489881825,M1
1.388,1.6114111276036578,0.1027263232117849,-0.0121077957137017,-0.0104453909693926,1.331914893617021,0.0659186837798265,0.111298,0.086122906671079,M1
1.2325949367088609,1.565711721993387,0.1691146561477745,-0.0198927482016403,-0.0231552494652327,1.3092436974789916,0.1538597047528435,0.1150732054157987,0.1386074319558422,M1
1.257936507936508,1.5677679764596528,0.0076787871981422,-0.0046813321787472,-0.0100516315978216,1.4451754385964914,0.1308264786525655,0.1139810090702947,0.0872129997149178,M1
1.991902834008097,1.8217563008297764,0.3046113293574063,-0.0471703480141232,-0.0337247873421843,2.0325318246110324,0.2775048817416249,0.0616293406619424,0.23909051977664,M1
1.85133418043202,1.7956359366705077,0.4476032944458627,-0.0851229218045278,-0.0588781275590613,2.0318302387267906,0.4137317053031129,0.0594758536510545,0.3630373001776207,M1
2.1789340101522847,1.8841790388872737,0.5475470642944489,-0.1145870381488658,-0.0822712748946858,2.2614886731391586,0.5547840943268203,0.045584827295215,0.4821918722148182,M1
1.2922848664688429,1.603871880171957,0.1755224556419359,-0.0174173168940748,-0.0114443028007187,1.317683881064163,0.1242725007328181,0.1137403252648169,0.1108844198322481,M1
1.4958183990442055,1.6480757516694415,0.1975364307626484,-0.0189792731824895,-0.0112414861964031,1.5275,0.2007291587216834,0.0890697418812422,0.107843571988949,M1
2.023809523809524,1.8544654655634545,0.4035351431661862,-0.0644539265027716,-0.0348123791295737,2.201226993865031,0.374298386057896,0.0567134353741496,0.2981436393723362,M1
1.9330199764982368,1.8333502331493292,0.3312208059926627,-0.0424065110632364,-0.0327469156920677,2.1652490886998788,0.333091322605303,0.0576462888065606,0.2670654564212099,M1
1.3584637268847797,1.6378250439916058,0.2226961295884564,-0.0287012127810755,-0.0108382721274442,1.4432835820895524,0.1967382090300487,0.1013002596067655,0.0736855888763709,M1
2.0321516900247323,1.836735259815608,0.4737657298574551,-0.0855284220120464,-0.0560749967626967,2.0972696245733786,0.4329923152651829,0.0505338905468308,0.3750284324242952,M1
1.881615598885794,1.797579158468631,0.3461298835014057,-0.0504114170586217,-0.0384276710245871,2.0782608695652174,0.3471407144772898,0.0581437527641778,0.2949370411516784,M1
2.5598923283983845,1.997313970167209,0.6566838626672113,-0.1518431653751727,-0.1160057366489883,2.953974895397489,0.6531889958320665,0.040425532878422,0.5805003426827008,M1
1.690614136732329,1.7299558353702635,0.2787158765642903,-0.0322249526017819,-0.0156356805517117,1.7179183914843286,0.2389407329546717,0.0728044534614088,0.1901092027842356,M1
2.694398682042834,2.0244219855700885,0.5300986721610625,-0.1039041190752436,-0.0560780166042337,3.018675721561969,0.5145162133307738,0.036171559700257,0.4032312797258247,M1
1.9699570815450649,1.8319350551650608,0.5198874022080869,-0.0992982341771995,-0.0793876988871596,2.413669064748201,0.5238559109726704,0.0500156569470795,0.4696873819587939,M1
1.1918997107039535,1.5427204989852938,0.1079166318761688,-0.0094805925782023,-0.0028639323754346,1.25,0.1572054928551328,0.1181199197670752,0.0676585852649455,M1
1.583732057416268,1.6974890528260678,0.2858698606631339,-0.0414342666733858,-0.0272353073425702,1.7184801381692572,0.2695227049943422,0.0763871400990514,0.2501965322118238,M1
1.0315789473684212,1.485817064585889,0.07880245226199,-0.0098175768434633,-0.0023194244552569,1.1297709923664123,0.0768264601214145,0.1477516158818098,0.0284871936613246,M1
1.914760914760915,1.8042102923234564,0.4437400499580374,-0.0723154397037263,-0.068053246461155,2.184736091298145,0.4546209620822888,0.0528253345301162,0.4312767143002327,M1
1.4898236092265946,1.6411513693056352,0.236747454625941,-0.0235854469050936,-0.0178369623969274,1.5873925501432666,0.2539192872078746,0.086949917981328,0.1801424353965534,M1
1.232520325203252,1.5407083683711016,0.1642597596198605,-0.0191938105646819,-0.0237920218716687,1.369047619047619,0.2464819011473231,0.1038336968735541,0.2132814382355658,M1
1.815487571701721,1.7748690736069137,0.2078083213758056,-0.0284533963877902,-0.0160894526560669,1.886922320550639,0.2481426926797249,0.0668891598331438,0.1582133957520539,M1
2.0469011725293136,1.852006464001164,0.4863707326310308,-0.0872535167356931,-0.0783215529031758,2.219154443485764,0.5071022612107888,0.0452790894730492,0.4597134211679686,M1
2.016073478760046,1.817548209864204,0.461481942870207,-0.0885299127300038,-0.0730248703621748,2.394927536231884,0.5522920547643665,0.0505746459787962,0.4401552999903357,M1
2.498632634457611,1.9686548088201905,0.3586413883671781,-0.0500748156716741,-0.0383382807796484,2.7837320574162674,0.3462200154221844,0.0461991725174067,0.3018424761701571,M1
1.720897615708275,1.7446683845620434,0.2208296568590027,-0.0209876517023964,-0.0145779976175843,1.8035190615835777,0.2366490077146461,0.0735666415536746,0.1412727555065335,M1
1.8783269961977187,1.8077574739147024,0.356791264512163,-0.0528321706197824,-0.0378027545601313,2.138020833333333,0.3457909100979888,0.0609891071947773,0.275499322993905,M1
1.5596107055961068,1.7017133985127852,0.172295535302218,-0.0181433241279774,-0.0095299684397803,1.6317829457364343,0.1409299898914154,0.093461588553229,0.0833405803403216,M1
1.2040000000000002,1.531291598554734,0.1461071971101499,-0.0257288691212111,-0.021041189317954,1.5032537960954446,0.2384797931498593,0.10608,0.1569011359489323,M1
2.241444866920152,1.8690794471901275,0.4320242427666998,-0.0728257911668215,-0.0387602832727839,2.415821501014199,0.407080851698505,0.0443768162037907,0.2653292509350529,M1
1.512396694214876,1.6774768836511,0.2429850856060447,-0.0294445275717021,-0.037419845738312,1.6661764705882351,0.2676731764589156,0.078867184239085,0.2545883294684624,M1
1.968379446640316,1.8298300761684103,0.3960985855553928,-0.0648803252559385,-0.0487193905936778,2.334273624823695,0.4184009470155467,0.0562282040199208,0.340077697988662,M1
1.124223602484472,1.5293189432136876,0.1089034504880176,-0.0079584881444605,-0.0050349075828449,1.2397260273972603,0.1010195704744466,0.140746027459503,0.0450298179034981,M1
1.8304552590266876,1.7922613702979813,0.2958187267389152,-0.0385085741992402,-0.0340464997631156,1.9102141680395384,0.3078513012815251,0.0646734964967752,0.2936518662797619,M1
2.9266666666666667,2.057379642349017,0.6097410168431839,-0.1248991423765681,-0.1060078412165432,3.8154385964912287,0.6404567166125164,0.0273835555555555,0.5761646471669671,M1
0.8994708994708995,1.398608690805064,-0.0797676908214013,-0.009822059311887,-0.0110425482369297,0.997150997150997,0.0537476071270796,0.1717757061672405,-0.0681818181818184,M1
1.911360799001249,1.816318691593587,0.363366545647598,-0.054205551455738,-0.0577075282000632,2.3446404341926725,0.3905934718174602,0.0583992231932306,0.3898138149886395,M1
1.4220072551390568,1.6418221845490062,0.1855407160081625,-0.0194335364252018,-0.0207637769681576,1.5695876288659794,0.1820709445082672,0.0931975395106802,0.1783308736226545,M1
1.3991683991683992,1.610856342303523,0.1949423365799276,-0.019203134931309,-0.0105578369978786,1.4660297239915074,0.2006060037338128,0.0958820847074485,0.1371262311636065,M1
1.914948453608247,1.804746157069728,0.3268385680414992,-0.0433813566835883,-0.0281184953484235,2.0,0.3009661654180918,0.0594112020405994,0.2612783778403868,M1
2.176422093981863,1.8699032183056887,0.4407568116961802,-0.07363365766398,-0.0488016697496805,2.3719723183391004,0.4174755162248338,0.0494029709746501,0.3444188098386203,M1
1.2327586206896552,1.5680332714020722,0.0974271269897942,-0.01258786180531,-0.0027968252413017,1.2420856610800743,0.0848050493514529,0.1192479191438763,0.0735362541385067,M1
1.4201680672268906,1.6357660512747187,0.0930761532162673,-0.0138812292068202,-0.0220423051906522,1.4401805869074489,0.1278223205234565,0.1086368370877763,0.0427177894981046,M1
0.7264573991031391,1.2608061609022811,0.0152228860294125,-0.0002798258681691,-0.0034600310755973,0.7093596059113301,0.0327192888508085,0.2126224134810673,0.0720678285445131,M1
1.2458193979933108,1.5774550141630477,0.0088559790227084,-0.0059152258528062,-0.0095351850066021,1.3022847100175745,0.0739329941641433,0.1298908848894307,0.0309777832420354,M1
1.982300884955752,1.851556814759757,0.4351767334040609,-0.0696111406199813,-0.0640341694288152,2.2891705069124426,0.4217720680409251,0.0553072871798887,0.409247055393368,M1
0.9801762114537445,1.4379385835549388,0.0056265773033822,-0.0052806047786928,-0.0045422854263582,0.8960396039603962,0.0053344558584244,0.1552281239690271,0.0539811515534969,M1
1.465536723163842,1.6468511958710417,0.2452713180285174,-0.0272613461452662,-0.0238942509823819,1.547703180212014,0.2828525828759204,0.0898745571196016,0.2265864726717602,M1
1.6113074204946995,1.7077615861728743,0.1969909468781405,-0.0185957286976582,-0.0244022517967391,1.6181953765846384,0.1827704441643391,0.0856696924671303,0.2362371392304267,M1
1.4474885844748857,1.6443516977538766,0.2156478334772415,-0.022140515709383,-0.0209013771913755,1.5693548387096774,0.2395037354943776,0.0858637457749235,0.2131052509331667,M1
1.87085308056872,1.7964406727438411,0.3969471179993201,-0.0615439309279071,-0.0492125421437638,2.147713226205192,0.4254949144154367,0.0561873189056849,0.3545313574397001,M1
1.502202643171806,1.6742911227160966,0.2099163248083457,-0.0208506435739062,-0.0126431728998207,1.5474563401670465,0.2114107577344888,0.090874663889374,0.1522876051652148,M1
1.7162367223065251,1.745155349469702,0.2382055724993125,-0.0339764233542671,-0.0171521411233883,1.7804107424960505,0.2519995162723684,0.0756042746516656,0.1685676892805035,M1
1.1634446397188047,1.5275226069400525,-0.0441498239286943,-0.0058339770751151,-0.0068982658993954,1.2897384305835011,0.067813304296179,0.1294674157789233,0.0303875466191018,M1
2.723261032161556,1.9884687052345495,0.4298676899708191,-0.0695138349622756,-0.0441813069905761,2.7880642693190514,0.3605180521327052,0.0401481005768169,0.3464117169888255,M1
1.893805309734513,1.780552539280855,0.4175190707350901,-0.0643425624879869,-0.0450214312702754,2.213903743315508,0.4160457102755476,0.0561715954296198,0.3155539754826338,M1
1.965393794749404,1.817089829537936,0.3946832908837367,-0.0600734890340559,-0.0647020872463761,2.481806775407779,0.4470686670201492,0.0523749579918091,0.3966239944113955,M1
1.347245409015025,1.6151739150633704,0.2600206438815109,-0.026804749486225,-0.0347104044467683,1.5276292335115866,0.3161157244022473,0.0952561447710569,0.2249973559584943,M1
1.3014440433213,1.5823371989591906,0.1106929605414698,-0.0086192706123713,-0.0088646532097587,1.3832684824902723,0.1132152756424668,0.1048316151650614,0.0804997336690716,M1
1.2905718701700155,1.5646801643991552,0.129891584925137,-0.0151739011723001,-0.0109852793575843,1.367986798679868,0.1407231035094315,0.107925295442764,0.0860324517482848,M1
1.7195121951219514,1.7337166863700375,0.1748921553680179,-0.0197161773526141,-0.0106489793706995,1.6551724137931032,0.119310978960484,0.0975731160995034,0.1153454570987228,M1
3.9,2.227844207392049,0.6400654889013343,-0.1436687275427047,-0.1134651895165657,5.579387186629528,0.6752909494292909,0.0243279766252739,0.5545462290795813,M1
3.4325980392156863,2.1769960853210475,0.5960960517532619,-0.1290991964692739,-0.1030702328366705,4.561696658097686,0.6421278743498093,0.027429354094579,0.5201375184381074,M1
1.897048730267673,1.8017533993597308,0.5356404572905787,-0.1102855011499675,-0.0765542479305293,2.263720598717035,0.5607765037698534,0.0503314178257615,0.4595667000735713,M1
1.1885813148788926,1.511003278363557,0.0468628513535798,-0.0062203291137919,-0.0047828872852312,1.3607142857142858,0.0913395034113151,0.1206029022641012,0.0610712248964326,M1
2.2411347517730498,1.892125716406708,0.3750944073109038,-0.0509470003264015,-0.0442236535423292,2.5162962962962965,0.3813739064080192,0.0512504401187063,0.3433510490562799,M1
2.852037169406719,2.0480649053410063,0.6159167899231839,-0.1278558490931623,-0.0936767958355347,3.3613382899628257,0.6237205544334906,0.0310351364014222,0.5305557440533383,M1
1.6422764227642277,1.7530533665551906,0.2037938395223412,-0.0270077704909427,-0.0145410688184234,1.7228915662650603,0.2132681132620333,0.0831594950095842,0.1218092738432854,M1
1.1972049689440991,1.5600493238006476,0.1107150197111517,-0.0118422014844884,-0.0071804909087063,1.2665562913907285,0.1405865018887998,0.1196496084256008,0.0040801712334163,M1
2.283132530120482,1.918890005491187,0.6264699085954878,-0.1448603540870131,-0.1144391774308262,2.5909090909090917,0.6193983088590524,0.0433909130497895,0.560284095977334,M1
3.129230769230769,2.074254072371255,0.598055555768807,-0.1280334468287165,-0.0891010061060815,3.5304347826086957,0.5989171514768401,0.0303794871794871,0.4997473336885469,M1
2.6152277362338543,1.9988319043125589,0.6036271276799136,-0.1262714485184411,-0.1177118980554614,3.620271234832263,0.6371927070883203,0.0318535419192075,0.5985750460640028,M1
2.3575418994413413,1.92752183990636,0.541740840143202,-0.1124873184235104,-0.0807861345010564,2.7101658255227106,0.5413384661391173,0.0407407696389001,0.4578133680595058,M1
1.7736220472440944,1.770530139641474,0.228515094629217,-0.0244068575645939,-0.0207670509271036,1.806910569105691,0.2158553101017891,0.0738576477152954,0.2097270794141776,M1
1.369718309859155,1.616183002476414,0.1220707114208377,-0.0084734586507433,-0.0095414992173762,1.459045904590459,0.1630344508871985,0.0961440407409244,0.124780729148314,M1
1.3079968329374505,1.602620966147279,0.1452951342331857,-0.0135694183366168,-0.0096136362128966,1.3973834832379393,0.2025357095354375,0.1092335671016676,0.086048292999391,M1
1.869387755102041,1.7856991113534475,0.2720534509152361,-0.0330866865858798,-0.0209295391271062,1.854304635761589,0.2053707054362115,0.0720491461890878,0.1846983751322584,M1
2.517137096774193,1.945837723824792,0.2659575225692508,-0.0301703955843048,-0.0240182297997409,2.96529284164859,0.2829945585400904,0.0491345075117065,0.2182632318535336,M1
2.758760107816711,2.03597025389561,0.3633661028010583,-0.0503447165147875,-0.0250091123554911,2.943899018232819,0.3115583708914186,0.0460582239303695,0.1935651743354739,M1
3.021087680355161,2.078663821080733,0.4454896283106823,-0.0708032512084866,-0.0736902385677856,3.590801886792453,0.4265003341584806,0.0340988739851268,0.4339744283733955,M1
4.188084112149532,2.3018964296112787,0.5485448055670137,-0.1029546164990662,-0.0726287979452548,5.30966952264382,0.5761458200034084,0.0217868372783649,0.4726579437006842,M1
6.293018682399213,2.519304954662702,0.7200758765300416,-0.1618239438201121,-0.134376942505098,9.888544891640866,0.7630507219548316,0.016729850167603,0.6550847959629663,M1
2.9012237762237763,2.056801284113389,0.4951865544291133,-0.0848246663501146,-0.0743584394184199,3.3125000000000004,0.5232006596191193,0.0338062833145875,0.4614598274986976,M1
3.0924369747899165,2.101682172924884,0.5414648721584134,-0.1010546381693456,-0.0711948493885347,3.6515986769570015,0.5924392037152502,0.0280176408798813,0.4178581356782203,M1
2.9519595448798985,2.0463455853632326,0.5125335599487466,-0.0910885935807592,-0.0692986314439327,3.5092470277410825,0.4944635508544505,0.0332152087085911,0.4650360820743946,M1
2.282338308457712,1.888871298507212,0.23072509113093,-0.0251712230815896,-0.0312571275880926,2.618421052631579,0.2746991002196289,0.0553490322021732,0.2628602510749271,M1
2.459970887918486,1.9391866800953423,0.3082731637029312,-0.0399165947559087,-0.0340662481466204,3.004716981132076,0.3532586898395714,0.0429837552890126,0.2600770874543025,M1
2.15179392824287,1.879908034408678,0.2648841891423688,-0.0261156546637932,-0.0278515732644962,2.322720694645442,0.2736085029037168,0.0609452346837129,0.263255423415676,M1
3.9460390355912742,2.2484834193690446,0.5035938084883709,-0.1085671766701671,-0.0728208395776632,5.231503579952268,0.539094157906402,0.0268071459359565,0.4211190440999782,M1
4.07433290978399,2.269688872644279,0.6684148454201014,-0.1447496620553479,-0.1438838768354268,6.247319513938527,0.7240850173194083,0.0233655139343428,0.6516218267041913,M1
4.046421663442939,2.265075691343537,0.5978834640301389,-0.1197535918231877,-0.0785478996593993,5.447530864197532,0.6517075063620402,0.0230331214528095,0.4894897680197409,M1
2.665123456790124,2.0072334334555366,0.3613447801151042,-0.0561916481831421,-0.038070368098184,2.7548387096774194,0.3070267589189411,0.0475299115988416,0.2676666134344475,M1
3.4819427148194277,2.1230477069587246,0.6367965037092169,-0.1412762769826912,-0.0997516801264833,4.375821287779238,0.6054855582904705,0.026959921465116,0.5241164828486045,M1
3.2340425531914896,2.136463842110179,0.5681551745313996,-0.1083053394060662,-0.0808885278323619,3.794894366197184,0.6040140295213071,0.0281481213218651,0.4846508293791043,M1
2.3329081632653064,1.92421110304779,0.1874893605274392,-0.0174144032757193,-0.014151750094977,2.638472032742156,0.1220424628359105,0.06168246954394,0.1507546758783808,M1
2.2686754551161337,1.919743424535811,0.2277811853692653,-0.0225768756724778,-0.0185439539175802,2.664924885695624,0.2391904717728397,0.0587697510569822,0.1974720885188939,M1
2.8281068524970965,2.012996630170748,0.4371767981566452,-0.0720831845539809,-0.0675633130305242,3.4926470588235285,0.3832578708322617,0.0365819934953953,0.4049150543943031,M1
4.602272727272727,2.3422305524070057,0.6097136294115346,-0.1224635362651458,-0.0876308575920383,5.615725359911406,0.6166616243079652,0.0199578666074721,0.505863210722938,M1
1.7651331719128331,1.761957833770301,0.2065923394250459,-0.020595374426638,-0.0229863034319843,1.7861635220125784,0.1970498461850291,0.0777859693144709,0.1427425818922076,M1
2.8666666666666667,2.058862220013367,0.3301690640125436,-0.0465732668677475,-0.0340450487494008,3.477477477477477,0.3340575974262336,0.0467254361799816,0.2612972620780198,M1
3.215511760966306,2.121567425073359,0.490004350291119,-0.0861051455160153,-0.0580549428029575,3.2550819672131146,0.4250369530803189,0.0339700177300593,0.4054101667364073,M1
3.327044025157233,2.142720634540699,0.6283005640379096,-0.1399741596634901,-0.1070267897981645,4.196739130434783,0.6349641184203032,0.0280140114007445,0.5610191702089538,M1
2.071063104036384,1.856183511126791,0.2135455621690436,-0.0198454382368465,-0.0163239559578043,2.178635014836796,0.2289890965995409,0.0654685510818882,0.206357765019703,M1
2.63926576217079,1.9982241130590996,0.4344980700457417,-0.065140149823032,-0.0484245963352451,2.927597955706984,0.4650690014437436,0.0390558270685072,0.3701648110678781,M1
3.793361884368309,2.2042734015784013,0.6596371033145748,-0.1431574810850752,-0.0944717875309519,4.375690607734807,0.6638962913345309,0.0229986381706551,0.5320470413129486,M1
2.8080708661417324,2.023497601839713,0.4296984891628855,-0.0766116570196555,-0.0457766218339166,3.0,0.4025529278410031,0.0404008308016616,0.3166594990280171,M1
2.363013698630137,1.9438812226099509,0.2999194635218312,-0.040422911992748,-0.0195377161490392,2.458631256384065,0.2989329600187018,0.0497705086913729,0.1820645980333854,M1
4.875621890547264,2.368411871713105,0.699770571115758,-0.1571603744704388,-0.1015024983468228,6.42374616171955,0.6951485250995308,0.0174990718051533,0.5780105947093546,M1
3.751558325912733,2.1851270430455103,0.6320173725016394,-0.1333856505139882,-0.0900921629929481,4.518552875695733,0.6367284840839679,0.0225643054754906,0.5367776357952575,M1
