Texture_Contrast_Nuclei_3_00_256,Intensity_MeanIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Intensity_MaxIntensityEdge_Nuclei,Intensity_StdIntensityEdge_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Texture_Correlation_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_02_256,Intensity_MeanIntensity_Nuclei,Intensity_StdIntensity_Nuclei,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,Intensity_MinIntensityEdge_Nuclei,Intensity_MinIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Intensity_IntegratedIntensityEdge_Nuclei,Intensity_IntegratedIntensity_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_MaxIntensity_Nuclei,Texture_Correlation_Nuclei_3_03_256,CellType
16.53590426,0.018211545,3.183807695,0.034212161,0.004826527,0.028840002,0.388271659,-0.048792537,0.041345608,0.0162229,-0.040675453,22.60953058,0.007351373,0.007351373,0.011592548,0.468055284,0.007514536,3.733366638,58.63822925,0.435667852,0.071817264,0.293661824,M1
15.6980057,0.018813861,3.126261983,0.033081181,0.005124699,0.029405491,0.08113629,-0.041357998,0.040533252,0.014665115,-0.039599136,23.69422777,0.01046157,0.01046157,0.010461569,0.374134646,0.007686626,1.881386059,58.62805014,0.558299041,0.071817264,0.110241381,M1
12.03225806,0.020029665,2.953233679,0.035625886,0.005065278,0.026365983,0.200760631,-0.04152228,0.034841261,0.011993689,-0.037566433,18.70623501,0.008765099,0.008765099,0.00706863,0.349993805,0.011269883,2.002966466,58.15614825,0.09203957,0.071817264,0.157829676,M1
15.81023256,0.01689518,3.150437683,0.029405491,0.00337577,0.033363923,0.511767684,-0.096220071,0.049331856,0.018933957,-0.09510326,23.98605578,0.009613334,0.009613334,0.017954316,0.587350415,0.034424662,2.061211967,58.10864792,0.666794754,0.071817264,0.510244756,M1
15.65343511,0.022292767,3.134805469,0.045521963,0.006887283,0.026012551,0.433088521,-0.077822661,0.036297218,0.013659029,-0.060416341,20.19480519,0.01046157,0.01046157,0.009047844,0.347601862,0.008778043,2.429911604,57.7444718,0.659864823,0.071817264,0.290492704,M1
11.66484268,0.018148878,2.941313765,0.03251569,0.004117737,0.025729805,0.28048066,-0.05128935,0.033943085,0.011131581,-0.03323122,13.99713056,0.009330589,0.009330589,0.007916864,0.219055303,0.012037742,1.833036654,57.61412593,0.261124855,0.071817264,0.072831136,M1
13.33183857,0.019337308,2.995485778,0.034777649,0.004484209,0.024881572,0.266121697,-0.058519582,0.035496545,0.013951555,-0.049409733,22.25520833,0.011309805,0.011309805,0.009330589,0.466128101,0.009463514,2.223790416,57.58189324,0.6876101,0.071817264,0.212828932,M1
12.36546763,0.021355912,2.971998777,0.038453337,0.006434815,0.028274512,0.292602283,-0.055011162,0.037527696,0.012598477,-0.043455862,15.49766719,0.011309805,0.011309805,0.008623727,0.362821196,0.009617515,2.092879412,57.54032949,0.229740618,0.071817264,0.239033507,M1
19.85991379,0.018217606,3.214254665,0.029970981,0.004311644,0.033646669,0.667974573,-0.15192252,0.049474535,0.019379461,-0.061414378,19.88888889,0.009613334,0.009613334,0.019226668,0.519534745,0.05382067,1.985719014,57.52590998,0.745035426,0.071817264,0.33438783,M1
13.90451613,0.021961416,3.060494329,0.049197651,0.007436757,0.028274512,0.30413324,-0.064090314,0.042017945,0.016744683,-0.05741363,27.46915352,0.009330589,0.009330589,0.012723533,0.591269972,0.009487617,2.679292798,57.38679894,0.922681206,0.071817264,0.300811955,M1
16.41261722,0.019353904,3.1851147,0.049480397,0.007005563,0.033929415,0.53805242,-0.092874051,0.045406316,0.016333124,-0.054254271,17.97190518,0.007634118,0.007634118,0.011592548,0.451323403,0.010793435,2.322468445,57.36785489,0.61571781,0.071817264,0.308601256,M1
12.51731161,0.018546918,2.936032034,0.032798436,0.004635898,0.022619611,0.509742502,-0.089397404,0.033075948,0.014321272,-0.05425623,16.96208017,0.009047844,0.009047844,0.008482352,0.535296538,0.011731534,2.70785006,57.34099418,0.980232476,0.071817264,0.335008264,M1
16.19710669,0.018240509,3.176972878,0.029405491,0.004323646,0.031101963,0.579920899,-0.093464807,0.044607873,0.01742134,-0.060163553,20.1581223,0.009047844,0.009047844,0.013571767,0.541694542,0.013029375,2.991443424,57.3248774,0.280046924,0.071817264,0.448560655,M1
11.09153005,0.018131031,2.916587765,0.027991766,0.004176465,0.023467846,0.404597196,-0.073772629,0.034855626,0.01442635,-0.075142858,20.06901615,0.01046157,0.01046157,0.009613335,0.584989142,0.009929566,1.885627234,57.28020409,0.975860661,0.071817264,0.332557956,M1
15.553125,0.017615974,3.130322152,0.031667456,0.004546581,0.030536473,0.379993015,-0.066849413,0.041145886,0.015973405,-0.062457413,22.64448336,0.009047844,0.009047844,0.01046157,0.480966422,0.009718018,1.567821719,57.23326836,0.158492016,0.071817264,0.292609207,M1
17.7496063,0.017589377,3.223098806,0.026295297,0.003363807,0.030536473,0.174912849,-0.051526449,0.041011075,0.015158255,-0.049119223,24.82817869,0.011309805,0.011309805,0.010178827,0.346192939,0.007670655,1.51268643,57.18605004,0.61551424,0.071817264,0.098948517,M1
13.10508183,0.01898684,3.011635644,0.031101963,0.004773169,0.026860787,0.533421469,-0.093787712,0.037968132,0.014911332,-0.05982831,15.88230088,0.008482354,0.008482354,0.009613335,0.527761928,0.008796139,2.126526084,57.01329231,0.977187791,0.071817264,0.420170575,M1
20.05084746,0.01858578,3.31413951,0.031950198,0.004232539,0.036262064,0.237813624,-0.059392821,0.048091474,0.017574464,-0.05023257,30.935,0.007916864,0.007916864,0.013571769,0.385830017,0.016183485,1.672720167,56.78879284,0.147189751,0.071817264,0.228318827,M1
15.10385757,0.018984764,3.120192127,0.030536473,0.004249664,0.025447061,0.616763811,-0.116226783,0.038699218,0.016940511,-0.074398068,18.975,0.010744315,0.010744315,0.011309804,0.589773429,0.00981782,1.708628801,56.73478867,1.026929521,0.071817264,0.374737065,M1
18.93284493,0.018217561,3.262105845,0.030819217,0.004612065,0.028274512,0.467189456,-0.078382513,0.040182071,0.015719796,-0.065295376,20.60929648,0.008199609,0.008199609,0.011309806,0.361418376,0.006542569,2.113237073,56.73111294,0.266632615,0.071817264,0.264579254,M1
14.51542289,0.017934497,3.080701143,0.030253727,0.004272876,0.033081181,0.554584946,-0.114095739,0.049509866,0.019027219,-0.078033095,20.33860759,0.009047844,0.009047844,0.018943921,0.635817176,0.039250514,1.918991163,56.57164466,0.352998585,0.071817264,0.451122467,M1
14.69456067,0.019714356,3.099937902,0.049480397,0.007091315,0.035908632,0.518838734,-0.087388576,0.049837573,0.017847133,-0.062314224,22.03862928,0.008482354,0.008482354,0.016116474,0.590361433,0.03233326,2.937439103,56.50859252,1.310245642,0.071817264,0.452295177,M1
17.11212121,0.018927611,3.168256685,0.031950198,0.004928399,0.027143531,0.313224802,-0.057466292,0.036736124,0.013782219,-0.044350742,19.25611746,0.007634118,0.007634118,0.008482355,0.269365198,0.009288338,1.968471563,56.39775645,0.277018229,0.071817264,0.007040115,M1
14.79960707,0.01817232,3.117539455,0.029688237,0.004411808,0.03138471,0.508072081,-0.08472126,0.04389141,0.016632781,-0.063564779,21.30895984,0.007351373,0.007351373,0.01215804,0.53959307,0.012153535,1.944438243,56.30671271,0.697119295,0.071817264,0.4183244,M1
18.34922861,0.018003488,3.251801312,0.035060395,0.004594274,0.030253727,0.50312718,-0.08470981,0.042798485,0.016393399,-0.056702467,20.80466472,0.010178825,0.010178825,0.012158044,0.402186598,0.007614548,1.656320935,56.22273761,0.201601037,0.071817264,0.362977855,M1
18.39572737,0.017997639,3.260780066,0.037605103,0.004678204,0.033081181,0.351726976,-0.053023621,0.047678539,0.018330322,-0.053191913,29.0436205,0.009330589,0.009330589,0.015550986,0.503190272,0.014395797,2.231707283,56.18202176,0.432862839,0.071817264,0.331374059,M1
16.94915254,0.018255013,3.18909253,0.044390984,0.005140086,0.025022944,0.418563043,-0.07353024,0.038782214,0.016467401,-0.058043611,22.61666667,0.007634118,0.007634118,0.012440788,0.501269425,0.00739217,2.300131596,56.11331473,1.765442965,0.071817264,0.289276484,M1
12.90033784,0.018592701,3.016448404,0.028840002,0.00368718,0.02375059,0.426323459,-0.061336928,0.034793703,0.013840578,-0.038853576,15.85478261,0.009613334,0.007634118,0.010178823,0.477602929,0.008341085,2.379865729,55.46271842,0.878032418,0.071817264,0.221028969,M1
18.05209841,0.018083907,3.23896466,0.035908632,0.004976108,0.028840002,0.256522708,-0.036606548,0.041692221,0.016753177,-0.026654109,27.52272727,0.008765099,0.008765099,0.011592548,0.465377906,0.008989363,2.604082613,55.30438116,1.07874795,0.071817264,0.116601244,M1
17.60586319,0.018101232,3.22674646,0.040149808,0.004814159,0.027709022,0.417082578,-0.05825392,0.043081471,0.018047913,-0.045751561,27.30276817,0.008765099,0.008765099,0.015268235,0.544427849,0.008900957,2.769488505,55.14236821,1.351858932,0.071817264,0.325471967,M1
15.66583748,0.017652721,3.139946513,0.03251569,0.004443798,0.033788042,0.413205337,-0.054598936,0.044189598,0.015880161,-0.029675685,17.82920581,0.009330589,0.009330589,0.010178823,0.453727368,0.011029361,2.118326471,55.10448049,0.471892461,0.071817264,0.121577757,M1
11.14775977,0.01856693,2.923496169,0.029970981,0.004374725,0.028557256,0.622187913,-0.127565405,0.045755315,0.01925641,-0.108513625,18.15682281,0.009047844,0.009047844,0.017530199,0.743748646,0.028162006,2.283732397,54.78695762,1.292514837,0.071817264,0.599188882,M1
18.96946565,0.017275173,3.282649162,0.031101963,0.004065394,0.033646669,0.183319002,-0.03868674,0.048598271,0.018628321,-0.049018073,32.52341598,0.007068628,0.007068628,0.015833724,0.506520239,0.017001567,1.762067621,54.50873614,0.506069906,0.071817264,0.060777666,M1
13.16444444,0.019117033,3.010020429,0.033081181,0.004279403,0.025729805,0.393432711,-0.066997047,0.037562228,0.014789144,-0.051325264,22.46296296,0.01159255,0.01159255,0.010461571,0.515879395,0.008294102,1.873469196,54.37839125,0.315991513,0.071817264,0.326928854,M1
15.07923497,0.02217269,3.125244685,0.048349418,0.009601553,0.038099908,0.495570958,-0.109919017,0.051659678,0.017873472,-0.066308277,20.85443959,0.009613334,0.009613334,0.014702741,0.550549432,0.025942287,2.062060194,54.29384989,0.462432281,0.071817264,0.368590136,M1
10.87393939,0.018995332,2.903509569,0.031667456,0.00435445,0.022336865,0.358431876,-0.063982596,0.031530915,0.012385753,-0.066962213,16.09240506,0.010744315,0.007634118,0.008199608,0.467304997,0.011341047,1.880537838,54.18753802,0.896948983,0.071817264,0.278605477,M1
25.04788419,0.021242446,3.382507193,0.062486671,0.010118694,0.033646669,0.579718688,-0.12007352,0.050209114,0.019651252,-0.062717954,22.8924612,0.00989608,0.00989608,0.01922667,0.425621519,0.04911868,2.464123765,54.0832048,0.621761195,0.071817264,0.32563512,M1
17.16353276,0.017503337,3.212015133,0.03138471,0.004480828,0.033081181,0.356649301,-0.04563855,0.04483994,0.016301122,-0.02182901,23.72864019,0.007068628,0.007068628,0.011875294,0.426225649,0.008364705,3.500667404,53.96332098,1.092160308,0.071817264,0.166671585,M1
13.1260745,0.019346528,3.023529688,0.034494907,0.005907163,0.027991766,0.427794609,-0.079943032,0.038254709,0.013717493,-0.051412781,15.69162996,0.009047844,0.009047844,0.009613331,0.412948181,0.009239456,1.779880558,53.602821,0.52483328,0.071817264,0.227836323,M1
20.7032967,0.017504231,3.234029196,0.032232944,0.004353197,0.035767259,0.571670818,-0.131807456,0.051692498,0.019663461,-0.076100352,24.23754789,0.007916864,0.007916864,0.015833732,0.489070074,0.067043999,1.715414674,53.57765657,0.90530964,0.071817264,0.350895794,M1
13.39941263,0.020049489,3.031902145,0.044390984,0.006477831,0.029405491,0.440204986,-0.078034865,0.040359785,0.015090923,-0.068759727,17.29268293,0.008482354,0.008482354,0.009896081,0.504552401,0.00845802,1.784404492,53.54344502,0.585845137,0.071817264,0.344645199,M1
12.88026316,0.018601367,3.000160434,0.031101963,0.004143385,0.025093629,0.470483105,-0.086071097,0.035588382,0.0140062,-0.06336516,19.02560455,0.00989608,0.00989608,0.009330587,0.488006083,0.009431267,1.934542148,53.40065809,0.706810518,0.071817264,0.35231123,M1
13.91943128,0.018833537,3.067548406,0.033646669,0.004701553,0.029405491,0.286908713,-0.037777925,0.038886868,0.013846985,-0.022843963,19.77177826,0.009330589,0.009330589,0.008906472,0.4109197,0.008672816,2.749696331,53.24260368,0.041869463,0.071817264,0.099642071,M1
19.31542056,0.018283412,3.271673259,0.03251569,0.004954969,0.028557256,0.459244326,-0.075730124,0.042376354,0.017041812,-0.04429277,26.22625,0.005937648,0.005937648,0.013571765,0.440909997,0.007650095,2.230576274,53.16767636,0.706574019,0.071817264,0.219597858,M1
