Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Eccentricity,Texture_Correlation_Nuclei_3_02_256,AreaShape_Zernike_4_2,Texture_InfoMeas1_Nuclei_3_02_256,AreaShape_Zernike_0_0,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,AreaShape_MaximumRadius,AreaShape_BoundingBoxMaximum_X,AreaShape_Zernike_4_0,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Zernike_3_1,AreaShape_Zernike_2_0,AreaShape_Zernike_5_3,AreaShape_Zernike_7_5,AreaShape_MinFeretDiameter,Texture_Correlation_Nuclei_3_03_256,CellType
1.8394793926247288,1051,1.7846830036488397,0.4130422705773995,0.2377941072564106,0.012708953057565,-0.0287225597381288,0.8099956701823382,-0.0264725109305552,2.0034562211981566,16.492422502470642,272,0.0748710552788449,0.2742543028309288,0.0662228673872229,1.41009804938569,39,0.0038879298310047,0.1432545267418732,0.0025315406166948,0.0008129180547383,35.0,0.2142754603753613,M1
2.0428816466552315,682,1.8579376871621185,0.1703829324845043,0.3993270705521458,0.0062066690075211,-0.0686409227446569,0.8906027205920899,-0.0254877152426493,2.294117647058824,13.41640786499874,618,0.0611690590800187,0.3463082604305669,0.054122081032337,1.319118803579564,48,0.0052230589173448,0.0907247609944897,0.0045388890263054,0.0064833806526453,29.0,0.2152673951634583,M1
1.870600414078675,1120,1.81255513869006,0.6316606498237396,0.3593049207909509,0.0081988895705732,-0.0509424761779349,0.6973243472388176,-0.0397167693985859,2.105494505494505,15.264337522473747,1005,0.0465177743856807,0.34140509467602,0.0608365589461997,1.7151126474605176,61,0.0100094840322991,0.175402769355234,0.0109022254872563,0.0080843988709986,34.139672543527865,0.3139403880723647,M1
2.7174825174825177,818,2.002832058030338,0.5123040511439929,0.5139223536180177,0.0082335559217047,-0.1024802234495602,0.7873656279729905,-0.0684740276724225,3.5240240240240244,14.422205101855956,39,0.0580147400629066,0.5247624701767484,0.0356594454496552,1.414180531466726,68,0.0175977299659064,0.1443048585044699,0.0067334963444882,0.0014480050317193,30.268340122859453,0.4103031413133073,M1
1.1,1394,1.51611272293343,0.8510742405499765,0.0952459375843724,0.0588069705563683,-0.0089111376147505,0.5416668498432097,-0.0044397283247516,1.205504587155963,13.038404810405298,820,0.0057404706536851,0.08176006906262,0.1378628039396737,3.045240756015379,80,0.0132587091075769,0.1369887125202588,0.0057769844093607,0.0130397762145297,35.78619264060382,0.0487723546533322,M1
2.31859756097561,766,1.9410318964234947,0.582706460560791,0.4629224376052335,0.0180661494179247,-0.079928200871418,0.8169854860672487,-0.0407136613734051,2.67515923566879,13.41640786499874,861,0.0564479277591344,0.4184259878558969,0.0501491857525282,1.289163852867005,91,0.006269849690941,0.1289936223657019,0.0036513285388675,0.0042955058345824,28.28642697866792,0.3067429891818086,M1
0.8846153846153846,450,1.38100993525356,0.5094261177076678,0.0657058373192306,0.0286360580591349,-0.0085059763418925,0.58138273974002,-0.007338382137405,0.8254545454545454,5.830951894845301,560,0.0182136239070305,-0.0294282929882839,0.1857120152574698,3.4651872038721696,89,0.0063031913736576,0.1627609912839269,0.0229097367472424,0.0189674255638423,25.07081861339885,-0.0071066153635187,M1
1.2310536044362297,665,1.5442998373491896,0.413381179619903,0.1395436191191654,0.0044611969067366,-0.0133513039932876,0.8021374584954576,-0.009348810905734,1.2101167315175096,12.806248474865695,121,0.0736101041789025,0.0528084039180431,0.1299161886149083,1.3740037951799515,94,0.0139424530927053,0.1468747516187477,0.0047460680765268,0.0068144944845985,28.57979842561491,0.0275265410380612,M1
1.1896551724137931,862,1.5338818506936611,0.5046824194925668,0.1002756629555649,0.0024689851469136,-0.0138194041875761,0.7639335667227799,-0.0048912371671743,1.2065378900445762,13.92838827718412,671,0.0617716459610136,0.0740844282918632,0.1253271981107147,1.708851700449942,111,0.0135824434990359,0.1589848639327509,0.0004473682242896,0.0081127629444416,31.7761842946077,0.0159853074846004,M1
1.5031948881789137,725,1.6687397022770865,0.6274216313403015,0.1131189892389716,0.0211172435779522,-0.0118907644889768,0.7114868545895405,-0.0187139920383539,1.5299295774647887,13.0,261,0.0348182438521665,0.0892968814618491,0.1058893629617532,1.3662672196688728,118,0.004688107017616,0.1546583335360599,0.0136115343068348,0.0030657211809979,27.746833917635183,0.0859941332423917,M1
1.5200000000000002,637,1.6694441111692868,0.6767286882142979,0.137732417686814,0.003712118581569,-0.018797797188523,0.7319978249064067,-0.0070746598716877,1.4474708171206223,11.40175425099138,930,0.0371074805969477,0.0693060948843517,0.1045333333333333,1.2782613281482889,134,0.0147218543662532,0.1564107135344841,0.0097516779796893,0.0026907604742945,24.06273851030644,0.0773684565184725,M1
1.3772954924874787,709,1.6458894676607334,0.4167251528177979,0.1727569895232907,0.0085004401169163,-0.0247330590742948,0.815491418200269,-0.0097634225703199,1.387900355871886,13.038404810405298,181,0.0681886569829223,0.1581266945431345,0.102272568917032,1.3755459086942488,141,0.0149484212111949,0.1357502994506803,0.0041553230972094,0.0078696959019902,29.068883707497267,0.1048716562536356,M1
1.2440944881889764,622,1.569990881725147,0.693814698151132,0.0521274122297144,0.0244993941591368,-0.004778892031252,0.6012250706289421,-0.0101376872639301,1.2985386221294362,10.770329614269007,368,0.0212399591268418,0.0792878773974496,0.1159111693223386,1.7684061630632455,151,0.0215999112255528,0.1941178692772382,0.0080856135876919,0.0123452830431617,26.23719199728582,0.0060463464911581,M1
1.0829787234042554,594,1.4658070587478895,0.6857944320661147,0.0882365188423908,0.0104081838339879,-0.0070495779367362,0.6114020125890758,-0.0090779840711259,1.1325581395348836,10.198039027185567,486,0.0134857836875144,0.0262754619218497,0.1427863286555002,2.287650458155647,156,0.0099542819367699,0.1888962604839779,0.0166130947274076,0.0170340720625534,25.646242019635736,-0.0505532852748061,M1
1.2009569377990432,555,1.529799566502937,0.4456928821605617,-0.0630050664669884,0.0128010084503659,-0.0070267846801293,0.7116608883413739,-0.0101370290554402,1.0915841584158414,10.44030650891055,829,0.0386565907316289,-0.0731103610514483,0.143042741695474,2.346167494471123,185,0.0148964942811101,0.1645400446888056,0.0083983621291225,0.0018470047241129,26.56749297860671,0.0653377630121805,M1
1.4532967032967037,1298,1.6621170319993963,0.3432787158132471,0.3077243654848961,0.0040526326269592,-0.042381729631416,0.6808438640070095,-0.0307222980981077,1.6263008514664143,16.55294535724685,509,0.0378606713153386,0.3453325206358613,0.0853279428142065,2.408417391238567,199,0.0058982689387741,0.1851804295920916,0.0043055583137749,0.0087607732847515,42.22630856908024,0.2624539225471621,M1
1.230096237970254,1351,1.574294999234759,0.8562892645159997,0.0614837944287809,0.0499636060188391,-0.0038778546356242,0.527873309112185,-0.0073993368312343,1.2437050359712232,13.41640786499874,645,0.008900022357692,0.0972781136882975,0.1226312699538979,2.3568240181120097,198,0.0162011000891703,0.1726663328549367,0.0073700902756279,0.0025181796619658,33.00466167540113,0.0678354640456513,M1
1.9689174705251875,1082,1.813994820622702,0.3610972599585551,0.3788741718851331,0.005924209238602,-0.0565534372556355,0.7355286638566183,-0.0443490375519363,2.016666666666667,16.0,541,0.0580638308471041,0.3570659699851514,0.0570690726706483,1.8599031648303777,208,0.0060819432908345,0.1688330497250794,0.0132284758457737,0.0055103946156517,35.85215543283734,0.3251529153733524,M1
1.3712480252764614,1433,1.6284949320509876,0.2204841187627556,0.2061977138690723,0.0074037013662696,-0.0180364718160727,0.8753521870054244,-0.0134200097808695,1.4157024793388433,19.1049731745428,297,0.0632998761975935,0.1423527373365105,0.0968522345260289,1.6014290618104998,202,0.0138791019206443,0.1004135846578301,0.0036408578110936,0.0015779890206442,42.4,0.1738589963537328,M1
1.065326633165829,503,1.4617025476164769,0.6297657532110181,0.040612242976868,0.0139887603538071,-0.0086134600302453,0.6528435178407613,-0.0087362053506918,1.0054945054945057,9.433981132056603,993,0.0328752972979519,-0.0158561986058126,0.150548597257645,2.0034661579918587,220,0.0096890472651847,0.1849989892574334,0.0143927581840566,0.0030691886523733,23.60224645528152,-0.1095614337206025,M1
3.356894553881808,997,2.164178026383603,0.621674470514285,0.4162663273101406,0.029352562863312,-0.0657593199001227,0.7119890682535589,-0.0524016996827389,4.208641975308642,15.264337522473747,149,0.0144064667417479,0.4564322033096794,0.0294447003030469,1.58645212315764,230,0.0080714505593726,0.1247301835401624,0.0043062763291104,0.0073807511605929,31.304951684997057,0.3707215514997882,M1
