Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Eccentricity,Texture_Correlation_Nuclei_3_02_256,AreaShape_Zernike_4_2,Texture_InfoMeas1_Nuclei_3_02_256,AreaShape_Zernike_0_0,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,AreaShape_MaximumRadius,AreaShape_BoundingBoxMaximum_X,AreaShape_Zernike_4_0,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Zernike_3_1,AreaShape_Zernike_2_0,AreaShape_Zernike_5_3,AreaShape_Zernike_7_5,AreaShape_MinFeretDiameter,Texture_Correlation_Nuclei_3_03_256,CellType
12.552660152008688,1044,2.9670399927181434,0.7126918674190222,0.5047411871793048,0.010358540051683,-0.1005376583661374,0.7003488328258746,-0.056887325571845,16.27526132404181,15.556349186104043,452,0.0267831051165397,0.5135135283317063,0.0099081511032831,1.1541967976434944,58,0.0123486222919804,0.1585539155986374,0.0187189880900228,0.0037540699999028,31.11269837220809,0.334577682761208,M1
15.78619756427605,850,2.7430010263043654,0.3676577995229484,0.4429509492763855,0.0162302146140685,-0.1238155977974628,0.7679567263988917,-0.116995769142481,24.90753911806544,15.297058540778355,815,0.0588299433282272,0.4564243469058709,0.2201554234318035,1.2126656805646976,70,0.0245229907840594,0.1552678865150911,0.0099797169392598,0.0071915452999346,31.64218264867765,0.4327766495645412,M1
16.997668997669,999,3.154519784800144,0.8349331509544629,0.6576025822069825,0.0448957520994353,-0.1628240966126582,0.5834707821974439,-0.0876926854272545,20.71428571428571,11.6619037896906,317,0.0056042895614077,0.5395367589079417,0.0502014496769741,1.4962596414962237,85,0.022174492454532,0.1374050624588068,0.0024927186906717,0.0157690761233349,29.0,0.4159896649305785,M1
22.57242339832869,862,3.3618742573046205,0.8965662062843383,0.5042892279812051,0.0628093150914201,-0.0950120106525159,0.4900966039097953,-0.0464599111946283,24.077474892395983,10.63014581273465,948,0.0086752652238593,0.2836185658767172,0.0262664783792801,1.563160715847758,95,0.0091452390961147,0.1393158708379941,0.0072663230158875,0.0022612391152904,23.0,0.1672320181314313,M1
16.450213371266003,1577,3.1831820829709887,0.6894409387479753,0.5139022393688908,0.0268168949787098,-0.0805739168419638,0.6058394395101115,-0.04730980290104,21.277027027027025,13.92838827718412,489,0.0057964038062099,0.56668886363013,0.0131768644439902,1.6575055831781211,83,0.030178053960333,0.1392254934132136,0.0276026417583514,0.0007370030968773,41.59394691819308,0.3422495111684105,M1
13.38968824940048,955,3.033428658723531,0.8946069071732149,0.1905053399984401,0.0612819777817375,-0.0398360434143337,0.4437750967963797,-0.0415389623145736,20.675,10.63014581273465,76,0.0075413394838257,0.3972546035303735,0.0093162879768127,1.8754715651523608,92,0.0210642818073781,0.1373007960657268,0.0194117090549424,0.00809872417377,27.0,0.1779017520375536,M1
13.54439461883408,1232,2.9653772466934134,0.6464414645326206,0.6301122754249173,0.0267014148706056,-0.1396246564374755,0.7175570019437734,-0.099079661402557,19.670542635658915,16.76305461424021,140,0.0219556524776669,0.6127788300430327,0.0585207826419192,1.1577783906934274,100,0.0109031207946594,0.1301707236763771,0.0140320000125377,0.0070362149928171,33.77475339282055,0.5071269983631571,M1
16.126205083260302,1270,3.1356190022346158,0.7980135983367439,0.4452879526645821,0.0386145884968206,-0.0781702236377987,0.5657852420621612,-0.056202512618101,23.437732342007436,13.892443989449804,732,0.007151357524563,0.5548875674710715,0.0400324607241368,1.4911888122270265,107,0.0123322365338232,0.1817522310138071,0.0225865385047579,0.0081638715494801,35.810305523010776,0.3581633641842066,M1
22.043636363636363,941,3.1408119846868194,0.556181936424709,0.3719077521595429,0.0195319672604632,-0.1102069248867658,0.813348326907242,-0.0621062657692048,19.917293233082702,15.297058540778355,1006,0.056083605420613,0.216206194433961,0.0903280073461891,1.130872781905672,114,0.0160246246966039,0.130317629803195,0.0119115652322503,0.002952046875495,32.14237196399323,0.1244834826126174,M1
20.512408759124085,808,3.295596029150941,0.7725742485020078,0.3934862703492483,0.0373118704075982,-0.0815187876626275,0.6346473262728993,-0.0526672346480808,22.329835082458768,11.04536101718726,394,0.0207275504269593,0.2922436252872028,0.0141829612659172,1.4154305114183208,122,0.0241511555806205,0.1576482078352917,0.0082668785458645,0.0039853784535012,25.26022569335045,0.2228177167134511,M1
