AreaShape_Area,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_Extent,AreaShape_MajorAxisLength,AreaShape_MaximumRadius,AreaShape_MinFeretDiameter,AreaShape_Orientation,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Nuclei,Intensity_IntegratedIntensity_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Intensity_MaxIntensity_Nuclei,Intensity_MeanIntensityEdge_Nuclei,Intensity_MeanIntensity_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_StdIntensityEdge_Nuclei,Intensity_StdIntensity_Nuclei,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_Contrast_Nuclei_3_02_256,Texture_Contrast_Nuclei_3_03_256,Texture_Correlation_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_02_256,Texture_Correlation_Nuclei_3_03_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Entropy_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_03_256,CellType
1355,676,719,1.2729645441714208,0.3692702859713921,0.7698863636363636,43.23675156965261,18.867962264113206,38.6307423452313,-1.5318991513010922,0.8890420707665271,0.0424842939630706,0.0869829395446475,0.0203375769504782,0.0207809313617456,0.0521919903932413,0.0066672212221869,0.010714304434072,0.0008536490090388,0.0068928132655488,0.0063061652933462,0.0227819473377041,0.0063682037967813,0.0053427288688722,0.0111536532981142,0.0110146122014228,0.0052821913049541,0.0058127288347525,0.0048250883653935,0.0070120011780426,0.0077336923034113,0.0053434738387467,0.0044630017016715,0.0034551766753511,0.0099904576004452,0.0028073146746573,0.004565068196444,0.0007877223547678,0.0027177329791171,0.7232620292925276,18.242715422355104,0.0079168640077114,0.0050894115120172,0.2154687757957973,0.01046156976372,0.0381705947220325,0.0056066823976164,0.0134632586142842,0.0005654902779497,0.0020471318548345,0.0066084760283658,0.0399633637760345,1.978671041837572,2.4173838209982788,1.8669387755102045,2.4536878216123497,0.6366400561162215,0.5513851116517885,0.6580092987486204,0.5430301893747632,1.816914245614435,0.0205273732171018,4.987564472262433,-0.151987603479384,-0.1090426211516417,-0.1600004605563362,-0.1085927269930963,M1
919,219,186,2.0413272609553217,0.7170171110621608,0.6368676368676369,42.17153072869404,12.0,30.405591591021544,-45.66882944553559,0.658825932072333,0.0458678600344212,0.1634459095132821,0.0258760088774317,0.022557517560901,0.0330713662001367,0.0214702424092438,0.0093436050619483,0.01303100271391,0.0162845813938593,0.0117099395630154,0.0005704294354444,0.0109962164183064,0.0156932360444247,0.0123685436978129,0.0049640384939874,0.0109425844055643,0.0040424992228237,0.0088134057201004,0.0066997915443839,0.0024877726017819,0.0128722899748637,0.0070895552035272,0.0091493585713201,0.0033045013342068,0.0040900913449526,0.011967272746971,0.0061638480752444,0.0053386123320137,0.7755698774708435,6.601533192791976,0.0053721573203802,0.0016964706592261,0.2200701839265538,0.0101788248866796,0.018378434702754,0.0058313524621867,0.0071833875873688,0.0014137256657704,0.0017479863251867,0.0025382473338147,0.1625047818906848,0.8996235884567128,0.8715846994535519,0.8850574712643678,0.9166666666666666,0.0885464807018574,0.105648583641014,0.1013898491742458,0.068825687861414,1.3863894457800532,0.0424786260200273,2.994071181780939,-0.0061874178906605,-0.011234484212851,-0.0112262425995939,-0.0068222698975821,M1
830,583,141,2.1847280014032937,0.8354101817906006,0.501207729468599,45.80988585090152,10.295630140987,26.520539670041483,58.451646562273964,0.4816722069873222,0.0850289538970377,0.1517052407966465,0.0590392225362757,0.0156551766776233,0.0126838576214956,0.0255091714876353,0.0226633892373372,0.0149534797958773,0.0130566852692251,0.0055490843329805,0.0034116963256135,0.006966821484195,0.0151995200737072,0.006944780780168,0.019954922312735,0.0050451676893215,0.0067978386651133,0.0105084366645531,0.0048034615859616,0.0037448693116515,0.0095608757371083,0.004519344122663,0.0061766747748663,0.0104640348567205,0.0078202321192157,0.0023563154211126,0.0128860659235616,0.0069760992837855,0.8307051819283515,6.526888452470303,0.0059376475401222,0.0019792160019278,0.3830390426880385,0.0121580399572849,0.0178129430860281,0.0064395750537081,0.0078637210270726,0.0016964706592261,0.0020932675203008,0.0028154803971167,0.1439670486849513,0.9647390691114244,0.9405646359583952,0.9576642335766424,0.99375,0.1704169503470872,0.1949129399892109,0.1788131752459749,0.1627137749875545,1.388153364826945,0.0427961382179862,3.2050958634112785,-0.0259439668692239,-0.0238133653501202,-0.0208740404176819,-0.0151164916782679,M1
706,616,775,1.3268587563103706,0.6250742417282031,0.6685606060606061,34.38896494879689,11.704699910719626,26.835964031821952,-48.9751692874538,0.7758541563383888,0.1020918978554057,0.111771641578922,0.0019019073231378,0.0081188884119425,0.0300296175164407,0.0122353569332075,0.0142108634344071,0.0184872696920089,0.0341515320627699,0.0050004506656958,0.0149326161996027,0.0033921636187956,0.009372743786085,0.009118508728916,0.0033767350463152,0.0043380163920499,0.0033108666174086,0.0116077038387087,0.003684631397012,0.0071675739378439,0.0120985581096257,0.0045080510915169,0.0117535988215543,0.0021179081665692,0.001705640799767,0.0075338781924625,0.0093239086414449,0.0043224121413885,0.6904635960236192,7.15599635289982,0.0079168640077114,0.0022619599476456,0.7069546485279804,0.0144200008362531,0.0257298052310943,0.0073453574045065,0.0101359721712462,0.0022619611117988,0.0022075314488496,0.0032906220358551,0.110201558720774,1.0901639344262295,1.202846975088968,1.1204620462046204,1.2758620689655171,0.3160575985216803,0.269183565902208,0.2989188355694696,0.1965285239862045,1.491304782642502,0.0341848629400698,3.611374116287717,-0.0507300908237963,-0.043326598232435,-0.0474192893971789,-0.0247592563988554,M1
936,116,58,1.444816048343864,0.6547051041601964,0.65,39.89088137824453,14.422205101855956,30.453883568278183,39.199618265275774,0.6462864500391065,0.0602730322057007,0.1968593295753372,0.0123302920279069,0.0162740855659861,0.0324406078464456,0.0135394680907668,0.010376606012178,0.0185305640119758,0.010335763241194,0.0039335014898343,0.0270126037622936,0.0183571865281659,0.0106877040525644,0.0051329940046827,0.0101065785137846,0.009212240675904,0.0026943003839675,0.0015403491631671,0.009170818238601,0.0062948835630389,0.0034187959293588,0.0063822962021257,0.0030628593715608,0.0069045656849282,0.0091410982230501,0.0027808821945376,0.0037436868453293,0.0012367158098108,0.7357028243131936,11.55013837738079,0.0079168640077114,0.0042411759495735,0.0637654718095345,0.0121580399572849,0.0325156897306442,0.0063974158635929,0.0123398914288256,0.000848235329613,0.0022926278972354,0.0053984439742978,0.0477926158208381,2.3713235294117645,2.2857142857142856,2.248470012239902,2.748684210526316,0.363806780121985,0.389620693530503,0.388840735779512,0.2515366895004473,1.9352665958279287,0.0211600639711222,4.746882522354197,-0.0568373992672455,-0.0656224204208969,-0.0651969406417972,-0.0284412603014923,M1
931,512,569,1.326347188359105,0.56896131841609,0.7424242424242424,38.26845064346949,16.0,31.876926789426573,-27.18965685462729,0.7428109694070096,0.0711176165459067,0.1578514923914042,0.0203218727163668,0.0176861384458902,0.0444998625444401,0.015833944967461,0.0158603619771952,0.0106484262820835,0.0237639830381913,0.007820820055712,0.0097976469288368,0.0104548344635462,0.0051377917445439,0.0057660778853651,0.0084591995802252,0.0141144894162876,0.0026724015852531,0.0029127924087371,0.0093354824965064,0.0085857309796256,0.0059240653310093,0.0041263675807086,0.0035990873215901,0.0025923555196483,0.0065031739114808,0.0060169700375566,0.0031207772791326,0.0010080253380097,0.6409831983037293,10.47231391177047,0.0070686279796063,0.0039584310725331,1.1985736663523177,0.0101788248866796,0.0262952968478202,0.0059350296139234,0.0112484574777341,0.0025447062216699,0.0017363607287534,0.0049513482352003,0.0565585555577625,1.6390605686032138,1.8610747051114025,1.6118500604594923,1.9515306122448977,0.4886839092348556,0.4236497959426856,0.4981820101971297,0.3905070063849602,1.716920236525111,0.0274241870657818,4.4507595120302685,-0.0967194787044884,-0.0703511322639517,-0.0974065115951345,-0.0616789875096563,M1
859,275,637,2.5513430444977376,0.6583830577022001,0.6348854397634885,39.68745381121938,12.041594578792296,31.17172277205793,10.089449983897016,0.64341028700483,0.0417333330956933,0.1715353572234928,0.0165113074441877,0.0344943883786418,0.0239461319189491,0.027285326435861,0.006711079296853,0.0110317524461566,0.024636189686966,0.0152708231292023,0.0053267136465937,0.0191015016235429,0.0045772757044874,0.0021879876857811,0.0080423551687921,0.0038452494035144,0.0027339889381853,0.0091082753288533,0.0016395985181598,0.0087683316992409,0.0059082213450489,0.0059418330930542,0.005356592022255,0.0013499749914308,0.0073943648823092,0.0043143627757633,0.0091635062009437,0.0028275012288159,0.9805600915569812,6.758456740994006,0.0059376475401222,0.001413726247847,0.3236469012748699,0.0124407857656478,0.0192266684025526,0.0066704768133127,0.0078678192561047,0.0028274513315409,0.0017584141797697,0.0023506409276903,0.1946013699597486,0.8207282913165265,0.8402366863905325,0.8410958904109589,0.9065693430656934,0.120552886131185,0.1045313556752746,0.0969896970356305,0.0384704495546489,1.3523719389703248,0.0434173669467787,2.914814573062319,-0.0149082198330858,-0.0114126929707161,-0.0085946876162896,-0.0046730836410517,M1
1092,788,530,1.643799102355742,0.7276432949513282,0.7353535353535353,45.60090668406258,15.0,31.81980515339464,-2.4740744166241884,0.6956160342430069,0.041731681665204,0.1591371893608466,0.0034214676537336,0.0180770210210369,0.0196068684178656,0.00220260390823,0.0160718948710114,0.0135687983994438,0.0141485854681357,0.0173058637023964,0.0163343916032055,0.0226506152998264,0.0114771092987911,0.0022940474943971,0.0054532540096253,0.0047024681832969,0.0083755255695058,0.0058241231024247,0.005240404322046,0.0049650920449811,0.0048593126510509,0.0032687789927286,0.0027979943577603,0.0039754203106153,0.0066807960724566,0.0076006905012508,0.0023777813577589,0.0041952879451715,0.8570004764478654,10.503698681597598,0.0073513728566467,0.0019792164675891,0.5336729894090845,0.0121580399572849,0.0229023545980453,0.0064436126048711,0.0096187716864446,0.0022619611117988,0.0017028551058676,0.0032579748860085,0.1083021285198809,1.2442348008385746,1.3169934640522876,1.125,1.330752212389381,0.2288268361107728,0.1831330595139491,0.2970688901978445,0.1792136160731963,1.5737996263774832,0.0326321713105689,3.672637848228054,-0.0240884132224446,-0.0156005039400202,-0.0448249948274636,-0.0188725153804891,M1
856,301,525,1.5715393898299015,0.2578815758636349,0.719327731092437,33.768576612180986,14.866068747318506,32.648033901707755,36.89016698045257,0.8245413159972029,0.0599120613272658,0.1281648924602521,0.0278479304145486,0.0226797342836351,0.0622250600493275,0.0087288066850576,0.0013858198854495,0.0034630898993848,0.003736297303405,0.0105251442285821,0.0115446998934876,0.0092448263504378,0.0059660986262433,0.0113516284015106,0.0118887212143601,0.0046567987867951,0.0038200062806868,0.0054713689715845,0.0089949765968341,0.0036434314662544,0.0039844977289046,0.0018366885497796,0.0041845603020741,0.0077531070916736,0.0039447767601549,0.0053185963506334,0.0069528755034281,0.0018314293265628,0.6375902623403817,7.596513256576145,0.0062203928828239,0.0025447057560086,0.1267505385310827,0.0110270595178008,0.02092313952744,0.0056927701994676,0.0088744313745048,0.0011309805558994,0.0024070418976882,0.0038888203759038,0.086949917981328,1.4898236092265946,1.5873925501432666,1.5319727891156465,1.6446043165467623,0.2539192872078746,0.2129400462435284,0.236747454625941,0.1801424353965534,1.6411513693056352,0.0332373022433574,3.8917482683098936,-0.0260651614143325,-0.0183770705647559,-0.0235854469050936,-0.0178369623969274,M1
516,931,297,2.32468928222466,0.7260940722210091,0.6201923076923077,32.18594438073923,9.055385138137416,23.49326554592956,-61.81846081467947,0.6178555581211378,0.03860387590545,0.1697734936773076,0.0223621911147168,0.0310962813510788,0.0122291537436671,0.0119991583565113,0.0179181680106683,0.0109132975774131,0.023509703646018,0.0058275449394376,0.0173628376332861,0.014653862423134,0.0099747164213993,0.009791254262029,0.0107263132255273,0.0117425197977525,0.0107873365179509,0.004439892444146,0.0052657807403228,0.0063704172470967,0.0023230412615863,0.0110738030983114,0.0093461486399107,0.004692239377702,0.0070631447001793,0.0049327886403686,0.0062716686254214,0.0058673828271002,0.7012079095002264,4.07633647415787,0.0065031377598643,0.0014137257821857,0.2715409633455899,0.0098960800096392,0.0152682363986969,0.0066151689575493,0.0078998768879028,0.0031101964414119,0.0014659384934387,0.0023956543467332,0.1619970210881654,0.8968824940047961,0.9173333333333332,0.7427184466019416,0.9547738693467336,0.1356890302701117,0.1261820250900932,0.2658622938600591,0.0671798287814868,1.3715159432844393,0.0430840363680278,3.071255929816714,-0.0191284329430336,-0.0130765906956852,-0.0368050021352494,-0.0063353737021085,M1
