Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Intensity_MeanIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Intensity_MaxIntensityEdge_Nuclei,AreaShape_Eccentricity,Intensity_StdIntensityEdge_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Texture_Correlation_Nuclei_3_02_256,AreaShape_Zernike_4_2,Texture_InfoMeas1_Nuclei_3_02_256,Intensity_MeanIntensity_Nuclei,Intensity_StdIntensity_Nuclei,AreaShape_Zernike_0_0,Texture_InfoMeas1_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_01_256,AreaShape_MaximumRadius,Intensity_MinIntensityEdge_Nuclei,AreaShape_BoundingBoxMaximum_X,AreaShape_Zernike_4_0,Intensity_MinIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Intensity_IntegratedIntensityEdge_Nuclei,Intensity_IntegratedIntensity_Nuclei,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Zernike_3_1,Intensity_MassDisplacement_Nuclei,AreaShape_Zernike_2_0,AreaShape_Zernike_5_3,Intensity_MaxIntensity_Nuclei,AreaShape_Zernike_7_5,AreaShape_MinFeretDiameter,Texture_Correlation_Nuclei_3_03_256,CellType
21.70323326,995,0.026056051,3.338937953,0.065879613,0.666809006,0.014563241,0.042623827,0.328557872,0.02914215,-0.062852683,0.053302997,0.018111658,0.432379982,-0.042552475,22.64691657,14.14213562,0.008765099,1011,0.015328182,0.008765099,0.014702752,0.340720285,0.035483415,3.387286593,63.82094684,1.92896475,281,0.041622195,0.804858042,0.144684707,0.031325942,0.071817264,0.010325977,33.91340166,0.078691981,M1
6.786324786,1540,0.01858252,2.571004596,0.033929415,0.331466413,0.004750801,0.024598826,0.611588253,0.010620041,-0.11664083,0.032958167,0.011571355,0.880066831,-0.067920132,8.847809948,20.24845673,0.01102706,398,0.06546524,0.01046157,0.007351372,0.605485107,0.013886606,2.471475148,63.2755319,1.227481581,296,0.011889488,1.038608442,0.098851313,0.005227041,0.071817264,0.005565448,42.74179667,0.477250692,M1
6.383458647,751,0.01728912,2.511791515,0.024033336,0.616965285,0.002741613,0.019509414,0.554856644,0.01073701,-0.111839356,0.026468483,0.010558113,0.748365506,-0.074875577,8.521103896,13.34166406,0.01159255,444,0.048780451,0.01159255,0.004806668,0.57970175,0.028863135,1.642466445,63.18109469,1.270452422,281,0.005891772,0.167809528,0.158360596,0.011111048,0.071817264,0.012167474,27.65237505,0.328230985,M1
8.073313783,1153,0.017591664,2.692943089,0.026012551,0.453550162,0.003272328,0.024881572,0.541179158,0.01039983,-0.091193254,0.035083937,0.012917516,0.812758586,-0.07960929,13.38617886,17.49285568,0.01102706,495,0.069673132,0.01102706,0.009330589,0.597069086,0.010690578,2.023041378,62.75273609,1.217391094,288,0.003975947,0.304033692,0.138251183,0.001999206,0.071817264,0.001214882,35.92102448,0.473041039,M1
12.8957476,824,0.018487181,2.985667343,0.035908632,0.482669806,0.004477028,0.028274512,0.294729904,0.018178245,-0.069308412,0.038121523,0.013836208,0.858611802,-0.068687462,18.77908689,14.86606875,0.009330589,326,0.057324445,0.009330589,0.009330589,0.450358719,0.009260671,1.682333498,62.72700584,1.091794932,285,0.022585857,0.484257265,0.106550486,0.004918926,0.071817264,0.002765629,29.69848481,0.211387244,M1
14.08602151,1121,0.017759777,3.090559383,0.032798436,0.795135094,0.00459569,0.033363923,0.430875419,0.029432645,-0.0699637,0.046602501,0.017800354,0.605060588,-0.059101488,22.08315565,13.92838828,0.006503138,280,0.001710097,0.006503138,0.014419999,0.614910524,0.014898297,2.077893934,62.49119666,1.306043344,302,0.033227989,0.115516904,0.157357443,0.019409511,0.071817264,0.012553193,30.28453448,0.335333281,M1
22.92623942,994,0.020053484,3.407461211,0.042411771,0.919197463,0.007258568,0.030536473,0.585616163,0.049230251,-0.115912014,0.043633205,0.017386304,0.404992034,-0.051924179,24.69183168,11.3137085,0.008482354,728,0.045815615,0.008482354,0.012723528,0.360234573,0.013195083,2.647059871,61.9768836,1.92825547,315,0.009559469,0.121129908,0.146550727,0.005589493,0.071817264,0.005097993,25.0,0.274984207,M1
13.26217765,791,0.018540456,3.012125629,0.03138471,0.448482164,0.004375116,0.028840002,0.362831873,0.01678681,-0.073863444,0.038773257,0.013308815,0.859211259,-0.055065961,17.11538462,14.2126704,0.008482354,210,0.06632362,0.008482354,0.00975471,0.362592449,0.008688352,1.650100558,61.93305781,1.077638649,313,0.012361428,0.331790054,0.111428652,0.008791286,0.071817264,0.011863426,29.06888371,0.27936528,M1
13.72007042,1253,0.018414995,3.060804222,0.028557256,0.367892263,0.003979015,0.028840002,0.564035657,0.016283065,-0.09671122,0.04230368,0.016492548,0.894549545,-0.063663336,21.70177074,18.78829423,0.010178825,44,0.050855752,0.010178825,0.012582159,0.582109406,0.00868387,2.136139421,61.67208464,1.102237402,317,0.023184303,1.253818788,0.083252736,0.003943269,0.071817264,0.005604475,37.97616607,0.399824895,M1
18.11005693,1183,0.019458227,3.24423045,0.035625886,0.628940353,0.005639721,0.035060395,0.463127575,0.01378755,-0.072451588,0.047820494,0.01682331,0.791884946,-0.038915652,23.40671273,16.03121954,0.00989608,364,0.047739331,0.00989608,0.013289019,0.420796659,0.010987329,2.257154341,61.40969645,1.189586564,317,0.015392644,0.748441011,0.134320609,0.006286502,0.071817264,0.014639596,33.61483189,0.192836414,M1
10.26575342,832,0.018054562,2.846244133,0.03138471,0.861225435,0.004543293,0.025447061,0.123532738,0.048225947,-0.050321802,0.032481366,0.010726757,0.48930037,-0.038377703,12.27203647,11.18033989,0.00989608,143,0.011778921,0.00989608,0.006785881,0.286392779,0.014882717,1.986001767,61.28755146,1.634138813,317,0.029267584,0.43960373,0.160037469,0.02247763,0.070686281,0.012203843,25.82378602,0.160806101,M1
19.60119048,1721,0.018302253,3.288077879,0.039301574,0.83208112,0.005063873,0.028627942,0.55187964,0.033432699,-0.092824491,0.045225584,0.019058057,0.471742789,-0.052748221,25.21048951,12.04159458,0.007351373,802,0.016584927,0.007351373,0.016964708,0.545517974,0.021157897,3.532334843,61.06503022,2.304325982,322,0.05971694,1.485368693,0.103575285,0.010979942,0.071817264,0.013690648,42.93250517,0.373670511,M1
16.23900415,1394,0.017769038,3.16496832,0.028274512,0.81729329,0.003924993,0.025447061,0.515180947,0.025618846,-0.078745986,0.037735724,0.015937361,0.546121823,-0.049767763,20.38003503,12.04159458,0.009047844,96,0.032594221,0.009047844,0.010744317,0.486581026,0.007511579,2.860815189,60.6714493,2.142343754,343,0.052065461,2.375842313,0.1269481,0.004631392,0.071817264,0.006497916,34.94611236,0.319431483,M1
16.17180984,1313,0.018823092,3.161327294,0.03534314,0.645488509,0.00537849,0.035979318,0.294523567,0.00447796,-0.042373442,0.046770523,0.01583091,0.76266584,-0.037046479,26.01784121,17.72004515,0.009613334,534,0.040983592,0.009613334,0.011309806,0.420427606,0.009114838,2.202301764,60.26118605,1.142468194,342,0.000451288,0.208695534,0.139666539,0.015666645,0.071817264,0.005312756,35.10128203,0.264201526,M1
14.5874477,1321,0.017912025,3.100323593,0.030819217,0.502720684,0.003866449,0.032232944,0.449883148,0.030269005,-0.064975562,0.044484734,0.016471567,0.884822069,-0.043075719,21.92605634,18.78829423,0.010744315,273,0.056132038,0.010744315,0.012158042,0.538449928,0.009809002,2.095706872,60.17127295,1.121887244,365,0.008026703,0.990019094,0.092027736,0.007571623,0.071817264,0.003425101,36.67151483,0.294913537,M1
16.4556962,741,0.018053696,3.156553028,0.029688237,0.724381219,0.004407719,0.026578041,0.281794778,0.035231516,-0.053723835,0.037863808,0.014856544,0.68169834,-0.063936097,25.21440823,10.29563014,0.01046157,488,0.020352106,0.01046157,0.010461573,0.395649056,0.007413175,1.823423308,60.04771324,1.515955907,367,0.019890717,0.514270802,0.122536916,0.02449199,0.071817264,0.012354568,28.24906646,0.143468958,M1
18.54662005,974,0.01849399,3.246623008,0.03138471,0.851809189,0.004422895,0.032798436,0.401583824,0.052574403,-0.071561898,0.048039674,0.018705379,0.549218475,-0.071701366,25.14768461,12.04159458,0.009330589,137,0.003433104,0.009330589,0.016964708,0.521725987,0.025929005,2.126808832,60.04064512,1.551009816,370,0.012010662,1.20562781,0.147350811,0.018224838,0.071817264,0.007759529,28.59438643,0.352944555,M1
24.26937269,1222,0.017577682,3.44590318,0.031667456,0.783022066,0.004801033,0.034494907,0.462446778,0.039239911,-0.070147753,0.048445207,0.018138958,0.603529373,-0.035811948,29.15678776,13.41640786,0.007916864,794,0.015765509,0.007916864,0.015550978,0.329103358,0.013857212,2.302676304,59.95440808,1.474373251,384,0.013204494,0.101394771,0.174492535,0.010567186,0.071817264,0.003384235,32.93633788,0.157346871,M1
19.23636364,933,0.017591182,3.186685343,0.034777649,0.415778838,0.005074549,0.033646669,0.486769032,0.006812768,-0.105418827,0.051047769,0.019958071,0.736022282,-0.06978544,28.80103359,13.89244399,0.007068628,684,0.044154901,0.007068628,0.017671574,0.544755147,0.073090174,1.794300559,59.49551195,1.249871938,378,0.014437723,0.695924846,0.161241997,0.009271332,0.071817264,0.008455712,33.51803849,0.371621114,M1
22.08,1159,0.018141604,3.366440922,0.031950198,0.592189851,0.005084437,0.029052061,0.493476689,0.010961798,-0.077309148,0.046249198,0.019433869,0.689026264,-0.045362774,32.94141829,15.5241747,0.009047844,719,0.043933239,0.009047844,0.018095691,0.508641424,0.020654372,2.122567645,59.39146172,1.247838959,416,0.002334971,0.472741572,0.182769256,0.022857548,0.071817264,0.008058748,36.0,0.280438763,M1
23.50080906,1426,0.018037816,3.386517529,0.029122747,0.679095463,0.00428367,0.033222552,0.506121718,0.03434887,-0.089442001,0.048787216,0.019150717,0.617984885,-0.043639047,29.21637931,11.66190379,0.008482354,329,0.043332873,0.008482354,0.018661175,0.415142319,0.036114188,3.084466574,59.35046387,2.186084824,430,0.023790809,1.052071688,0.123070443,0.019948806,0.071817264,0.010639377,39.96,0.289049634,M1
13.66904422,803,0.019002958,3.04412034,0.030819217,0.564705277,0.004520137,0.030253727,0.276300683,0.030319458,-0.048954594,0.038738547,0.013047663,0.870510962,-0.039226281,19.15454545,14.0,0.01102706,500,0.046438805,0.01102706,0.008482352,0.323900936,0.009712027,1.729269181,59.34622284,1.085703244,428,0.001337761,0.138849164,0.09433753,0.006688608,0.071817264,0.004672663,28.15891561,0.098948041,M1
18.95367412,744,0.018297249,3.253857521,0.028840002,0.803852982,0.004052757,0.025729805,0.477385574,0.031686652,-0.096465987,0.038219996,0.015722404,0.596052834,-0.048814437,22.37668919,10.63014581,0.01046157,255,0.025889409,0.01046157,0.010744317,0.374960527,0.007499821,1.848022137,59.20004336,1.552247149,435,0.051623626,0.075685769,0.133245357,0.013384751,0.071817264,0.01416061,26.69864962,0.184503282,M1
17.73370787,1020,0.017750937,3.002893047,0.03251569,0.581171117,0.004555552,0.032798436,0.570113571,0.020397652,-0.145590811,0.052493574,0.02068174,0.692854641,-0.099307338,27.15971395,14.14213562,0.008199609,218,0.038082226,0.008199609,0.01130981,0.594561731,0.137847494,2.023606864,59.1997607,1.468495455,439,0.020575579,0.043857162,0.163298813,0.018632701,0.071817264,0.006200266,34.43544685,0.466658205,M1
20.59252451,1899,0.01795919,3.335213022,0.033929415,0.920861808,0.004607843,0.028557256,0.382793669,0.054449771,-0.043656463,0.042988575,0.017340768,0.346898407,-0.034736702,27.16528398,12.04159458,0.007634118,412,0.0294543,0.007634118,0.013854507,0.410098485,0.007809872,4.166532171,59.12568153,3.170863538,467,0.001924796,2.151507719,0.118367936,0.016936354,0.071817264,0.010290397,38.74035945,0.306295356,M1
13.96055046,1230,0.017836933,3.06074498,0.030253727,0.847652396,0.004457069,0.027567649,0.328991238,0.022123325,-0.050745709,0.040118775,0.015849724,0.443630583,-0.039164442,21.32723577,11.40175425,0.007068628,600,0.034371596,0.007068628,0.011592554,0.53420056,0.007035182,2.943094008,58.76433314,2.362575728,460,0.010944035,1.556295834,0.150767856,0.02934234,0.071817264,0.007161171,35.46810126,0.257112027,M1
16.53590426,1723,0.018211545,3.183807695,0.034212161,0.750151218,0.004826527,0.028840002,0.388271659,0.03009166,-0.048792537,0.041345608,0.0162229,0.542012938,-0.040675453,22.60953058,13.45362405,0.007351373,711,0.019098061,0.007351373,0.011592548,0.468055284,0.007514536,3.733366638,58.63822925,2.646546862,489,0.035349993,0.435667852,0.126959746,0.026595747,0.071817264,0.004236792,43.69759092,0.293661824,M1
15.6980057,789,0.018813861,3.126261983,0.033081181,0.833208613,0.005124699,0.029405491,0.08113629,0.036019338,-0.041357998,0.040533252,0.014665115,0.575693983,-0.039599136,23.69422777,12.04159458,0.01046157,836,0.000951507,0.01046157,0.010461569,0.374134646,0.007686626,1.881386059,58.62805014,1.390038746,459,0.026860733,0.558299041,0.166125663,0.014340125,0.071817264,0.009785031,25.0,0.110241381,M1
12.03225806,969,0.020029665,2.953233679,0.035625886,0.665495316,0.005065278,0.026365983,0.200760631,0.010298877,-0.04152228,0.034841261,0.011993689,0.752298243,-0.037566433,18.70623501,14.86606875,0.008765099,1005,0.051432774,0.008765099,0.00706863,0.349993805,0.011269883,2.002966466,58.15614825,1.1159098,476,0.004671483,0.09203957,0.158359642,0.010387127,0.071817264,0.002746926,29.9633109,0.157829676,M1
15.81023256,1203,0.01689518,3.150437683,0.029405491,0.722155934,0.00337577,0.033363923,0.511767684,0.021253041,-0.096220071,0.049331856,0.018933957,0.650959274,-0.09510326,23.98605578,14.56021978,0.009613334,466,0.03128922,0.009613334,0.017954316,0.587350415,0.034424662,2.061211967,58.10864792,1.410507143,488,0.03296193,0.666794754,0.163835441,0.02471615,0.071817264,0.004575334,34.45785593,0.510244756,M1
15.65343511,756,0.022292767,3.134805469,0.045521963,0.825893961,0.006887283,0.026012551,0.433088521,0.005374863,-0.077822661,0.036297218,0.013659029,0.488613754,-0.060416341,20.19480519,10.81665383,0.01046157,822,0.018287543,0.01046157,0.009047844,0.347601862,0.008778043,2.429911604,57.7444718,1.714901893,496,0.081882566,0.659864823,0.09308241,0.012819456,0.071817264,0.004986224,24.59796533,0.290492704,M1
11.66484268,848,0.018148878,2.941313765,0.03251569,0.696652201,0.004117737,0.025729805,0.28048066,0.010629495,-0.05128935,0.033943085,0.011131581,0.734182497,-0.03323122,13.99713056,12.20655562,0.009330589,493,0.023182982,0.009330589,0.007916864,0.219055303,0.012037742,1.833036654,57.61412593,1.324673735,504,0.011873831,0.261124855,0.132998129,0.018059567,0.071817264,0.013261794,30.7470643,0.072831136,M1
13.33183857,752,0.019337308,2.995485778,0.034777649,0.925591336,0.004484209,0.024881572,0.266121697,0.034455838,-0.058519582,0.035496545,0.013951555,0.352013286,-0.049409733,22.25520833,10.0,0.011309805,151,0.049043502,0.011309805,0.009330589,0.466128101,0.009463514,2.223790416,57.58189324,1.889916847,499,0.039283648,0.6876101,0.141932891,0.026370403,0.071817264,0.012648769,21.49280331,0.212828932,M1
12.36546763,789,0.021355912,2.971998777,0.038453337,0.27506796,0.006434815,0.028274512,0.292602283,0.017755644,-0.055011162,0.037527696,0.012598477,0.809200004,-0.043455862,15.49766719,13.92838828,0.011309805,563,0.061399337,0.011309805,0.008623727,0.362821196,0.009617515,2.092879412,57.54032949,1.333455605,508,0.01385849,0.229740618,0.133392829,0.014395382,0.071817264,0.011002148,29.97996273,0.239033507,M1
19.85991379,1061,0.018217606,3.214254665,0.029970981,0.687922298,0.004311644,0.033646669,0.667974573,0.01503778,-0.15192252,0.049474535,0.019379461,0.669760613,-0.061414378,19.88888889,15.8113883,0.009613334,744,0.017596866,0.009613334,0.019226668,0.519534745,0.05382067,1.985719014,57.52590998,1.22192821,515,0.01216788,0.745035426,0.157265523,0.021192519,0.071817264,0.003612739,32.68340432,0.33438783,M1
13.90451613,868,0.021961416,3.060494329,0.049197651,0.847675172,0.007436757,0.028274512,0.30413324,0.035302998,-0.064090314,0.042017945,0.016744683,0.471207455,-0.05741363,27.46915352,11.66190379,0.009330589,813,0.028952822,0.009330589,0.012723533,0.591269972,0.009487617,2.679292798,57.38679894,1.72892172,504,0.029924872,0.922681206,0.171290667,0.018013102,0.071817264,0.007421105,28.77672671,0.300811955,M1
