Texture_Contrast_Nuclei_3_00_256,Intensity_MeanIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Intensity_LowerQuartileIntensity_Nuclei,Intensity_StdIntensityEdge_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Texture_Correlation_Nuclei_3_02_256,Intensity_IntegratedIntensityEdge_Nuclei,Texture_InfoMeas1_Nuclei_3_02_256,Intensity_MaxIntensity_Nuclei,Intensity_StdIntensity_Nuclei,Texture_DifferenceVariance_Nuclei_3_00_256,Intensity_MinIntensityEdge_Nuclei,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,Intensity_MinIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Intensity_IntegratedIntensity_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_MeanIntensity_Nuclei,Texture_InfoMeas1_Nuclei_3_03_256,CellType
1.8394793926247288,0.0056259030352832,1.7846830036488397,0.0062203928828239,0.0022804285744867,0.0130062755197286,0.2377941072564106,0.6582306551281363,-0.0287225597381288,0.0277090221643447,0.0043906506834902,0.0259414804889869,0.0011309805558994,2.0034562211981566,-0.0234792747158,0.0002827451389748,0.0033929413184523,0.2742543028309288,0.0662228673872229,10.220953498530434,0.2308904170939016,0.0097249795418938,-0.0264725109305552,M1
2.0428816466552315,0.0059314334923708,1.8579376871621185,0.0070686279796063,0.0021037862693058,0.0130062755197286,0.3993270705521458,0.5397604478057474,-0.0686409227446569,0.026860786601901,0.0050123908092537,0.0236183264977683,0.0016964706592261,2.294117647058824,-0.0386222749992319,0.0002827451389748,0.0033929417841136,0.3463082604305669,0.054122081032337,7.336670483840862,0.3990924980820257,0.0107575813546053,-0.0254877152426493,M1
1.870600414078675,0.0058972555014858,1.81255513869006,0.0062203928828239,0.0024438882365488,0.0130062755197286,0.3593049207909509,0.7843349816976115,-0.0509424761779349,0.026860786601901,0.0047426137894998,0.0244516324173021,0.0011309805558994,2.105494505494505,-0.031669029559584,0.0011309805558994,0.0033929413184523,0.34140509467602,0.0608365589461997,11.51111951400526,0.3337092558083064,0.0102777852803618,-0.0397167693985859,M1
2.7174825174825177,0.0057065578730544,2.002832058030338,0.0070686279796063,0.0023291892598637,0.0110270595178008,0.5139223536180177,0.5934820187976584,-0.1024802234495602,0.0361913777887821,0.0066487387718382,0.0191689569172086,0.0011309805558994,3.5240240240240244,-0.0623177086208814,0.0011309805558994,0.0048066675662994,0.5247624701767484,0.0356594454496552,10.313411180162802,0.2777144386344932,0.0126080821273383,-0.0684740276724225,M1
1.1,0.0057892064635234,1.51611272293343,0.0050894124433398,0.0024694411981849,0.0130062755197286,0.0952459375843724,1.1578412927046884,-0.0089111376147505,0.0203576497733593,0.0030588317951286,0.0365476556889299,0.0,1.205504587155963,-0.0020694402370652,0.0,0.0019792164675891,0.08176006906262,0.1378628039396737,9.84829547262052,0.2757802811577828,0.0070647743706029,-0.0044397283247516,M1
2.31859756097561,0.0056308391256297,1.9410318964234947,0.0070686279796063,0.0023496202672784,0.0110270595178008,0.4629224376052335,0.5292988778091967,-0.079928200871418,0.0336466692388057,0.0055434646174661,0.0197530301903628,0.0016964706592261,2.67515923566879,-0.0494884091352971,0.0002827451389748,0.0039584310725331,0.4184259878558969,0.0501491857525282,8.660765918000834,0.0660536566723672,0.0113064829216721,-0.0407136613734051,M1
0.8846153846153846,0.0057119075856697,1.38100993525356,0.004241176880896,0.0022758786736239,0.0110270595178008,0.0657058373192306,0.7082765406230465,-0.0085059763418925,0.0149854905903339,0.0027220000884776,0.044458897745611,0.0011309805558994,0.8254545454545454,-0.0103189944102775,0.0,0.0019792155362665,-0.0294282929882839,0.1857120152574698,2.705870859150309,0.1932320188274908,0.0060130463536673,-0.007338382137405,M1
1.2310536044362297,0.0064658528247561,1.5442998373491896,0.0050894124433398,0.002516834345117,0.0149854905903339,0.1395436191191654,0.5883926070528105,-0.0133513039932876,0.0214886292815208,0.0031431984499563,0.0373688038816626,0.0011309805558994,1.2101167315175096,-0.007052904302487,0.0011309805558994,0.0019792164675891,0.0528084039180431,0.1299161886149083,4.800163997453637,0.3416985225712189,0.0072182917254941,-0.009348810905734,M1
1.1896551724137931,0.0062203927478213,1.5338818506936611,0.0050894124433398,0.0025598411374596,0.0149854905903339,0.1002756629555649,0.7402267369907349,-0.0138194041875761,0.0203576497733593,0.003129768152586,0.0364679669264984,0.0011309805558994,1.2065378900445762,-0.0067957889973434,0.0,0.0019792155362665,0.0740844282918632,0.1253271981107147,6.221806492219912,0.0727349736869653,0.0072178729608119,-0.0048912371671743,M1
1.5031948881789137,0.0059555052733661,1.6687397022770865,0.0056549026630818,0.0023779664239699,0.0115925502032041,0.1131189892389716,0.5657730009697843,-0.0118907644889768,0.0262952968478202,0.0035071488006274,0.0295519182088211,0.0002827451389748,1.5299295774647887,-0.0126347228048789,0.0002827451389748,0.0019792160019278,0.0892968814618491,0.1058893629617532,5.917855473147938,0.0876520984417558,0.0081625592733075,-0.0187139920383539,M1
