Texture_Contrast_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_03_256,CellType
1.8394793926247288,1.7846830036488397,0.2377941072564106,-0.0287225597381288,0.0259414804889869,2.0034562211981566,-0.0234792747158,0.2742543028309288,0.0662228673872229,-0.0264725109305552,M1
2.0428816466552315,1.8579376871621185,0.3993270705521458,-0.0686409227446569,0.0236183264977683,2.294117647058824,-0.0386222749992319,0.3463082604305669,0.054122081032337,-0.0254877152426493,M1
1.870600414078675,1.81255513869006,0.3593049207909509,-0.0509424761779349,0.0244516324173021,2.105494505494505,-0.031669029559584,0.34140509467602,0.0608365589461997,-0.0397167693985859,M1
2.7174825174825177,2.002832058030338,0.5139223536180177,-0.1024802234495602,0.0191689569172086,3.5240240240240244,-0.0623177086208814,0.5247624701767484,0.0356594454496552,-0.0684740276724225,M1
1.1,1.51611272293343,0.0952459375843724,-0.0089111376147505,0.0365476556889299,1.205504587155963,-0.0020694402370652,0.08176006906262,0.1378628039396737,-0.0044397283247516,M1
2.31859756097561,1.9410318964234947,0.4629224376052335,-0.079928200871418,0.0197530301903628,2.67515923566879,-0.0494884091352971,0.4184259878558969,0.0501491857525282,-0.0407136613734051,M1
0.8846153846153846,1.38100993525356,0.0657058373192306,-0.0085059763418925,0.044458897745611,0.8254545454545454,-0.0103189944102775,-0.0294282929882839,0.1857120152574698,-0.007338382137405,M1
1.2310536044362297,1.5442998373491896,0.1395436191191654,-0.0133513039932876,0.0373688038816626,1.2101167315175096,-0.007052904302487,0.0528084039180431,0.1299161886149083,-0.009348810905734,M1
1.1896551724137931,1.5338818506936611,0.1002756629555649,-0.0138194041875761,0.0364679669264984,1.2065378900445762,-0.0067957889973434,0.0740844282918632,0.1253271981107147,-0.0048912371671743,M1
1.5031948881789137,1.6687397022770865,0.1131189892389716,-0.0118907644889768,0.0295519182088211,1.5299295774647887,-0.0126347228048789,0.0892968814618491,0.1058893629617532,-0.0187139920383539,M1
1.5200000000000002,1.6694441111692868,0.137732417686814,-0.018797797188523,0.0298438613540654,1.4474708171206223,-0.0108013469999795,0.0693060948843517,0.1045333333333333,-0.0070746598716877,M1
1.3772954924874787,1.6458894676607334,0.1727569895232907,-0.0247330590742948,0.0312005974218454,1.387900355871886,-0.0206132217610488,0.1581266945431345,0.102272568917032,-0.0097634225703199,M1
1.2440944881889764,1.569990881725147,0.0521274122297144,-0.004778892031252,0.0340634709047195,1.2985386221294362,-0.0128064805180924,0.0792878773974496,0.1159111693223386,-0.0101376872639301,M1
1.0829787234042554,1.4658070587478895,0.0882365188423908,-0.0070495779367362,0.0408637392485287,1.1325581395348836,-0.009470607318349,0.0262754619218497,0.1427863286555002,-0.0090779840711259,M1
1.2009569377990432,1.529799566502937,-0.0630050664669884,-0.0070267846801293,0.0354991618527251,1.0915841584158414,-0.006145145977512,-0.0731103610514483,0.143042741695474,-0.0101370290554402,M1
