Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Zernike_4_2,Texture_Correlation_Nuclei_3_02_256,AreaShape_Eccentricity,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Zernike_0_0,AreaShape_Zernike_4_4,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Orientation,AreaShape_MaximumRadius,AreaShape_Zernike_7_1,AreaShape_Zernike_2_0,AreaShape_MinFeretDiameter,AreaShape_Zernike_7_5,Texture_InfoMeas1_Nuclei_3_03_256,CellType
13.46428571,1716,3.037660467,0.013786866,0.630279508,0.729640307,-0.112463793,0.00509514,22.3364486,-0.07514791,0.702795945,0.01361582,0.701455795,0.034490989,1.220423446,277,-85.47392603,19.0,0.005577313,0.159622076,38.0,0.008041471,-0.076183864,M1
21.70323326,995,3.338937953,0.02914215,0.328557872,0.666809006,-0.062852683,0.003523339,22.64691657,-0.066627718,0.432379982,0.009424078,0.340720285,0.035483415,1.92896475,281,72.99577627,14.14213562,0.011870714,0.144684707,33.91340166,0.010325977,-0.042552475,M1
6.786324786,1540,2.571004596,0.010620041,0.611588253,0.331466413,-0.11664083,0.007761701,8.847809948,-0.07732563,0.880066831,0.014006551,0.605485107,0.013886606,1.227481581,296,25.85488294,20.24845673,0.006036516,0.098851313,42.74179667,0.005565448,-0.067920132,M1
6.383458647,751,2.511791515,0.01073701,0.554856644,0.616965285,-0.111839356,0.008822134,8.521103896,-0.104318547,0.748365506,0.011312535,0.57970175,0.028863135,1.270452422,281,86.09553874,13.34166406,0.009621571,0.158360596,27.65237505,0.012167474,-0.074875577,M1
8.073313783,1153,2.692943089,0.01039983,0.541179158,0.453550162,-0.091193254,0.006633383,13.38617886,-0.057678267,0.812758586,0.004464296,0.597069086,0.010690578,1.217391094,288,6.202967129,17.49285568,0.013823539,0.138251183,35.92102448,0.001214882,-0.07960929,M1
12.8957476,824,2.985667343,0.018178245,0.294729904,0.482669806,-0.069308412,0.005234667,18.77908689,-0.063231464,0.858611802,0.016722739,0.450358719,0.009260671,1.091794932,285,-58.20784024,14.86606875,0.014494505,0.106550486,29.69848481,0.002765629,-0.068687462,M1
14.08602151,1121,3.090559383,0.029432645,0.430875419,0.795135094,-0.0699637,0.004455658,22.08315565,-0.057880658,0.605060588,0.013661901,0.614910524,0.014898297,1.306043344,302,-80.70634452,13.92838828,0.016409384,0.157357443,30.28453448,0.012553193,-0.059101488,M1
22.92623942,994,3.407461211,0.049230251,0.585616163,0.919197463,-0.115912014,0.002965277,24.69183168,-0.056976466,0.404992034,0.040167571,0.360234573,0.013195083,1.92825547,315,2.858331929,11.3137085,0.001073602,0.146550727,25.0,0.005097993,-0.051924179,M1
13.26217765,791,3.012125629,0.01678681,0.362831873,0.448482164,-0.073863444,0.004838747,17.11538462,-0.041330055,0.859211259,0.010370062,0.362592449,0.008688352,1.077638649,313,-60.17701209,14.2126704,0.005333911,0.111428652,29.06888371,0.011863426,-0.055065961,M1
13.72007042,1253,3.060804222,0.016283065,0.564035657,0.367892263,-0.09671122,0.004583026,21.70177074,-0.053028468,0.894549545,0.021345719,0.582109406,0.00868387,1.102237402,317,-33.75443273,18.78829423,0.006170565,0.083252736,37.97616607,0.005604475,-0.063663336,M1
18.11005693,1183,3.24423045,0.01378755,0.463127575,0.628940353,-0.072451588,0.003782404,23.40671273,-0.048719662,0.791884946,0.011149592,0.420796659,0.010987329,1.189586564,317,6.505730442,16.03121954,0.003633113,0.134320609,33.61483189,0.014639596,-0.038915652,M1
10.26575342,832,2.846244133,0.048225947,0.123532738,0.861225435,-0.050321802,0.006138273,12.27203647,-0.04633339,0.48930037,0.030008396,0.286392779,0.014882717,1.634138813,317,-83.6286979,11.18033989,0.009709004,0.160037469,25.82378602,0.012203843,-0.038377703,M1
19.60119048,1721,3.288077879,0.033432699,0.55187964,0.83208112,-0.092824491,0.003749283,25.21048951,-0.061215621,0.471742789,0.028151177,0.545517974,0.021157897,2.304325982,322,-18.33332805,12.04159458,0.006792761,0.103575285,42.93250517,0.013690648,-0.052748221,M1
16.23900415,1394,3.16496832,0.025618846,0.515180947,0.81729329,-0.078745986,0.004269124,20.38003503,-0.052227191,0.546121823,0.027069685,0.486581026,0.007511579,2.142343754,343,-50.76632332,12.04159458,0.014241004,0.1269481,34.94611236,0.006497916,-0.049767763,M1
16.17180984,1313,3.161327294,0.00447796,0.294523567,0.645488509,-0.042373442,0.003896176,26.01784121,-0.025603812,0.76266584,0.019325109,0.420427606,0.009114838,1.142468194,342,-69.58528305,17.72004515,0.01311621,0.139666539,35.10128203,0.005312756,-0.037046479,M1
14.5874477,1321,3.100323593,0.030269005,0.449883148,0.502720684,-0.064975562,0.004349024,21.92605634,-0.050667934,0.884822069,0.006798492,0.538449928,0.009809002,1.121887244,365,-35.50108702,18.78829423,0.001191077,0.092027736,36.67151483,0.003425101,-0.043075719,M1
16.4556962,741,3.156553028,0.035231516,0.281794778,0.724381219,-0.053723835,0.00397173,25.21440823,-0.053423965,0.68169834,0.029258628,0.395649056,0.007413175,1.515955907,367,-76.19674514,10.29563014,0.003387954,0.122536916,28.24906646,0.012354568,-0.063936097,M1
18.54662005,974,3.246623008,0.052574403,0.401583824,0.851809189,-0.071561898,0.003953819,25.14768461,-0.064382421,0.549218475,0.023885919,0.521725987,0.025929005,1.551009816,370,-85.45718199,12.04159458,0.00443059,0.147350811,28.59438643,0.007759529,-0.071701366,M1
24.26937269,1222,3.44590318,0.039239911,0.462446778,0.783022066,-0.070147753,0.002800357,29.15678776,-0.037534402,0.603529373,0.031123743,0.329103358,0.013857212,1.474373251,384,46.13710953,13.41640786,0.004587344,0.174492535,32.93633788,0.003384235,-0.035811948,M1
19.23636364,933,3.186685343,0.006812768,0.486769032,0.415778838,-0.105418827,0.005046649,28.80103359,-0.074570778,0.736022282,0.048496989,0.544755147,0.073090174,1.249871938,378,-69.48148133,13.89244399,0.008842083,0.161241997,33.51803849,0.008455712,-0.06978544,M1
22.08,1159,3.366440922,0.010961798,0.493476689,0.592189851,-0.077309148,0.003286713,32.94141829,-0.045117658,0.689026264,0.02929163,0.508641424,0.020654372,1.247838959,416,-17.07442093,15.5241747,0.004792714,0.182769256,36.0,0.008058748,-0.045362774,M1
23.50080906,1426,3.386517529,0.03434887,0.506121718,0.679095463,-0.089442001,0.00350631,29.21637931,-0.042459162,0.617984885,0.051272993,0.415142319,0.036114188,2.186084824,430,62.93206498,11.66190379,0.014584371,0.123070443,39.96,0.010639377,-0.043639047,M1
13.66904422,803,3.04412034,0.030319458,0.276300683,0.564705277,-0.048954594,0.004473331,19.15454545,-0.040685859,0.870510962,0.008536165,0.323900936,0.009712027,1.085703244,428,-11.9214367,14.0,0.005789144,0.09433753,28.15891561,0.004672663,-0.039226281,M1
18.95367412,744,3.253857521,0.031686652,0.477385574,0.803852982,-0.096465987,0.003514397,22.37668919,-0.067136473,0.596052834,0.012969855,0.374960527,0.007499821,1.552247149,435,3.707556021,10.63014581,0.002972074,0.133245357,26.69864962,0.01416061,-0.048814437,M1
17.73370787,1020,3.002893047,0.020397652,0.570113571,0.581171117,-0.145590811,0.007248455,27.15971395,-0.092839566,0.692854641,0.03120649,0.594561731,0.137847494,1.468495455,439,0.724190978,14.14213562,0.011189327,0.163298813,34.43544685,0.006200266,-0.099307338,M1
20.59252451,1899,3.335213022,0.054449771,0.382793669,0.920861808,-0.043656463,0.003216829,27.16528398,-0.030136388,0.346898407,0.026895224,0.410098485,0.007809872,3.170863538,467,6.737375887,12.04159458,0.005717489,0.118367936,38.74035945,0.010290397,-0.034736702,M1
13.96055046,1230,3.06074498,0.022123325,0.328991238,0.847652396,-0.050745709,0.004555634,21.32723577,-0.048125955,0.443630583,0.039634907,0.53420056,0.007035182,2.362575728,460,-82.20881016,11.40175425,0.011941887,0.150767856,35.46810126,0.007161171,-0.039164442,M1
16.53590426,1723,3.183807695,0.03009166,0.388271659,0.750151218,-0.048792537,0.003882669,22.60953058,-0.035564629,0.542012938,0.037889625,0.468055284,0.007514536,2.646546862,489,-23.88913629,13.45362405,0.009096473,0.126959746,43.69759092,0.004236792,-0.040675453,M1
15.6980057,789,3.126261983,0.036019338,0.08113629,0.833208613,-0.041357998,0.004203545,23.69422777,-0.04063956,0.575693983,0.027183175,0.374134646,0.007686626,1.390038746,459,87.91046159,12.04159458,0.010397871,0.166125663,25.0,0.009785031,-0.039599136,M1
12.03225806,969,2.953233679,0.010298877,0.200760631,0.665495316,-0.04152228,0.005088915,18.70623501,-0.027315201,0.752298243,0.019622296,0.349993805,0.011269883,1.1159098,476,57.70858028,14.86606875,0.002484635,0.158359642,29.9633109,0.002746926,-0.037566433,M1
15.81023256,1203,3.150437683,0.021253041,0.511767684,0.722155934,-0.096220071,0.004374331,23.98605578,-0.063498995,0.650959274,0.018893849,0.587350415,0.034424662,1.410507143,488,-76.56590961,14.56021978,0.010381643,0.163835441,34.45785593,0.004575334,-0.09510326,M1
15.65343511,756,3.134805469,0.005374863,0.433088521,0.825893961,-0.077822661,0.003980965,20.19480519,-0.042222412,0.488613754,0.024187515,0.347601862,0.008778043,1.714901893,496,65.22414257,10.81665383,0.010406917,0.09308241,24.59796533,0.004986224,-0.060416341,M1
11.66484268,848,2.941313765,0.010629495,0.28048066,0.696652201,-0.05128935,0.005100311,13.99713056,-0.034782075,0.734182497,0.015528007,0.219055303,0.012037742,1.324673735,504,0.654522534,12.20655562,0.003489923,0.132998129,30.7470643,0.013261794,-0.03323122,M1
13.33183857,752,2.995485778,0.034455838,0.266121697,0.925591336,-0.058519582,0.005450025,22.25520833,-0.053661676,0.352013286,0.033647577,0.466128101,0.009463514,1.889916847,499,88.16747923,10.0,0.002697184,0.141932891,21.49280331,0.012648769,-0.049409733,M1
12.36546763,789,2.971998777,0.017755644,0.292602283,0.27506796,-0.055011162,0.004982049,15.49766719,-0.04721538,0.809200004,0.028043061,0.362821196,0.009617515,1.333455605,508,-82.99184084,13.92838828,0.008057283,0.133392829,29.97996273,0.011002148,-0.043455862,M1
19.85991379,1061,3.214254665,0.01503778,0.667974573,0.687922298,-0.15192252,0.004759942,19.88888889,-0.103785877,0.669760613,0.032171355,0.519534745,0.05382067,1.22192821,515,21.06730948,15.8113883,0.005884291,0.157265523,32.68340432,0.003612739,-0.061414378,M1
13.90451613,868,3.060494329,0.035302998,0.30413324,0.847675172,-0.064090314,0.004722025,27.46915352,-0.055186987,0.471207455,0.039480523,0.591269972,0.009487617,1.72892172,504,89.4463747,11.66190379,0.007402385,0.171290667,28.77672671,0.007421105,-0.05741363,M1
16.41261722,1308,3.1851147,0.016965675,0.53805242,0.501466877,-0.092874051,0.004009604,17.97190518,-0.05900735,0.822650004,0.018646829,0.451323403,0.010793435,1.233117063,518,18.46281469,18.02775638,0.006026547,0.12696102,37.3945057,0.00709885,-0.054254271,M1
12.51731161,1135,2.936032034,0.041934667,0.509742502,0.74735954,-0.089397404,0.006058136,16.96208017,-0.068443341,0.625952486,0.017968699,0.535296538,0.011731534,1.987517531,517,81.05703582,11.40175425,0.009722999,0.126518226,33.73197524,0.011889827,-0.05425623,M1
16.19710669,1859,3.176972878,0.045442944,0.579920899,0.844337307,-0.093464807,0.004053252,20.1581223,-0.058742631,0.535509573,0.025361814,0.541694542,0.013029375,1.663594237,554,8.045161885,18.35755975,0.00311771,0.150511612,39.09823034,0.005798378,-0.060163553,M1
11.09153005,834,2.916587765,0.014145801,0.404597196,0.696443014,-0.073772629,0.005347861,20.06901615,-0.0527265,0.740048408,0.011145742,0.584989142,0.009929566,1.406176309,535,-79.63318222,11.3137085,0.006292797,0.129708959,28.92468001,0.008873738,-0.075142858,M1
15.553125,721,3.130322152,0.012233891,0.379993015,0.717559644,-0.066849413,0.004204629,22.64448336,-0.054179109,0.697227138,0.02196744,0.480966422,0.009718018,1.144713868,529,-65.42680782,12.64911064,0.005634092,0.156597248,24.98116938,0.006624522,-0.062457413,M1
17.7496063,716,3.223098806,0.019854488,0.174912849,0.617590483,-0.051526449,0.003769951,24.82817869,-0.040289931,0.805511553,0.01327759,0.346192939,0.007670655,1.094915108,530,-87.24631387,13.45362405,0.011080952,0.129892864,26.0,0.003963275,-0.049119223,M1
13.10508183,1296,3.011635644,0.021415688,0.533421469,0.50090392,-0.093787712,0.004946557,15.88230088,-0.075329598,0.825059225,0.019873902,0.527761928,0.008796139,1.094969591,541,9.63755258,18.78829423,0.004522825,0.13485644,37.72968873,0.003165105,-0.05982831,M1
20.05084746,741,3.31413951,0.016505116,0.237813624,0.559199947,-0.059392821,0.003277661,30.935,-0.051697151,0.711317777,0.046767717,0.385830017,0.016183485,1.238671036,551,-89.01635675,12.72792206,0.00586302,0.176820727,28.62167011,0.000216211,-0.05023257,M1
15.10385757,767,3.120192127,0.022216008,0.616763811,0.508226562,-0.116226783,0.004336193,18.975,-0.092468089,0.841874768,0.010154983,0.589773429,0.00981782,1.088475474,554,45.35412375,14.31782106,0.009882933,0.120942617,28.62167011,0.008192061,-0.074398068,M1
18.93284493,964,3.262105845,0.04456008,0.467189456,0.834492173,-0.078382513,0.003675934,20.60929648,-0.058273504,0.527008554,0.024776122,0.361418376,0.006542569,1.599434133,574,4.0626476,11.66190379,0.003770234,0.1514515,31.30654884,0.010431148,-0.065295376,M1
14.51542289,1113,3.080701143,0.024141915,0.554584946,0.414874546,-0.114095739,0.004849478,20.33860759,-0.087273592,0.913857605,0.010392444,0.635817176,0.039250514,1.084412053,569,-77.81890248,17.72004515,0.004009777,0.072311612,35.0,0.007752366,-0.078033095,M1
14.69456067,1831,3.099937902,0.012145782,0.518838734,0.561658725,-0.087388576,0.004571428,22.03862928,-0.050047595,0.774708404,0.023614198,0.590361433,0.03233326,1.345090139,578,-25.12699805,19.0,0.002844097,0.133006785,45.81076353,0.005260074,-0.062314224,M1
17.11212121,777,3.168256685,0.027228385,0.313224802,0.6848425,-0.057466292,0.004183423,19.25611746,-0.05882465,0.640742957,0.025088378,0.269365198,0.009288338,1.5093321,578,-6.598242666,12.04159458,0.009716669,0.149297754,30.63195622,0.01125752,-0.044350742,M1
14.79960707,1141,3.117539455,0.021762792,0.508072081,0.487172759,-0.08472126,0.004177246,21.30895984,-0.05473447,0.869067505,0.01108123,0.53959307,0.012153535,1.086454372,577,-17.75599422,17.4642492,0.014561349,0.101572791,35.0,0.00289674,-0.063564779,M1
18.34922861,824,3.251801312,0.01396669,0.50312718,0.585266693,-0.08470981,0.003581809,20.80466472,-0.058683003,0.777543468,0.017247226,0.402186598,0.007614548,1.173346455,588,-0.213231428,13.41640786,0.006971395,0.137620702,30.56398081,0.012387953,-0.056702467,M1
18.39572737,1100,3.260780066,0.049348606,0.351726976,0.861012276,-0.053023621,0.003533959,29.0436205,-0.043011034,0.535179021,0.028169302,0.503190272,0.014395797,1.549840312,597,88.79388463,12.72792206,0.008965248,0.15731627,28.0,0.010962472,-0.053191913,M1
16.94915254,950,3.18909253,0.029696844,0.418563043,0.851355321,-0.07353024,0.003970822,22.61666667,-0.061225301,0.515772601,0.015095227,0.501269425,0.00739217,1.782671998,600,72.74298972,10.63014581,0.005367114,0.112003637,28.03999606,0.017415769,-0.058043611,M1
12.90033784,1321,3.016448404,0.022545076,0.426323459,0.644673422,-0.061336928,0.004863706,15.85478261,-0.050584207,0.693659379,0.026305942,0.477602929,0.008341085,1.37710701,611,58.24841089,15.65247584,0.011908992,0.163031313,36.68242086,0.003108789,-0.038853576,M1
18.05209841,1538,3.23896466,0.014800667,0.256522708,0.761486485,-0.036606548,0.00383999,27.52272727,-0.028331901,0.724688665,0.011192048,0.465377906,0.008989363,1.432092105,613,-1.694220191,15.55634919,0.003868998,0.121652509,35.0,0.002880041,-0.026654109,M1
17.60586319,1381,3.22674646,0.047625675,0.417082578,0.745057047,-0.05825392,0.003579698,27.30276817,-0.048408688,0.613330432,0.029018082,0.544427849,0.008900957,1.899923002,627,25.62575214,12.64911064,0.009429699,0.135676822,38.59731078,0.003291304,-0.045751561,M1
15.66583748,1338,3.139946513,0.0090716,0.413205337,0.562281305,-0.054598936,0.004364243,17.82920581,-0.060413141,0.785877944,0.010784493,0.453727368,0.011029361,1.163748803,624,42.27593809,17.80449381,0.009704163,0.132232298,38.53910086,0.013084133,-0.029675685,M1
11.14775977,1162,2.923496169,0.018041281,0.622187913,0.757639386,-0.127565405,0.005658949,18.15682281,-0.113780351,0.487641513,0.027234031,0.743748646,0.028162006,1.505473684,627,89.91275737,16.40121947,0.015719562,0.18537445,34.0,0.010602866,-0.108513625,M1
18.96946565,876,3.282649162,0.020562956,0.183319002,0.778064665,-0.03868674,0.003508774,32.52341598,-0.041352384,0.649210674,0.021332153,0.506520239,0.017001567,1.259316646,620,84.086839,12.80624847,0.006336654,0.151178595,27.40949631,0.005968787,-0.049018073,M1
13.16444444,765,3.010020429,0.045426828,0.393432711,0.871404073,-0.066997047,0.004734126,22.46296296,-0.05000443,0.558182379,0.030076071,0.515879395,0.008294102,1.385216032,621,-72.11727672,11.18033989,0.000409512,0.139471898,23.3529618,0.008901335,-0.051325264,M1
15.07923497,831,3.125244685,0.008856493,0.495570958,0.251307481,-0.109919017,0.003964846,20.85443959,-0.082301287,0.887689544,0.01136454,0.550549432,0.025942287,1.123708688,621,-33.37092217,15.03329638,0.00667631,0.092455058,31.0,0.004512071,-0.066308277,M1
10.87393939,936,2.903509569,0.013939071,0.358431876,0.348520904,-0.063982596,0.005590421,16.09240506,-0.056922961,0.894708869,0.014015517,0.467304997,0.011341047,1.143671072,631,19.09159813,15.26433752,0.003998036,0.083302698,33.23946553,0.00096575,-0.066962213,M1
25.04788419,1048,3.382507193,0.037352719,0.579718688,0.855452092,-0.12007352,0.003864831,22.8924612,-0.0917231,0.520225696,0.03552973,0.425621519,0.04911868,1.436419336,634,19.28538982,13.45362405,0.011621947,0.164892467,27.72724292,0.014378431,-0.062717954,M1
17.16353276,1958,3.212015133,0.026863966,0.356649301,0.76821085,-0.04563855,0.003747789,23.72864019,-0.02941902,0.573631622,0.038052387,0.426225649,0.008364705,2.209022668,630,-4.851318394,14.86606875,0.007134655,0.062797108,44.0,0.00741247,-0.02182901,M1
13.1260745,800,3.023529688,0.006318943,0.427794609,0.678658969,-0.079943032,0.004654884,15.69162996,-0.071777545,0.735976615,0.024140987,0.412948181,0.009239456,1.11942209,658,34.40279144,13.45362405,0.002737122,0.155241079,27.52792919,0.00801506,-0.051412781,M1
20.7032967,930,3.234029196,0.022360909,0.571670818,0.501473124,-0.131807456,0.004800344,24.23754789,-0.0849244,0.83564769,0.012771402,0.489070074,0.067043999,1.106966597,668,7.302853315,15.13274595,0.000588474,0.123996798,32.0,0.009124152,-0.076100352,M1
13.39941263,781,3.031902145,0.016217729,0.440204986,0.483553984,-0.078034865,0.004616775,17.29268293,-0.066743549,0.811392664,0.020454141,0.504552401,0.00845802,1.144483459,672,27.34744284,14.31782106,0.01381208,0.135391552,28.96021612,0.001322941,-0.068759727,M1
12.88026316,867,3.000160434,0.027234083,0.470483105,0.515877859,-0.086071097,0.004979589,19.02560455,-0.066899938,0.732369632,0.016378004,0.488006083,0.009431267,1.352654028,676,-67.44402266,14.14213562,0.003796081,0.132015149,29.92258397,0.006683933,-0.06336516,M1
13.91943128,1607,3.067548406,0.035589518,0.286908713,0.826792951,-0.037777925,0.004440046,19.77177826,-0.029140618,0.62380974,0.016920914,0.4109197,0.008672816,1.389973891,684,88.42666234,16.0,0.003482534,0.148364408,33.0,0.005451439,-0.022843963,M1
19.31542056,990,3.271673259,0.027776472,0.459244326,0.739258743,-0.075730124,0.003835585,26.22625,-0.046250305,0.640788773,0.028441322,0.440909997,0.007650095,1.618121325,707,-11.06545368,12.04159458,0.008550032,0.142751621,31.72194772,0.020415887,-0.04429277,M1
12.71402715,1210,3.027731658,0.004280793,0.44806464,0.688594601,-0.071605568,0.004694094,20.42461832,-0.06436574,0.710290387,0.026246249,0.633731564,0.018780533,1.14983235,703,79.47437844,16.76305461,0.002140868,0.166994791,33.0,0.004319846,-0.04996719,M1
11.51421608,1339,2.942574155,0.01137761,0.420354361,0.67403078,-0.058392354,0.005049523,20.32173913,-0.030936376,0.749618855,0.012658548,0.572812501,0.009426797,1.154825126,721,-89.89637908,17.72004515,0.004511434,0.146557153,35.0,0.008710598,-0.045062999,M1
