Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Zernike_4_2,Texture_Correlation_Nuclei_3_02_256,AreaShape_Eccentricity,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Zernike_0_0,AreaShape_Zernike_4_4,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Orientation,AreaShape_MaximumRadius,AreaShape_Zernike_7_1,AreaShape_Zernike_2_0,AreaShape_MinFeretDiameter,AreaShape_Zernike_7_5,Texture_InfoMeas1_Nuclei_3_03_256,CellType
12.552660152008688,1044,2.9670399927181434,0.010358540051683,0.5047411871793048,0.7126918674190222,-0.1005376583661374,0.0056104174987821,16.27526132404181,-0.0782615692094257,0.7003488328258746,0.027009116257369,0.5135135283317063,0.0099081511032831,1.1541967976434944,58,-32.8454135798688,15.556349186104043,0.005633764547949,0.1585539155986374,31.11269837220809,0.0037540699999028,-0.056887325571845,M1
15.78619756427605,850,2.7430010263043654,0.0162302146140685,0.4429509492763855,0.3676577995229484,-0.1238155977974628,0.0108510548388866,24.90753911806544,-0.084595731074277,0.7679567263988917,0.0085798638113007,0.4564243469058709,0.2201554234318035,1.2126656805646976,70,-22.71157966641833,15.297058540778355,0.0194098081822597,0.1552678865150911,31.64218264867765,0.0071915452999346,-0.116995769142481,M1
16.997668997669,999,3.154519784800144,0.0448957520994353,0.6576025822069825,0.8349331509544629,-0.1628240966126582,0.0048382044101006,20.71428571428571,-0.0831411100243161,0.5834707821974439,0.0139955678292778,0.5395367589079417,0.0502014496769741,1.4962596414962237,85,2.8396098500218425,11.6619037896906,0.0089831852480369,0.1374050624588068,29.0,0.0157690761233349,-0.0876926854272545,M1
22.57242339832869,862,3.3618742573046205,0.0628093150914201,0.5042892279812051,0.8965662062843383,-0.0950120106525159,0.0035601137865996,24.077474892395983,-0.071521209738578,0.4900966039097953,0.0316438455439758,0.2836185658767172,0.0262664783792801,1.563160715847758,95,1.4100129914391946,10.63014581273465,0.0062196480909234,0.1393158708379941,23.0,0.0022612391152904,-0.0464599111946283,M1
16.450213371266003,1577,3.1831820829709887,0.0268168949787098,0.5139022393688908,0.6894409387479753,-0.0805739168419638,0.0041201937684365,21.277027027027025,-0.0694437400579428,0.6058394395101115,0.0564147353257075,0.56668886363013,0.0131768644439902,1.6575055831781211,83,-42.361616679205085,13.92838827718412,0.001354903613543,0.1392254934132136,41.59394691819308,0.0007370030968773,-0.04730980290104,M1
13.38968824940048,955,3.033428658723531,0.0612819777817375,0.1905053399984401,0.8946069071732149,-0.0398360434143337,0.0048727235155218,20.675,-0.0377124028859751,0.4437750967963797,0.027864083419056,0.3972546035303735,0.0093162879768127,1.8754715651523608,92,-88.51114048152736,10.63014581273465,0.0047000813992422,0.1373007960657268,27.0,0.00809872417377,-0.0415389623145736,M1
13.54439461883408,1232,2.9653772466934134,0.0267014148706056,0.6301122754249173,0.6464414645326206,-0.1396246564374755,0.0062552976189116,19.670542635658915,-0.0758329084764691,0.7175570019437734,0.0336061138356496,0.6127788300430327,0.0585207826419192,1.1577783906934274,100,-52.24085943883624,16.76305461424021,0.0030784985534408,0.1301707236763771,33.77475339282055,0.0070362149928171,-0.099079661402557,M1
16.126205083260302,1270,3.1356190022346158,0.0386145884968206,0.4452879526645821,0.7980135983367439,-0.0781702236377987,0.0048172786496664,23.437732342007436,-0.0525622026706055,0.5657852420621612,0.0233688295636063,0.5548875674710715,0.0400324607241368,1.4911888122270265,107,-89.0239687370551,13.892443989449804,0.0056729925563586,0.1817522310138071,35.810305523010776,0.0081638715494801,-0.056202512618101,M1
22.043636363636363,941,3.1408119846868194,0.0195319672604632,0.3719077521595429,0.556181936424709,-0.1102069248867658,0.0060126340208939,19.917293233082702,-0.088391452390415,0.813348326907242,0.0246391084108353,0.216206194433961,0.0903280073461891,1.130872781905672,114,5.293401081909597,15.297058540778355,0.0105584428962908,0.130317629803195,32.14237196399323,0.002952046875495,-0.0621062657692048,M1
20.512408759124085,808,3.295596029150941,0.0373118704075982,0.3934862703492483,0.7725742485020078,-0.0815187876626275,0.0038018958886204,22.329835082458768,-0.0600411831817385,0.6346473262728993,0.0209896645956423,0.2922436252872028,0.0141829612659172,1.4154305114183208,122,19.45743211441609,11.04536101718726,0.0083548408700754,0.1576482078352917,25.26022569335045,0.0039853784535012,-0.0526672346480808,M1
14.70810481413772,1862,3.083437083821802,0.024073698046657,0.3606864998375779,0.751078708018362,-0.0469128137109888,0.0047927229933222,19.505452212957024,-0.0404052702012522,0.5343186910743459,0.0226734458842123,0.4389287725033818,0.009153950731577,2.6030315951103766,163,11.087313468405604,19.4164878389476,0.0163099702679628,0.1565288379322384,41.92356782356979,0.0095516810191572,-0.0333747649502688,M1
19.677142857142854,1201,2.933129441611345,0.0451770052599246,0.5290273582263907,0.7248053591141387,-0.1354999074200968,0.0091452289872551,24.48324873096447,-0.0947259406626384,0.5735643065677364,0.0129940730504094,0.4990697402002352,0.1654240362811791,1.7953969023928649,171,-70.99294346523462,12.649110640673518,0.007405080657147,0.1415283725990689,37.0999258002226,0.0069744227054107,-0.0734471965728512,M1
22.32258064516129,873,3.170529627450888,0.0465104338290086,0.4775719171204493,0.8471005055285007,-0.1354418072301907,0.005929774197712,29.842647058823527,-0.0662979314975245,0.5474130619974574,0.0178462954365373,0.4037765980392362,0.0909046566077003,1.683066817063445,169,-17.040763037351958,11.31370849898476,0.0074807357280943,0.1117418684919774,27.144016635772655,0.0139898276978057,-0.0921456491553558,M1
