Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Intensity_MeanIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Intensity_LowerQuartileIntensity_Nuclei,AreaShape_Zernike_4_2,Intensity_StdIntensityEdge_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Texture_Correlation_Nuclei_3_02_256,AreaShape_Eccentricity,Intensity_IntegratedIntensityEdge_Nuclei,Texture_InfoMeas1_Nuclei_3_02_256,Intensity_MaxIntensity_Nuclei,Intensity_StdIntensity_Nuclei,Texture_DifferenceVariance_Nuclei_3_00_256,Intensity_MinIntensityEdge_Nuclei,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Zernike_0_0,AreaShape_Zernike_4_4,Intensity_MinIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Intensity_IntegratedIntensity_Nuclei,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,Intensity_MassDisplacement_Nuclei,AreaShape_Orientation,AreaShape_MaximumRadius,AreaShape_Zernike_7_1,AreaShape_Zernike_2_0,Intensity_MeanIntensity_Nuclei,AreaShape_MinFeretDiameter,AreaShape_Zernike_7_5,Texture_InfoMeas1_Nuclei_3_03_256,CellType
9.971502590673577,1275,0.0151280724467375,2.839578491442646,0.0296175507828593,0.0064547331240762,0.0029069579471342,0.0243160799145698,0.5772716542701474,0.2128830933383056,1.7699844762682917,-0.0958078399645923,0.0718172639608383,0.0154794647381837,0.0059936829172077,0.0101788248866796,16.139344262295083,-0.0663897145552083,0.862661885759051,0.0192607356014307,0.0101788248866796,0.0098960772156715,0.6413189594203493,0.0097985479103093,50.93201044294983,1.1065996578555273,59,0.7221965543750479,70.56855461039372,18.97366596101028,0.0053974317376031,0.1116340983398468,0.0399466748572155,38.0,0.0056802479394303,-0.0770575428905391,M1
12.184590690208664,710,0.0157860350985843,2.955469137681444,0.0260125510394573,0.0191347157012393,0.0032138617079862,0.0271435305476188,0.4739151180544612,0.350011606120601,1.310240913182497,-0.0962199460162076,0.0718172639608383,0.0131640036910353,0.0053057723069468,0.0098960800096392,17.605851979345957,-0.0540144502548788,0.9151535101671274,0.0107692893383918,0.0098960800096392,0.008482351899147,0.4182596882902095,0.0104758984770527,25.01191652938724,1.0473857638123234,68,0.102073359153452,-66.17660433013718,14.560219778561036,0.0074707937779389,0.0732297332019596,0.0352280514498411,28.0,0.0014417835122309,-0.0743761395660362,M1
12.62588473205258,1097,0.014430473299904,2.958439383465567,0.0344949066638946,0.0058577769151779,0.0028731397705449,0.0260125510394573,0.4230571785741155,0.4958161558915648,1.5584911163896322,-0.0676675656912396,0.0718172639608383,0.0157829204583428,0.0056597748114373,0.0093305893242359,18.214132762312637,-0.0474453732826456,0.8691859102542379,0.0034773319387406,0.0093305893242359,0.0093305893242359,0.5428138937580207,0.0101638754305448,47.68750981800258,1.1256419620440536,73,0.1590167516089026,79.59487729943406,16.15549442140351,0.0101003347820025,0.0816897249247036,0.0434708384849613,34.19752313012295,0.0094513037300588,-0.0490698080958017,M1
7.731107205623902,667,0.0156674063271459,2.624437625405882,0.024033335968852,0.0143404130444503,0.0033632325991661,0.0245988257229328,0.5427343489454332,0.6339218182278558,1.331729537807405,-0.1106207771349033,0.0650313794612884,0.0111672119079273,0.0076771784978867,0.0079168640077114,9.237226277372262,-0.0734257166015927,0.7503504220930339,0.0267439108612352,0.0079168640077114,0.0081996098160743,0.4591260012284579,0.0138373676878932,21.81095895729959,1.1420962303613846,76,0.6311896195674129,17.398135710567324,13.0,0.0085475329763347,0.1557066343607293,0.0327000883917535,25.0,0.00668084462117,-0.0635018802648012,M1
2.836426914153132,978,0.0154983135688976,2.024473991606954,0.0175301972776651,0.021362791348872,0.0025520048698512,0.0226196106523275,0.3152909586514598,0.5655537267733518,1.5808279840275643,-0.0464449895800289,0.0469356924295425,0.0059941557395411,0.0167498900811308,0.0093305893242359,3.963592233009708,-0.02807452499434,0.8290814459985149,0.0109105106692031,0.0093305893242359,0.0036756861954927,0.4090708172096493,0.0480967479718563,21.38373109698296,1.127976872699815,85,0.4373083217986747,1.4918877471646936,15.524174696260024,0.0106837381469805,0.1242971519653858,0.0218647557228864,31.529631254723288,0.0014211164811286,-0.0349830537384372,M1
9.130434782608695,738,0.0197669635941781,2.7667631002700563,0.0260125510394573,0.0228686305481822,0.0109372985668366,0.0520251020789146,0.4316426278315716,0.6018776599719045,1.9964633230119944,-0.0753337065926142,0.0709690228104591,0.013635616796129,0.0065162301692089,0.0098960800096392,14.99322033898305,-0.0526973024898183,0.6744823835286071,0.0242147397351217,0.0098960800096392,0.0090478435158729,0.5660412170997251,0.0127141121098723,27.76048181112856,1.469514956111912,94,0.3264990516121072,52.9686561090216,11.6619037896906,0.0185334435596204,0.1542356044747291,0.0376158290123693,30.72682754588379,0.007320724845423,-0.0909474054992597,M1
7.538726333907057,1276,0.0152341122739017,2.6576259970353595,0.0291227474808692,0.0191602456407855,0.0026594310353616,0.02092313952744,0.449529813048682,0.5958056110003295,1.767157023772597,-0.0662567931998166,0.0718172639608383,0.0119870071186525,0.0067449222945821,0.0098960800096392,10.84054054054054,-0.0444488577991527,0.827662396292284,0.0104827754782022,0.0098960800096392,0.0076341200619935,0.5401626736115032,0.0128450857770891,46.70214332547039,1.1097659337412102,104,0.067001825831403,69.32032668322387,17.029386365926403,0.0104128546808326,0.1189945001322662,0.0366004258036601,34.577528896483564,0.0022329797774988,-0.0404846098656386,M1
7.109477124183006,693,0.0205895636607421,2.612615395172707,0.0257298052310943,0.0062666947197203,0.0100599282202686,0.0458047091960907,0.4289282202612448,0.6954650832135266,1.832471165806055,-0.084065380309177,0.0718172639608383,0.0129359790502282,0.0075009327685956,0.0101788248866796,14.246478873239436,-0.0739470287550373,0.7013950751204037,0.0196293372894759,0.0101788248866796,0.0090478435158729,0.6464861220075402,0.0125686167713272,24.504106278531253,1.230031993794788,101,1.4406169393507058,77.7977335128731,12.16552506059644,0.0088118093530827,0.1752469941899997,0.0353594607193813,25.676338062176736,0.0038231791531618,-0.088277241542973,M1
11.281569965870307,676,0.0152815423248445,2.937082872806162,0.0231851004064083,0.0253604689774377,0.0031592242729839,0.0254470612853765,0.5352906136973301,0.4796061874555694,1.298931097611785,-0.1221168272438259,0.0718172639608383,0.0140726138733396,0.0053433057056406,0.0093305893242359,17.82783882783883,-0.0839558421371724,0.8885420353406579,0.0089295184348073,0.0093305893242359,0.0110270623117685,0.5273073463240906,0.0098384954979091,23.839655241928995,1.0890479372338262,117,1.0161537641483354,-17.140036576972097,13.341664064126334,0.0021984277269901,0.0911746994855064,0.0352657621922026,26.57398108278538,0.0038613843447889,-0.0882824766581918,M1
15.518050541516246,636,0.016920422057969,3.114389356949843,0.02968823723495,0.0239619680009605,0.0055790200726742,0.0330811813473701,0.5506677359411865,0.5784724617471318,1.404395030811429,-0.1056086740477704,0.0718172639608383,0.0164566717728907,0.0045056947376291,0.0098960800096392,15.571428571428571,-0.1061105671689983,0.7865339039568365,0.0192141060797415,0.0098960800096392,0.0124407820403575,0.4936537654675729,0.0079125884606863,26.078148305416107,1.1295142326159973,123,0.4994541590366691,59.87350199589787,13.0,0.0050069174156917,0.1411666741924519,0.0410033778387045,25.45584412271571,0.0055801000678096,-0.0617255879699588,M1
