Texture_Contrast_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_03_256,CellType
9.971502590673577,2.839578491442646,0.5772716542701474,-0.0958078399645923,0.0059936829172077,16.139344262295083,-0.0663897145552083,0.6413189594203493,0.0097985479103093,-0.0770575428905391,M1
12.184590690208664,2.955469137681444,0.4739151180544612,-0.0962199460162076,0.0053057723069468,17.605851979345957,-0.0540144502548788,0.4182596882902095,0.0104758984770527,-0.0743761395660362,M1
12.62588473205258,2.958439383465567,0.4230571785741155,-0.0676675656912396,0.0056597748114373,18.214132762312637,-0.0474453732826456,0.5428138937580207,0.0101638754305448,-0.0490698080958017,M1
7.731107205623902,2.624437625405882,0.5427343489454332,-0.1106207771349033,0.0076771784978867,9.237226277372262,-0.0734257166015927,0.4591260012284579,0.0138373676878932,-0.0635018802648012,M1
2.836426914153132,2.024473991606954,0.3152909586514598,-0.0464449895800289,0.0167498900811308,3.963592233009708,-0.02807452499434,0.4090708172096493,0.0480967479718563,-0.0349830537384372,M1
9.130434782608695,2.7667631002700563,0.4316426278315716,-0.0753337065926142,0.0065162301692089,14.99322033898305,-0.0526973024898183,0.5660412170997251,0.0127141121098723,-0.0909474054992597,M1
7.538726333907057,2.6576259970353595,0.449529813048682,-0.0662567931998166,0.0067449222945821,10.84054054054054,-0.0444488577991527,0.5401626736115032,0.0128450857770891,-0.0404846098656386,M1
7.109477124183006,2.612615395172707,0.4289282202612448,-0.084065380309177,0.0075009327685956,14.246478873239436,-0.0739470287550373,0.6464861220075402,0.0125686167713272,-0.088277241542973,M1
11.281569965870307,2.937082872806162,0.5352906136973301,-0.1221168272438259,0.0053433057056406,17.82783882783883,-0.0839558421371724,0.5273073463240906,0.0098384954979091,-0.0882824766581918,M1
15.518050541516246,3.114389356949843,0.5506677359411865,-0.1056086740477704,0.0045056947376291,15.571428571428571,-0.1061105671689983,0.4936537654675729,0.0079125884606863,-0.0617255879699588,M1
6.183767228177642,2.513385669923,0.5253757202831919,-0.0952666875857942,0.0082036286945942,8.924980047885075,-0.0607539016769878,0.5542719003040283,0.0175729170819565,-0.0592551972693938,M1
5.519781718963165,2.4325609192874644,0.2433912504211278,-0.052610143039169,0.0097962220401869,5.910948905109489,-0.0200297163489143,0.2081870458189873,0.0255737601179253,-0.0243051949405841,M1
7.233937397034596,2.6060695495375974,0.4372754327208517,-0.0847135448509287,0.0074057605305711,12.03956834532374,-0.0647772209375513,0.5453704306230444,0.0129461607983737,-0.0708606673961436,M1
5.566191446028514,2.4540983359813677,0.4481669143729808,-0.0823062708392368,0.0087521416837165,8.059071729957804,-0.0561561709318436,0.468332915008142,0.0222985220734939,-0.0452949691230226,M1
6.077697841726619,2.506691101942048,0.3792035092349946,-0.0637485427140429,0.009124260843124,7.538694992412747,-0.0464767152399624,0.4234571673892605,0.0204813415454686,-0.0376555183538086,M1
9.58980582524272,2.8182853105794226,0.4165590825188794,-0.0696557096497513,0.006046909421233,15.931389365351633,-0.0327485009431602,0.451344687513193,0.0131469219006922,-0.0597797608679666,M1
10.90909090909091,2.8962405444229447,0.6076950942123279,-0.114297819378837,0.0055585637751048,14.2483781278962,-0.05292426474913,0.4996382860654312,0.0108642995990023,-0.0795386207073109,M1
9.140600315955766,2.757902582375397,0.4292683847070049,-0.0861911512798643,0.0062108945319526,12.778151260504202,-0.0688798609587222,0.5338872244045327,0.0119207165657155,-0.0584678271454151,M1
8.19055374592834,2.7112943363423394,0.4888219617989207,-0.1060996002646004,0.006734973770929,11.636363636363637,-0.0701836415721961,0.4966111635280977,0.0145253530541438,-0.069390656916508,M1
9.004597701149425,2.770408453424172,0.5701296341321598,-0.0980391004870589,0.005853596588212,14.282112845138055,-0.0627131799391362,0.638328541881757,0.0097126436781609,-0.0809576841088031,M1
7.72668513388735,2.646467151681621,0.5817405488007694,-0.1096032540202239,0.0075504071345917,12.822596630327055,-0.0656176923025322,0.6314226702690924,0.013333742579221,-0.0954453170197308,M1
7.40701381509033,2.6093285911566904,0.5449195383541883,-0.0981271528013075,0.0071225479557738,12.628117913832202,-0.0474160293223964,0.5989043387242284,0.012747309089636,-0.1008494715237779,M1
12.149621212121213,2.949912126312313,0.4499537732477421,-0.1004013255441475,0.0047312912873382,19.869918699186996,-0.0756238995224362,0.5742502554313702,0.0079344582185491,-0.0747324668327698,M1
8.017781541066892,2.6891995270756013,0.5362252743241394,-0.1092886116658379,0.0068070717686734,11.905693950177936,-0.0570962531192778,0.5090604230661011,0.0123999739023388,-0.0913894961989666,M1
15.38225255972696,3.1076002688947164,0.5539037710692548,-0.1113212081877311,0.0047903151733045,22.285451197053405,-0.0540787515097835,0.4295620583785385,0.0090129180304954,-0.0685081238501331,M1
8.598848368522074,2.7356360032416527,0.4612911536265334,-0.0894970289735392,0.0067651755658181,11.529774127310064,-0.0748249069016916,0.4667936205665304,0.0118497205654267,-0.0612932147173106,M1
15.247582205029016,3.0584683989437536,0.6016887811667948,-0.1267143378201085,0.005013134392625,18.109278350515467,-0.0880305965005072,0.4566552223051393,0.0088537126481074,-0.0845837069791033,M1
9.085152838427948,2.76042694055352,0.6086025876923301,-0.1135792777157648,0.006050355706434,13.719075144508668,-0.0803061952726486,0.6350739469401984,0.009712105032322,-0.086880281379036,M1
3.098966026587888,2.083732575538732,0.5692391228644905,-0.1367174284132433,0.015273697929271,3.9751552795031055,-0.0675674414066419,0.5307811845483603,0.030227194875297,-0.095069530804593,M1
9.18860759493671,2.751617255653628,0.5495308791035242,-0.1048013134458222,0.0062703034752314,14.168707482993195,-0.0621503748345227,0.4859981897121949,0.0106473321583079,-0.0869169890132934,M1
6.029702970297032,2.5066739680067323,0.6184444444444464,-0.1311504602564065,0.0088305794275797,7.673796791443849,-0.0437667013622922,0.3931197412777165,0.0182103606400244,-0.0500440922282212,M1
5.542895442359249,2.445646312626236,0.3755316862796823,-0.0642045724373348,0.0095302459857398,7.020053475935829,-0.0319311294178866,0.3669202268095783,0.0263092166262964,-0.0394607859264884,M1
10.868120456905505,2.881909909547373,0.571650625047028,-0.107049338282261,0.0054513079057191,16.93866374589266,-0.0757183592225065,0.6396958400761635,0.0085419072666867,-0.0712054536978058,M1
13.05153617443013,3.025760755748097,0.5457168556120701,-0.0895639331937566,0.0046868253773874,20.083160083160084,-0.0595331857305424,0.6112751586671372,0.0083991352358014,-0.0564023787193619,M1
11.679558011049725,2.918770214266194,0.3883284419486459,-0.0770528951450228,0.0053716401096203,17.081510934393634,-0.0670011537134366,0.4349357652203816,0.0105901664920009,-0.0566718591028987,M1
6.138483965014577,2.5160207269934043,0.3326250658030455,-0.0626033145628279,0.0079037276217352,9.036923076923078,-0.0500932298435745,0.4843320169166119,0.0184404457326454,-0.0410138373897907,M1
12.967370441458732,2.9851113255836523,0.5079048798079098,-0.1093664299168449,0.004670711921491,21.59832635983264,-0.0827218502039437,0.5889591471722907,0.0070973065970137,-0.0762317434037322,M1
4.485849056603773,2.2998851939329925,0.2918969184761726,-0.0424491528272068,0.011779861028704,4.966216216216217,-0.0296132744724584,0.3055077072229416,0.0288284680194612,-0.0364372023787817,M1
10.407574391343552,2.8653819961279647,0.5876977677844801,-0.1174369864884111,0.0056864902955579,14.776930409914204,-0.0750490614483816,0.5788150111521208,0.009394811367929,-0.08296650053736,M1
9.549662487945998,2.7875444830912754,0.5988135634474486,-0.1201140295360335,0.0058019071925395,15.217038539553757,-0.0814941029171864,0.6447766609239044,0.0088848571978548,-0.0915545565171131,M1
7.860097323600973,2.656664492052011,0.4782378416627868,-0.0784090008359566,0.0072092002685252,10.13144329896907,-0.0625391462746999,0.4934801910299618,0.0147317385049816,-0.0544187173778858,M1
13.951267056530211,3.0217574485314094,0.6635917680799529,-0.1517071651785681,0.0047833981405984,15.403726708074537,-0.1256221505334519,0.6075668685388279,0.0070943006205138,-0.0752979442196041,M1
6.637561779242176,2.5562974542169616,0.4177114676613043,-0.0866478241861261,0.0073295793373989,12.934664246823957,-0.0536441629545172,0.6109143049194451,0.0129054496008945,-0.0727355589668571,M1
12.23962040332147,2.9825976787242303,0.470472738313572,-0.083472966625306,0.0048928159924854,19.43846153846154,-0.0684341800995216,0.6256943293904901,0.0084493188620542,-0.0553959033714579,M1
10.01644398766701,2.8495728727954357,0.5208234781180264,-0.0939723347447646,0.0056751169383567,17.59016393442623,-0.0747753438956533,0.6460438094065001,0.0097324577571828,-0.0645214978653019,M1
