Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Zernike_4_2,Texture_Correlation_Nuclei_3_02_256,AreaShape_Eccentricity,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Zernike_0_0,AreaShape_Zernike_4_4,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Orientation,AreaShape_MaximumRadius,AreaShape_Zernike_7_1,AreaShape_Zernike_2_0,AreaShape_MinFeretDiameter,AreaShape_Zernike_7_5,Texture_InfoMeas1_Nuclei_3_03_256,CellType
22.377176015473893,607,3.362318114561312,0.0134449440824514,0.495146143294291,0.5968967566332579,-0.0970628735964873,0.0030822458668799,22.283095723014256,-0.0728899143623861,0.8211363438543738,0.011414671928023,0.2488879788569527,0.0072561908645698,1.0801444407401133,48,14.571668925635228,12.041594578792296,0.016274499393429,0.112846447060262,24.0,0.0032155345366312,-0.0615145224553296,M1
11.369230769230768,743,2.905940662662573,0.0253766799772028,0.2875562995296779,0.4848855285588452,-0.0627574706318573,0.0057516235309544,11.74959349593496,-0.0566779890075639,0.8791979384184253,0.0206351999303555,0.2311063616724546,0.0131479289940828,1.0801825849146904,123,28.745699039272537,13.92838827718412,0.0072658451850374,0.0953640776465002,28.144271175498577,0.0016238555980824,-0.0407370431302328,M1
16.739776951672862,616,3.1766803911235515,0.0321202109936859,0.3314015599961267,0.5515291991968454,-0.0738811664725138,0.0038044092636331,22.09859154929577,-0.0610038609132906,0.856239693839367,0.0162046031664482,0.4107463139629425,0.0079307223504373,1.0757743439336709,134,88.55247572211486,12.649110640673518,0.0100936885880774,0.108104328157993,25.0,0.0052432381976824,-0.0839504086197995,M1
16.93051031487514,1038,3.1869908167587013,0.0294999343758859,0.5461375835192258,0.5005346988684328,-0.1067840203505114,0.0036712962994259,19.9297052154195,-0.0687843842774448,0.8926664519456631,0.0020567161242718,0.4402203857823074,0.0097389774839933,1.0884598970876769,145,1.733687127365504,16.278820596099706,0.0093072073210732,0.0835244185982842,33.0,0.0018238246714971,-0.0619931102215411,M1
12.055821371610843,718,2.924046372820261,0.0230799185172609,0.3009831495043232,0.468467921915233,-0.0593839469610824,0.0054785820269789,16.370242214532873,-0.0410219555642425,0.8465977338510675,0.0155212973582567,0.2697640661914153,0.0124730050441458,1.1177933991526672,152,-47.29783958571908,14.0,0.0119642140821194,0.1157837046815276,28.17445651649735,0.0044887449192769,-0.0564442714933179,M1
11.997107039537124,1157,2.981874050131011,0.0301042302498361,0.6730653199407549,0.4809891380986896,-0.1386997075120726,0.0049213281834542,13.291417165668662,-0.1079066830368923,0.9081078087913338,0.0113935115759146,0.6191058270637972,0.0130406400035708,1.0857002514289478,157,28.014011596122582,17.4928556845359,0.0014463912438097,0.0746554407678936,34.85376041956758,0.0047178639470855,-0.0806504357618743,M1
13.499205087440384,728,3.036714890430057,0.0195568464952653,0.2819655836391034,0.5809766915570711,-0.0575629132166048,0.0048227918310424,16.988429752066118,-0.0497494608916327,0.822063367236067,0.0060269840974802,0.2601085128390854,0.0112627356618752,1.0949181442526297,154,21.467532333280506,13.038404810405298,0.0110287715545061,0.1244019652093602,26.879360111431225,0.0126047681036088,-0.0566569731950758,M1
11.875399361022364,719,2.946495621585716,0.0201193407493885,0.3527803724360719,0.5688320651578672,-0.0641629598553481,0.0055765421189115,20.0895008605852,-0.0529980748299315,0.8639654037241674,0.0040553397327339,0.5436187508348103,0.0112803539895272,1.0700328781764654,173,-41.40484722975064,13.45362404707371,0.0148441439607188,0.0887445501998416,26.57398108278538,0.0049482320241217,-0.0578075067906395,M1
11.30392156862745,687,2.912024116015031,0.0091065189898993,0.0869929033990009,0.7156821475561919,-0.0478838033828762,0.0052767544835905,17.46511627906977,-0.0422334211870334,0.7306173226500431,0.0209648618032623,0.3612465918595727,0.0114018646674356,1.1088474318064685,170,84.21227935281185,12.16552506059644,0.0012463311838175,0.1561440392542937,24.0,0.0059391701797509,-0.0470193432563636,M1
18.63110307414105,646,3.229028862864755,0.0111083497688173,0.4726358951038836,0.6558085982480428,-0.099516493081919,0.0041057256883741,21.375984251968504,-0.0660453918427535,0.766554283223593,0.0138137431806495,0.2653172671477959,0.0085968692876926,1.0712734080066455,173,-29.222956710730102,12.529964086141668,0.0105576051997331,0.1444575692704476,24.14953415699773,0.0089147520435628,-0.0713828504329289,M1
15.501811594202897,642,3.104554168225424,0.0123655897391164,0.3846409828043441,0.6717294072670871,-0.0750035008497655,0.0043826739476622,20.95418326693227,-0.0639878719551425,0.7623987170435369,0.0131485549716324,0.3423476550689847,0.0088561357908002,1.110890169263476,188,-39.64972422229414,12.083045973594572,0.0042994467885316,0.1440800662282492,23.955952088143736,0.0040038413362122,-0.0738694941168241,M1
17.111926605504586,634,3.1683310567341936,0.0068694636668363,0.361706737148834,0.3684046870468252,-0.0669881850361612,0.0038933645073572,21.199612403100776,-0.0623827742786859,0.8903341045808133,0.0047504328069035,0.3643444493774959,0.0086642538506859,1.0972374951435526,196,19.29341657554479,13.41640786499874,0.0069032864768194,0.0863839982923231,26.38560213449752,0.0066036614796924,-0.0579870836668821,M1
16.99663865546219,673,3.176121236534476,0.0068727948879018,0.2369989765770379,0.5794092138694822,-0.0633976632317386,0.0040291691061303,30.832720588235297,-0.0518249102181964,0.7782712173046997,0.0139304112545691,0.4968263122216694,0.0079867241014052,1.204087410672605,220,88.65770623933507,12.649110640673518,0.0111272799264344,0.1266752824984291,25.0,0.0018805442602668,-0.0576172711441051,M1
21.524590163934427,639,3.3515901714648253,0.0258030034794701,0.29648705207248,0.4263127438379702,-0.0602150219955464,0.0031169856897558,29.009633911368013,-0.0520551331236476,0.8990056011997448,0.0063987711248393,0.2790194848230065,0.0073224707283652,1.0694455474177171,224,9.74976182943714,13.341664064126334,0.0032448037919942,0.0844463176454427,26.79703493077324,0.0027178960300929,-0.0578291487839647,M1
12.974226804123711,677,2.972268928951938,0.0264116487653453,0.2288444483145685,0.5104690361855018,-0.049333794882863,0.0049567480576689,14.737614678899082,-0.0592547723043468,0.8781859377480976,0.0107081331437026,0.1846343191375546,0.0133205795869203,1.1039611387405663,229,-18.64615911376304,13.038404810405298,0.0014727874127632,0.096376022365113,26.246904579397548,0.0049959084779157,-0.0502574608999268,M1
15.824803149606296,589,3.1042318252751318,0.0243361941542761,0.0622865802304405,0.4622161946570824,-0.0572480562598065,0.0044684313745358,22.80472103004292,-0.0726978860303618,0.7699273610030415,0.0356035966227466,0.3047504634713734,0.0099432698865397,1.3264027856695184,232,-71.27970972287942,11.180339887498947,0.0127558957875971,0.1279601658899987,25.614449047363877,0.0092290270232464,-0.0689202514542636,M1
16.44264943457189,712,3.153621656975711,0.0147700889156564,0.2130719380509505,0.2980874945903309,-0.0570323200570513,0.0041063721570041,21.104631217838765,-0.0541128905085221,0.9511689771758454,0.0120167418897771,0.2415342620377708,0.0089074827552908,1.0752264430419525,240,8.556694205225542,14.0356688476182,0.0013401401670478,0.0436679316929931,28.41788997424396,0.0044785911059635,-0.0456075221701342,M1
16.646962233169127,699,3.171506334706902,0.0142520052705208,0.1588596716035874,0.6843195629938886,-0.0509967190989455,0.0039341527149538,26.09403254972875,-0.0446745605290984,0.7626197342469199,0.0161310206668567,0.2927315429276076,0.008485201452757,1.100648983417566,248,-48.75397566409158,12.727922061357855,0.0039931657898726,0.1498208308862861,24.748737341529164,0.0047125989333852,-0.0681942744520181,M1
25.19288389513109,627,3.428864957321367,0.0266508502376929,0.2865470969381771,0.5969306530149358,-0.0555502845799783,0.003188981963277,26.423694779116467,-0.0706504433975237,0.8487610969935874,0.0038759407348993,0.0732875823034507,0.008132390691411,1.089913404784563,261,-25.45798065839277,12.083045973594572,0.0109535577139335,0.1033449260880708,24.14039396301674,0.0060674648468544,-0.0516688756075636,M1
12.966722129783692,685,3.0015674074144187,0.025356116738806,0.1633517964428439,0.3546419263665338,-0.0513634837920114,0.0048377235437262,20.434704830053665,-0.0457159257765299,0.9596317835423398,0.0046943648043491,0.3952470473605751,0.0107101032389168,1.0358252483857224,262,-84.75126143101802,14.0,0.0025310371511437,0.0363981575807528,27.0,0.0088417066916776,-0.0622558743931371,M1
22.347551342812007,726,3.375392550056899,0.020891315254017,0.3720394690645633,0.6245718852862391,-0.0745631753492168,0.0028679685114965,21.15686274509804,-0.0741924999052224,0.8073117113342604,0.0147426683798086,0.3330667413064742,0.0088534998465143,1.090418591978757,262,44.47189410116975,13.41640786499874,0.0122852901592349,0.1276692084985378,26.16295090390226,0.0038268548716174,-0.0509934605538696,M1
20.05532786885246,566,3.2940233115921207,0.0273995278276613,0.3204509617847294,0.5156100789319391,-0.0940576857371801,0.0034645347846057,29.270270270270277,-0.0768919827699353,0.8661701710578151,0.0028399449197691,0.4283961811902989,0.0088517871539908,1.084837012427278,265,-66.94284211375167,12.16552506059644,0.007748614510965,0.1049457335550476,24.352799090236253,0.0038625097958014,-0.0766538293535519,M1
17.223439211391018,1025,3.205048128616108,0.0102040094060662,0.4702881457280502,0.3230328286240834,-0.0713669273536648,0.0039831860203674,22.68584579976985,-0.05206129459703,0.8736209232967467,0.0076645051349841,0.4834726669824919,0.0108131420434301,1.133132108549912,274,-19.35129335178184,16.97056274847714,0.0063683637308687,0.1029220036321802,34.435446853496764,0.004571855378537,-0.0442397519786406,M1
