AreaShape_Area,AreaShape_MajorAxisLength,Intensity_MaxIntensity_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_IntegratedIntensity_Nuclei,Texture_Contrast_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_02_256,AreaShape_Compactness,AreaShape_Zernike_0_0,Texture_Correlation_Nuclei_3_00_256,Intensity_LowerQuartileIntensity_Nuclei,Texture_Contrast_Nuclei_3_01_256,AreaShape_MaximumRadius,Intensity_MADIntensity_Nuclei,Intensity_IntegratedIntensityEdge_Nuclei,Texture_InfoMeas1_Nuclei_3_03_256,Intensity_StdIntensityEdge_Nuclei,AreaShape_Zernike_4_4,AreaShape_Zernike_7_7,Intensity_MeanIntensityEdge_Nuclei,AreaShape_Zernike_6_6,Texture_Correlation_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_00_256,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,Texture_InverseDifferenceMoment_Nuclei_3_02_256,Texture_Correlation_Nuclei_3_01_256,Texture_InverseDifferenceMoment_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_03_256,CellType
1154,53.67445646040587,0.0718172639608383,0.0110270595178008,0.5078397099423879,58.57150127459317,14.36111111111111,-0.0557019997521432,1.4996162166425346,0.546455057265828,0.6028155660132297,0.0370396114885807,27.448810754912103,13.45362404707371,0.0169647075235843,2.514169638045132,-0.0692437233280439,0.0050468886431818,0.0292313803121608,0.0062384222739924,0.0196419502972275,0.011586578044391,0.2580312320867132,-0.1212561269965905,0.0293232884776932,0.0105385256927713,0.3332435379198883,0.2279234658501593,0.4068616893920119,27.27870563674322,M1
1356,45.10655004628158,0.0718172639608383,0.0110270595178008,0.842401649697537,65.07548720575869,11.956275303643723,-0.1259312905867987,1.1156993399932442,0.8566382565769957,0.679088528860688,0.0319501981139183,17.803264604810998,18.97366596101028,0.0163992196321487,2.281470412388444,-0.0923986100159594,0.0039823072973045,0.0071645622688597,0.005558073562346,0.019334495020241,0.0073667998499898,0.6555473720786787,-0.139715397575578,0.0088309053920458,0.0646849036868427,0.3658548237322899,0.511017797457736,0.3882376332119511,16.441547518923464,M1
1340,46.07003345171942,0.0718172639608383,0.0110270595178008,0.7769024749427411,65.34466071613133,9.885527391659853,-0.1556263470123204,1.121087850322626,0.7950330801235406,0.7141894467707317,0.0353431403636932,16.141484716157205,18.0,0.0152682363986969,2.3903272934257984,-0.1011055134849899,0.0041970986235873,0.0229553746536488,0.0037808379666005,0.0199193941118816,0.0070028623700763,0.6985899330999379,-0.1616809301950658,0.026978343453891,0.0504579992126073,0.4084166468756658,0.5273027314056375,0.4108717518537421,14.513259195893928,M1
1122,51.47840617502778,0.0718172639608383,0.0107443146407604,0.0912157198245258,58.18442334793508,15.8539778449144,-0.1009331325357557,1.3029462723402276,0.5940019830323711,0.5849800509507049,0.0353431403636932,24.87308533916849,13.41640786499874,0.0163992196321487,2.188730027526617,-0.0736524047246468,0.0040517518559898,0.0318402430572059,0.0086213175703481,0.0191993862063738,0.0063685219397543,0.5307016015011727,-0.1283037911584656,0.012320763590993,0.0045522529658435,0.3918281169260708,0.356882527713423,0.4173799737054641,22.22560975609756,M1
1029,49.42185960353327,0.0718172639608383,0.01046156976372,0.3611713940144507,45.57766597811133,15.065095398428731,-0.1307563010425717,1.611809932669244,0.6051167081627004,0.5761462922188083,0.0305364727973938,20.139590854392303,12.041594578792296,0.0138545148074626,2.2975868908688426,-0.0923574555882404,0.0041612485351252,0.0036495326758326,0.0171406129227741,0.0188326794333511,0.0137443965010193,0.6475993935807031,-0.1074430891812521,0.0184561891588163,0.0068753132477267,0.3307462032222426,0.4451619080446578,0.3199477662594547,18.013937282229968,M1
777,43.14945778875111,0.0718172639608383,0.01046156976372,0.1917379890922267,35.2877226062119,20.713850837138505,-0.1080758393526144,1.3329472762323238,0.6327660231684143,0.3512053760238342,0.032939807511866,25.57258064516129,11.6619037896906,0.0124407857656478,1.884496258571744,-0.0649233758271879,0.00476177959343,0.0228058811089318,0.0029201861020573,0.0188449625857174,0.0024132724791734,0.5490019369466131,-0.0714979491479999,0.0109952298468311,0.0053520050249089,0.2968669786089782,0.1922033210952991,0.266641023044262,22.33386075949367,M1
1037,53.52239263093653,0.0718172639608383,0.0121580399572849,0.5682234792945784,34.032334121875465,11.088888888888889,-0.0953782894966142,1.854082832358657,0.5121603599264406,0.4266552823291868,0.024033335968852,13.679577464788732,10.63014581273465,0.0070686303079128,2.621612822636962,-0.0506022793513535,0.0038112854265824,0.0428408030203606,0.0043607657640258,0.0200123116231829,0.0163573824228932,0.5317058202053772,-0.0655628506217162,0.0200397830099039,0.0417789094909112,0.3561300270971535,0.321224799725785,0.3136567023608933,15.464805825242715,M1
1357,43.463969271269406,0.0718172639608383,0.0110270595178008,0.8040018841421668,64.9103642553091,12.718241042345278,-0.1192194315802971,1.1165030629921653,0.8572959148255104,0.625229901765931,0.0344949066638946,18.82679180887372,18.97366596101028,0.013854507356882,2.3425433579832315,-0.0941566065168738,0.0044200704897448,0.0226303698993778,0.0040162045560357,0.0193598624626713,0.0011944333373017,0.6168385675514994,-0.1264037126624311,0.0379930299701563,0.0664270526561753,0.3712346520745427,0.4456022009310785,0.3877873459549921,16.771720613287904,M1
1522,48.65763882981801,0.0718172639608383,0.0113098053261637,1.070024052297302,49.03535601031035,10.016129032258064,-0.0809228160747562,1.4268368763095722,0.7293410454382689,0.4633169059352933,0.024033335968852,15.562356541698549,17.26267650163207,0.0073513705283403,2.7887151977047324,-0.0523634969277001,0.003969881940916,0.0204783038089319,0.0077994335284976,0.0196388394204558,0.0055196693772176,0.4886762581883734,-0.072944987224155,0.0513659426635012,0.0310510364547118,0.3553510589487748,0.1773668714308138,0.3372919712367723,11.965045592705165,M1
778,42.59632610875043,0.0718172639608383,0.01046156976372,0.4932111240262287,34.335154314525425,10.733823529411763,-0.0937432636828769,1.2826638140853694,0.594943162645019,0.6996288934259353,0.0301123540848493,16.161144578313255,12.529964086141668,0.014137253165245,1.8746001878753304,-0.0623605710523165,0.0039402975890194,0.0263975907350199,0.0034154578910234,0.0197326335565824,0.0115202837798615,0.4968543423895997,-0.1588091724421129,0.0307561075779712,0.0109172021334342,0.3106011406740996,0.5524938643934817,0.34557674635769,26.2682119205298,M1
720,37.3916430345986,0.0718172639608383,0.0110270595178008,0.3980126311298147,34.127901962026954,13.821981424148609,-0.0651029777159074,1.114688417488354,0.7019391058264296,0.5660570127503503,0.0339294150471687,25.920552677029363,12.0,0.0127235278487205,1.7665915470570326,-0.0510715207218211,0.0043621874498409,0.0183805696870151,0.0037791942733859,0.0200749039438299,0.0032237317488467,0.272551684914469,-0.1061026808059629,0.0076314483787754,0.0268552985058279,0.2566769259912512,0.1679522619921921,0.3105045616477822,24.94585448392555,M1
1086,39.791698357373086,0.0718172639608383,0.0121580399572849,1.5578947438857802,47.68524793256074,12.715170278637771,-0.1122120231445804,1.105187951305938,0.8708154816938677,0.6135229571810991,0.0299709811806678,16.60385438972163,17.0,0.014137253165245,1.971299011260271,-0.0823046570280821,0.0036947148577446,0.0084195083323247,0.0082110918604157,0.0187742762977168,0.0074082168363652,0.5650162657373065,-0.1232595819087625,0.0075762676544816,0.0647592217852356,0.3339175235361273,0.4995653643628662,0.351305089148233,18.73965141612201,M1
735,34.09024302177962,0.0718172639608383,0.0098960800096392,0.1341985988826439,31.055593475699425,15.91866028708134,-0.0580224463655313,1.337690241949176,0.7260680201503242,0.3481833258384481,0.0311019625514745,19.75626043405676,12.041594578792296,0.0101788267493247,1.8613111656159165,-0.0527695515815836,0.0039184483389024,0.0292206223279116,0.0059890575383639,0.0195927491117464,0.0122144962197004,0.3115045530480732,-0.0670573348884127,0.0563800846059943,0.0343485899654262,0.2548693895030119,0.1883849853135501,0.2917536989507988,24.424190800681437,M1
802,40.976240596919546,0.0718172639608383,0.0110270595178008,0.2151523808328714,35.21562251728028,13.793871866295266,-0.035806972713119,1.238893568962382,0.629922904489233,0.4516128634232957,0.0333639234304428,22.02124430955994,12.806248474865695,0.0101788230240345,1.86102840770036,-0.0387154646190298,0.0041139601690354,0.0265274046112795,0.0037731723101927,0.019385712580212,0.0137108736362501,0.1073211820296455,-0.0782856844752713,0.0250756479211092,0.0141862781717212,0.2356056694920449,0.119366066385345,0.3071577229825289,24.27675840978593,M1
987,36.94285071612753,0.0718172639608383,0.0124407857656478,0.5232048815583107,35.12910244334489,9.583050847457628,-0.0756296382705129,1.0538098531221154,0.9213478781802412,0.4753184685269266,0.0274262763559818,13.60595238095238,16.64331697709324,0.0065031386911869,1.9749746983870864,-0.0397053455548791,0.0042256730725815,0.0078096843605731,0.0065430478250117,0.0199492393776473,0.0027877882403531,0.4206287289294916,-0.0833418661019004,0.015546187197345,0.0509338810395593,0.3524968837520633,0.2590208227022552,0.3485767953712333,15.09265944645006,M1
785,40.15393984336372,0.0718172639608383,0.0121580399572849,0.4258851960084998,32.30956810340285,17.02857142857143,-0.0872871936691445,1.3636638516859154,0.6366197723675813,0.3167346593617693,0.0308192167431116,19.755485893416928,12.0,0.0101788267493247,1.904288426041603,-0.0505553855458122,0.0041458484745564,0.0269516615734187,0.0022881344509555,0.0192352366266828,0.0201570836131295,0.4671910817097863,-0.070620186102821,0.0282522588010837,0.016157435429659,0.2941820341020654,0.2128691869542287,0.2687420837060237,19.77777777777778,M1
1193,49.028019033541575,0.0718172639608383,0.0107443146407604,0.3239095725324613,61.947195153683424,17.321495327102802,-0.0791824216579436,1.1895059432426147,0.6430883898683526,0.5072361669348793,0.0368275549262762,24.935091277890468,16.278820596099706,0.0158337317407131,2.087507251650095,-0.069202680952045,0.004579301842766,0.033966087022538,0.0006601020309495,0.0186384576040187,0.0110373014048199,0.4648119907230417,-0.0915608607423472,0.0109254323876253,0.0146108329044725,0.353586238395875,0.2964455078500606,0.373074193334949,20.758979206049148,M1
1149,49.93644306121735,0.0718172639608383,0.0115925502032041,0.0452784790794285,55.88457417115569,16.575875486381328,-0.1025682461713215,1.488669600962118,0.6034588445728133,0.5608197874188786,0.0327984355390071,22.227366255144037,12.727922061357855,0.017247449606657,2.370252383872866,-0.0522429932166301,0.0044349817027668,0.0055218365359908,0.0083032339233359,0.0192703445843322,0.0173477685080165,0.5393068389916946,-0.1024162731366783,0.0219624681237616,0.0108343727520535,0.3640292383421664,0.4235182075420484,0.3561868827593465,25.68958333333333,M1
930,37.46976626576323,0.0718172639608383,0.0107443146407604,0.6278366657844512,38.36568594165146,12.01558752997602,-0.0903193295489116,1.102248672890057,0.8963356873544033,0.5531418274134788,0.0291227474808692,16.321750321750322,15.033296378372908,0.0107443146407604,1.9905256871134045,-0.0538057013408273,0.0044700306930325,0.0099304680225647,0.0048684653122083,0.0201063200718525,0.0059211991303283,0.5050521031199399,-0.1084428746134237,0.0157195903249945,0.0336724631384373,0.3188689362852824,0.3781039692510269,0.3210702693391573,18.03076923076923,M1
712,32.78744227528835,0.0718172639608383,0.0113098053261637,0.8216460303841243,30.55032796319574,16.491803278688526,-0.0729808729297617,1.2439252120402329,0.7965460031314013,0.3442810032545541,0.0325156897306442,21.236933797909405,12.727922061357855,0.0104615688323974,1.760088405571878,-0.0583687183616969,0.004269970445746,0.036947004822724,0.0042123019031182,0.0193416308304601,0.0087368356075968,0.3174290259946903,-0.0722116147381676,0.0569998622427797,0.041969412492026,0.3107961169000796,0.1749001032751566,0.2763325783008563,20.310225303292896,M1
1390,42.89301657916248,0.0718172639608383,0.0113098053261637,0.5587897742867034,64.04629506543279,11.03497615262321,-0.1757435479942131,1.13190198416209,0.8639000328573873,0.7296163743433228,0.0291227474808692,15.213872832369942,18.601075237738275,0.0175301954150199,2.255457878112793,-0.1168618606072616,0.0030418042935934,0.0367797863714378,0.0048586722937888,0.0192774177616478,0.0084332991647582,0.749941704423875,-0.1595326321028107,0.0324948253965291,0.061472743823854,0.4164531862414239,0.6341823429714758,0.3930044505213317,15.998353909465022,M1
1290,42.148311386093134,0.0718172639608383,0.0113098053261637,0.9506008256606852,63.541877621784806,15.19284467713787,-0.1300287807152682,1.3110121603785578,0.724512748822232,0.5988859635429017,0.0322329439222812,18.781504986400726,18.35755975068582,0.0180956907570362,2.365445730276406,-0.0852335479030572,0.0038292330523865,0.0181260688593602,0.0069492649838995,0.0192312660998081,0.0115278910203083,0.6566666339255086,-0.1133225047904869,0.0216339906616082,0.0369895212496346,0.3778615350342613,0.5082810050321999,0.3599388944454518,19.778373547810546,M1
904,43.051560515707386,0.0718172639608383,0.0124407857656478,0.3436080755400702,35.25803425256163,12.543147208121828,-0.0892765922182555,1.1891147883309885,0.6513795389981049,0.5060750434910114,0.0277090221643447,16.290076335877863,13.038404810405298,0.0104615706950426,1.913619010709226,-0.0542937098381258,0.0040020491192788,0.0246205675129374,0.0031312755921129,0.0195267245990737,0.0083452576342966,0.5045098511631111,-0.0807053062259871,0.0223411596682278,0.0155458376936228,0.2896940762887696,0.3658634267383546,0.3074081857013639,18.497931034482757,M1
778,39.950270668703546,0.0718172639608383,0.0096133342012763,0.2724486408292303,34.5865145875141,21.02998500749625,-0.0779956809752199,1.27157096070106,0.6907511812099938,0.3812252779283588,0.0302537269890308,31.181672025723472,11.180339887498947,0.0141372587531805,1.894392336718738,-0.0535944174377296,0.0045317938466734,0.0160439592244963,0.0058094360092588,0.0195298179043168,0.0074712886480562,0.4389665450816009,-0.0824416452777212,0.0146798380668934,0.0135056527635442,0.2647890209945559,0.0910016000937938,0.2685178883534052,24.41222570532916,M1
1053,49.55981081608755,0.0718172639608383,0.0113098053261637,0.115723001150194,42.6198691111058,13.574257425742571,-0.0720393188977842,1.619016470464934,0.5972032252143102,0.3499436265093922,0.0308192167431116,14.0367816091954,12.041594578792296,0.0093305893242359,2.389479056000709,-0.0351812514680482,0.0040763918213027,0.0197891140923465,0.0088220790261619,0.0192699923871024,0.01396961263372,0.4444009318875537,-0.0559913842915574,0.0236754073298161,0.0149958250608126,0.3087228860600746,0.3521709788032579,0.2945863110029573,17.17836593785961,M1
1069,41.77537947922367,0.0718172639608383,0.01046156976372,0.6807986484973159,52.73648988828063,10.382820784729589,-0.1119646497833064,1.3543223356817575,0.7724705296946023,0.6334461305344624,0.0384533368051052,15.130144605116795,16.0,0.0121580399572849,2.9558175355196,-0.0708201589309194,0.011926522112672,0.0170611030700418,0.0047684700064617,0.0257027611784313,0.014146813598365,0.5571311928763739,-0.1278651861107239,0.0263226745006772,0.0369238129391642,0.3600928024317577,0.4594207885679863,0.3494196480713397,15.95353982300885,M1
1003,40.92918982020616,0.0718172639608383,0.0121580399572849,0.5736922026169704,52.80208696518093,12.136618141097424,-0.1196231527101149,1.279318560288979,0.6582779708089528,0.6248524249519505,0.0407152995467186,15.35648148148148,15.652475842498529,0.014985492452979,2.689471642486751,-0.0782662797196249,0.0111220010296824,0.018317712775835,0.0055178433361249,0.024449742204425,0.0102294538531484,0.5068177240841497,-0.1296096331853821,0.0074205288057646,0.024426947898985,0.4211998108444111,0.5189485610695667,0.3995831825081821,21.553789731051346,M1
822,33.885129267485134,0.0718172639608383,0.0127235306426882,0.7757088482017063,37.76061146892607,17.029045643153523,-0.0986034683873715,1.0894618885161218,0.8946308625675583,0.4421719307748878,0.0340707879513502,20.189228529839884,14.866068747318506,0.0124407857656478,1.8002382200211289,-0.0536340115228196,0.0037615723594455,0.0212301814794917,0.0015590332449503,0.01956780673936,0.0042379872417442,0.5443981911293434,-0.0848563569629165,0.0330070965161251,0.0543314719716497,0.3133368839485586,0.341959112709102,0.3201184228599904,21.596153846153847,M1
1088,43.76529552742039,0.0718172639608383,0.0121580399572849,0.5392168672383256,36.26347590330988,8.464248704663213,-0.1054524057805599,1.198020245179543,0.76383339733948,0.5738920117591465,0.0243160799145698,10.922907488986784,14.560219778561036,0.0070686303079128,2.126243364997208,-0.0739491084554076,0.0035405428926885,0.0150130741312463,0.0046593557437111,0.0191553456306054,0.0066304422288919,0.5957562552856496,-0.1031382363262114,0.0216831256495489,0.0336746244704208,0.3618028442398197,0.4596391963949142,0.3713223088717187,12.267379679144383,M1
1383,51.61926885713462,0.0718172639608383,0.0113098053261637,1.3085271720677178,58.54492288921029,12.7536,-0.1059141795347558,1.4519704557128128,0.5992279947553218,0.5431585683026252,0.0311019625514745,15.11525129982669,17.46424919657298,0.0107443183660507,2.541878677904606,-0.0606164812611265,0.0043791056272957,0.0090103752787389,0.009714588830576,0.0189692438649597,0.0097952937682895,0.5752613145075811,-0.0943223737693658,0.0064855697438098,0.0106504509358403,0.34091090617551,0.4593348419987358,0.3300770629675907,16.000825763831543,M1
875,35.21301765643865,0.0718172639608383,0.0124407857656478,0.7956128051829356,35.24842086434364,11.47820512820513,-0.0809251388440396,1.0904111643833876,0.8998156707506125,0.4810695658774547,0.0302537269890308,15.398620689655171,15.524174696260024,0.0098960772156715,1.7849699789658189,-0.0561876967336808,0.0039005601008797,0.0165555855289016,0.0052576435408119,0.0187891576733244,0.0068218329110864,0.4403454421958287,-0.0801203760276946,0.0189507492826473,0.0485668531777761,0.2892653245783136,0.3123805316500875,0.3022011853379894,15.410081743869206,M1
790,34.678898030070975,0.0718172639608383,0.0130062755197286,0.2764214366808608,36.26234478037805,14.149560117302052,-0.0940645277727579,1.1366317110872195,0.7895284461073614,0.4537708345679162,0.0339294150471687,17.250381679389314,14.142135623730953,0.0115925446152687,1.7038221266120672,-0.0603724012662021,0.0036818545640773,0.0446025949168482,0.001349829029035,0.0193616150751371,0.0079479049149019,0.5105286514148646,-0.0782686859245158,0.0232190136338451,0.0540609764192875,0.2926316399505932,0.3749952760527009,0.2730992852496322,17.05775075987842,M1
1173,51.99937249295061,0.0718172639608383,0.0113098053261637,0.225059098100219,60.7251712679863,10.664473684210526,-0.1220153499316865,1.388324750265064,0.6058864040463877,0.7466244076282806,0.0334346098825335,21.065261044176708,13.152946437965904,0.0163992196321487,2.358094352297485,-0.1200758091639836,0.0038862519701175,0.0107004961222233,0.006403338902234,0.0190168899378829,0.0147070903432808,0.5488404358295225,-0.200198314125608,0.0155150075151403,0.0031753839209884,0.4587886602284641,0.483865087808871,0.4911864525129482,22.21479958890031,M1
1288,43.61201342831488,0.0718172639608383,0.0115925502032041,0.1753926188937877,65.41365059930831,10.336221837088388,-0.1837212694850225,1.11715235584471,0.8324039555617749,0.7037181426088931,0.036474123597145,13.066248880931068,18.43908891458577,0.0172474533319473,2.4135123947635293,-0.1119044790444613,0.0066166941160575,0.0156527150693358,0.0005981034732643,0.0209870643022915,0.011219996049799,0.7573059357263545,-0.1672546130730917,0.0106863158020777,0.0675414666936669,0.4422471521431532,0.6332523254681168,0.4187471120834384,15.784172661870503,M1
771,33.07666415827226,0.0718172639608383,0.0107443146407604,0.289173236115355,37.74732246994972,17.922619047619047,-0.1035745790482686,1.0755852274427056,0.8910868247720728,0.4508688662666082,0.036474123597145,24.372827804107423,14.560219778561036,0.0138545148074626,1.645293889567256,-0.0508466428972735,0.0043351995427704,0.0085577006020341,0.0055275033376166,0.0186965214723551,0.0016148078239315,0.4673628665096817,-0.0805292105041521,0.0209836337567619,0.0484679289729949,0.3311521449617673,0.2599870697533189,0.2946633058170028,25.81377151799687,M1
1213,41.260887000978585,0.0718172639608383,0.0093305893242359,1.2670850202804085,50.50902364961803,8.897884084636614,-0.1256940971258151,1.1410430693689906,0.8839346857828422,0.7033354537906615,0.0288400016725063,13.740882917466411,18.110770276274835,0.0118752978742122,2.168937874957919,-0.0977465313914762,0.0031473817415366,0.0070255065997299,0.0086249055733746,0.0193655167406957,0.013306929941974,0.6639931170014599,-0.1427517940870682,0.0147150838465699,0.0614107376712137,0.3438925466480538,0.5565386238537934,0.3369434336852328,13.178435114503817,M1
714,32.174858833935254,0.0718172639608383,0.0098960800096392,0.5651687529045865,39.83511313423514,19.967741935483872,-0.1386338829044422,1.1513779465414558,0.7958431282781998,0.4719168408688889,0.0385947097092866,24.162436548223347,13.45362404707371,0.0008482411503791,1.633135841228068,-0.1367737991170107,0.0055474322047028,0.0400601828752748,0.0028199222625815,0.0196763354364827,0.012832905624015,0.4199603317402762,-0.1637169754762868,0.0350627610646961,0.0569435496660578,0.542701638930792,0.396223963773493,0.5425793635700372,25.1740614334471,M1
765,42.50394182682297,0.0718172639608383,0.0115925502032041,0.4051860907057873,33.096447901800275,14.480059084194975,-0.059353439104855,1.4076074506013243,0.600788970156606,0.4639555054293384,0.0327984355390071,23.96753246753247,12.0,0.0104615725576877,1.978650389239192,-0.0509299627697457,0.0045633513304087,0.0258017611974433,0.0031489267019887,0.0195905979132593,0.0124102193453817,0.2158003001448988,-0.0836925149981706,0.0281685443039365,0.0008825670673008,0.2613081628739617,0.1142584668509587,0.3134329985535293,24.53355155482815,M1
1219,41.37110794228188,0.0718172639608383,0.0110270595178008,0.3781190527695721,64.36296932492405,14.464840182648402,-0.0888327357583164,1.2114419075991822,0.8389616243417098,0.5176356949760905,0.0407152995467186,19.103317535545024,17.88854381999832,0.0128649026155471,2.498053169809282,-0.0559045785651831,0.0060128829439491,0.0144115954489174,0.0096023489418822,0.0211699421170278,0.006709299287118,0.5137901017690688,-0.0854589683018571,0.0052857387402429,0.0653550087333614,0.3656024375548412,0.353114828372336,0.335337985794976,19.69423076923077,M1
