Texture_Contrast_Nuclei_3_00_256,AreaShape_Area,Texture_DifferenceEntropy_Nuclei_3_00_256,AreaShape_Zernike_4_2,Texture_Correlation_Nuclei_3_02_256,AreaShape_Eccentricity,Texture_InfoMeas1_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Zernike_0_0,AreaShape_Zernike_4_4,Texture_Correlation_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_BoundingBoxMaximum_Y,AreaShape_Orientation,AreaShape_MaximumRadius,AreaShape_Zernike_7_1,AreaShape_Zernike_2_0,AreaShape_MinFeretDiameter,AreaShape_Zernike_7_5,Texture_InfoMeas1_Nuclei_3_03_256,CellType
1.8394793926247288,1051,1.7846830036488397,0.012708953057565,0.2377941072564106,0.4130422705773995,-0.0287225597381288,0.0259414804889869,2.0034562211981566,-0.0234792747158,0.8099956701823382,0.0027209816968069,0.2742543028309288,0.0662228673872229,1.41009804938569,39,-85.475308022491,16.492422502470642,0.0066001819404861,0.1432545267418732,35.0,0.0008129180547383,-0.0264725109305552,M1
2.0428816466552315,682,1.8579376871621185,0.0062066690075211,0.3993270705521458,0.1703829324845043,-0.0686409227446569,0.0236183264977683,2.294117647058824,-0.0386222749992319,0.8906027205920899,0.0113418541395292,0.3463082604305669,0.054122081032337,1.319118803579564,48,-86.994284914472,13.41640786499874,0.0048174842504468,0.0907247609944897,29.0,0.0064833806526453,-0.0254877152426493,M1
1.870600414078675,1120,1.81255513869006,0.0081988895705732,0.3593049207909509,0.6316606498237396,-0.0509424761779349,0.0244516324173021,2.105494505494505,-0.031669029559584,0.6973243472388176,0.0158722564355592,0.34140509467602,0.0608365589461997,1.7151126474605176,61,-27.855236905804365,15.264337522473747,0.0053646515171333,0.175402769355234,34.139672543527865,0.0080843988709986,-0.0397167693985859,M1
2.7174825174825177,818,2.002832058030338,0.0082335559217047,0.5139223536180177,0.5123040511439929,-0.1024802234495602,0.0191689569172086,3.5240240240240244,-0.0623177086208814,0.7873656279729905,0.0139923612979478,0.5247624701767484,0.0356594454496552,1.414180531466726,68,-66.89814436383378,14.422205101855956,0.01695923218713,0.1443048585044699,30.268340122859453,0.0014480050317193,-0.0684740276724225,M1
1.1,1394,1.51611272293343,0.0588069705563683,0.0952459375843724,0.8510742405499765,-0.0089111376147505,0.0365476556889299,1.205504587155963,-0.0020694402370652,0.5416668498432097,0.0115718811694406,0.08176006906262,0.1378628039396737,3.045240756015379,80,-65.928757803835,13.038404810405298,0.0015444170444472,0.1369887125202588,35.78619264060382,0.0130397762145297,-0.0044397283247516,M1
2.31859756097561,766,1.9410318964234947,0.0180661494179247,0.4629224376052335,0.582706460560791,-0.079928200871418,0.0197530301903628,2.67515923566879,-0.0494884091352971,0.8169854860672487,0.0122662305320082,0.4184259878558969,0.0501491857525282,1.289163852867005,91,21.760847557826,13.41640786499874,0.0015110137238066,0.1289936223657019,28.28642697866792,0.0042955058345824,-0.0407136613734051,M1
0.8846153846153846,450,1.38100993525356,0.0286360580591349,0.0657058373192306,0.5094261177076678,-0.0085059763418925,0.044458897745611,0.8254545454545454,-0.0103189944102775,0.58138273974002,0.0099443561224059,-0.0294282929882839,0.1857120152574698,3.4651872038721696,89,-69.92736508849777,5.830951894845301,0.0052457485760676,0.1627609912839269,25.07081861339885,0.0189674255638423,-0.007338382137405,M1
1.2310536044362297,665,1.5442998373491896,0.0044611969067366,0.1395436191191654,0.413381179619903,-0.0133513039932876,0.0373688038816626,1.2101167315175096,-0.007052904302487,0.8021374584954576,0.0174974941310134,0.0528084039180431,0.1299161886149083,1.3740037951799515,94,52.65550031410839,12.806248474865695,0.0042868392477796,0.1468747516187477,28.57979842561491,0.0068144944845985,-0.009348810905734,M1
1.1896551724137931,862,1.5338818506936611,0.0024689851469136,0.1002756629555649,0.5046824194925668,-0.0138194041875761,0.0364679669264984,1.2065378900445762,-0.0067957889973434,0.7639335667227799,0.013985348968254,0.0740844282918632,0.1253271981107147,1.708851700449942,111,19.517800245452648,13.92838827718412,0.0091204348001251,0.1589848639327509,31.7761842946077,0.0081127629444416,-0.0048912371671743,M1
1.5031948881789137,725,1.6687397022770865,0.0211172435779522,0.1131189892389716,0.6274216313403015,-0.0118907644889768,0.0295519182088211,1.5299295774647887,-0.0126347228048789,0.7114868545895405,0.0062999650716538,0.0892968814618491,0.1058893629617532,1.3662672196688728,118,-77.9045307379575,13.0,0.0085376442280811,0.1546583335360599,27.746833917635183,0.0030657211809979,-0.0187139920383539,M1
1.5200000000000002,637,1.6694441111692868,0.003712118581569,0.137732417686814,0.6767286882142979,-0.018797797188523,0.0298438613540654,1.4474708171206223,-0.0108013469999795,0.7319978249064067,0.0101724718297814,0.0693060948843517,0.1045333333333333,1.2782613281482889,134,31.646650082132165,11.40175425099138,0.00583102357832,0.1564107135344841,24.06273851030644,0.0026907604742945,-0.0070746598716877,M1
1.3772954924874787,709,1.6458894676607334,0.0085004401169163,0.1727569895232907,0.4167251528177979,-0.0247330590742948,0.0312005974218454,1.387900355871886,-0.0206132217610488,0.815491418200269,0.0154543824444062,0.1581266945431345,0.102272568917032,1.3755459086942488,141,68.20109458820534,13.038404810405298,0.0128334960283639,0.1357502994506803,29.068883707497267,0.0078696959019902,-0.0097634225703199,M1
1.2440944881889764,622,1.569990881725147,0.0244993941591368,0.0521274122297144,0.693814698151132,-0.004778892031252,0.0340634709047195,1.2985386221294362,-0.0128064805180924,0.6012250706289421,0.0270091943211853,0.0792878773974496,0.1159111693223386,1.7684061630632455,151,52.12706809687735,10.770329614269007,0.0106425441617044,0.1941178692772382,26.23719199728582,0.0123452830431617,-0.0101376872639301,M1
1.0829787234042554,594,1.4658070587478895,0.0104081838339879,0.0882365188423908,0.6857944320661147,-0.0070495779367362,0.0408637392485287,1.1325581395348836,-0.009470607318349,0.6114020125890758,0.0347773922255987,0.0262754619218497,0.1427863286555002,2.287650458155647,156,-80.06413975711268,10.198039027185567,0.0065488001446203,0.1888962604839779,25.646242019635736,0.0170340720625534,-0.0090779840711259,M1
1.2009569377990432,555,1.529799566502937,0.0128010084503659,-0.0630050664669884,0.4456928821605617,-0.0070267846801293,0.0354991618527251,1.0915841584158414,-0.006145145977512,0.7116608883413739,0.0092656181888044,-0.0731103610514483,0.143042741695474,2.346167494471123,185,48.184386524986365,10.44030650891055,0.0100684607919035,0.1645400446888056,26.56749297860671,0.0018470047241129,-0.0101370290554402,M1
