AreaShape_Area,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_Extent,AreaShape_MajorAxisLength,AreaShape_MaximumRadius,AreaShape_MinFeretDiameter,AreaShape_Orientation,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Nuclei,Intensity_IntegratedIntensity_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Intensity_MaxIntensity_Nuclei,Intensity_MeanIntensityEdge_Nuclei,Intensity_MeanIntensity_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_StdIntensityEdge_Nuclei,Intensity_StdIntensity_Nuclei,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_Contrast_Nuclei_3_02_256,Texture_Contrast_Nuclei_3_03_256,Texture_Correlation_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_02_256,Texture_Correlation_Nuclei_3_03_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Entropy_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_03_256,CellType
774,586,636,1.096149931141558,0.327063825954339,0.780241935483871,32.44595560351077,14.422205101855956,30.0,0.5371478353899727,0.8586296196830626,0.0260716512298569,0.1122716493670248,0.0146538633870375,0.03959877209253,0.0680736484640638,0.0046761718845096,0.0028016228494108,0.0063830869200935,0.0123169648613133,0.0087681347180719,0.0275013882036659,0.0075828063283975,0.0035869235430444,0.0105955573817613,0.0067637216369996,0.0050101485734012,0.0028230206644591,0.0041675450870627,0.0027703886810291,0.010031276905695,0.0047746277948898,0.0076832894333614,0.0051241766644775,0.0061748477722182,0.0087459290354602,0.0034924441996169,0.0051187803204436,0.0029952356067015,1.414856607094407,22.207650306634605,0.0231851004064083,0.005372155457735,0.5004034429611731,0.0220541190356016,0.0579627491533756,0.0157206289677156,0.0286920546597346,0.0093305893242359,0.0026938555291214,0.008167620608962,0.0249312571244594,5.824483775811209,6.440438871473354,5.118942731277532,7.694835680751174,0.2874355729178242,0.2321663121918143,0.3720185000603151,0.0450455379136119,2.5038384987279283,0.0091888870941777,5.919031187043994,-0.0511658190805202,-0.0384543420230376,-0.065838115224904,-0.0296278363431477,M1
1003,606,933,1.102518900740638,0.4260387560100205,0.7347985347985349,37.59758941770525,16.76305461424021,33.94112549695428,79.17027148707643,0.8732132269207044,0.0121732161809077,0.1054580558268009,0.0080301219442328,0.0093953276165907,0.0703429694819832,0.0222439018079746,0.0143297960307233,0.0052397828208538,0.0039702318423568,0.0025969782506115,0.0330176523630298,0.0066354865131365,0.0110524959406417,0.0061988207902032,0.0048560472535488,0.0038720865941365,0.0019718440138753,0.0039432465489023,0.0039760774832233,0.0034170823114305,0.0064024207610355,0.0045641005787726,0.0020616557977053,0.0033415823382955,0.0040548648805046,0.0031202591108466,0.0008547602830736,0.0026874377254889,1.6478385860100389,24.82982857339084,0.0203576497733593,0.0039584301412105,0.3375439189236467,0.0260125510394573,0.056831769645214,0.016814679449082,0.0247555618877276,0.0110270595178008,0.0032230830386811,0.0067168884646483,0.0353981481481481,4.223333333333333,5.122663551401868,4.635851183765501,5.827058823529411,0.3000686754798718,0.16783272053383,0.2394217230863653,0.0459773409846077,2.294613033457427,0.0115038683127572,5.359695575780773,-0.0396157965616539,-0.0322070516640112,-0.0314994923667795,-0.0277520573268414,M1
1165,215,714,1.1749772827163794,0.5103585971253068,0.7477535301668806,42.04089248651846,16.401219466856727,35.937965223400454,62.51622718745908,0.8296320390010316,0.0807411145909113,0.1008514825209764,0.0126304394769826,0.0403393967310254,0.0351250324160902,0.0128472020444722,0.004996544080656,0.018382424290056,0.0081252915595756,0.0156138885908898,0.0141531937376029,0.0163111185550404,0.0173471413901922,0.0152208023950626,0.0103086634572171,0.0016227562869733,0.005318242715534,0.0064844379876088,0.012265653210392,0.0015753043935963,0.0016821662301952,0.0033853967658397,0.0088264048501139,0.0036016983508846,0.0066649229236585,0.0095830083362998,0.0034128271684878,0.000854925018054,1.4569856245070696,45.046670615673065,0.0245988257229328,0.0138545110821723,1.132147903152096,0.0271435305476188,0.0718172639608383,0.0126694402131049,0.0386666700563717,0.0045239222235977,0.0037924884073791,0.0183779531302905,0.0120812854596365,10.772597526165557,15.104312938816452,10.72264875239923,17.13157894736842,0.7302951181634478,0.6170311866271945,0.7312042201774103,0.5723204712173563,2.907960177048014,0.0055004431589781,7.221753592064136,-0.1673220343743742,-0.1103390633244545,-0.1590529953569347,-0.1051602114701294,M1
725,519,420,1.1253397546656223,0.7062208527947134,0.7615546218487395,36.20145416913113,13.0,25.4911749434976,22.052853680926383,0.7025104032975593,0.0721772670818088,0.1617429452546758,0.0141837236290066,0.0094514594769554,0.0344470211113641,0.0079426549165137,0.0245270730799377,0.031078896236002,0.0124883142598548,0.0016883646992218,0.0025041355968562,0.0158735503495883,0.0072048717350203,0.009889286072957,0.003204445921192,0.0084208211405668,0.0084637842843339,0.0039660041340843,0.0017231034993869,0.0039449804820052,0.0061081347284574,0.008285098801559,0.0038074978547625,0.0140059780742899,0.0090915434535425,0.0018259074725275,0.0060369910435775,0.0024713681487238,1.3978919023647904,24.95338820386678,0.0231851004064083,0.0104615706950426,0.1206425633291863,0.0229023545980453,0.0718172639608383,0.0158851352541453,0.0344184664880921,0.0090478444471955,0.0030641566491416,0.0134842266690898,0.0092172963112779,10.711075441412518,11.981878088962109,8.326053042121686,16.714782608695653,0.5057156046121006,0.4602408339317661,0.6290805477242005,0.2397836110644706,2.8465882258585653,0.0056846479683351,7.063865518150128,-0.0948602368108441,-0.0907918114711464,-0.1470615395779611,-0.0771299596571466,M1
768,81,373,1.2120393781113596,0.2693091626704935,0.7052341597796143,32.009403967643365,14.317821063276352,30.315939368181898,60.321943260077,0.881897437881728,0.0165400706772324,0.0958999606305206,0.0079397783142573,0.0274314936427078,0.0607213363424497,0.0066183952481072,0.0270129770638377,0.0017651098650777,0.009621917226496,0.004538318207505,0.0258655239497424,0.0043538007357142,0.0131583863340939,0.0026736781326979,0.0066119248119194,0.0028936279138061,0.0013869260392536,0.0048989711748966,0.0017784529191294,0.0065793955648852,0.003742921035277,0.0008621574986334,0.0115020114436061,0.006766298990996,0.0068342112156249,0.0007765681564721,0.0059329844396559,0.0062131040980657,1.515796611085534,24.623990301042795,0.0243160799145698,0.0070686303079128,0.4292832309334404,0.0308192167431116,0.063052162528038,0.0164760501204949,0.0320624873711494,0.0107443146407604,0.004475663795,0.0102262264151244,0.0192203163288037,5.913432835820895,8.053543307086613,6.952095808383233,8.248818897637795,0.5018183496989198,0.3256058331100814,0.4156686055272628,0.3104139593628675,2.4785288025562595,0.0090954513185248,6.201397567483955,-0.0903334785805404,-0.0543285588858244,-0.0702857165613291,-0.0400679815497807,M1
865,656,590,1.0727112719455052,0.4447077320536632,0.7489177489177489,35.170023354603046,15.524174696260024,31.11269837220809,67.6919071114754,0.8312092122233325,0.0299896127869181,0.1298133213584167,0.0092426020345372,0.0229262747449103,0.07271937080019,0.0132529234589682,0.0209894708117035,0.0082560166341359,0.0016680156885689,0.0035073320447295,0.023956551704153,0.0051060302518298,0.0091613255728387,0.0087895008372857,0.0123499102680659,0.0110377699635729,0.0002377004402186,0.0028845517330507,0.0017757723652217,0.0082580995208913,0.0008722649395581,0.0059359878213234,0.0063028827042163,0.0053128871717827,0.0090179297822284,0.0021273435760278,0.0034165439239686,0.0023804957006951,1.424187189899385,24.17159791663289,0.0220541190356016,0.005654901266098,0.315017170913532,0.0220541190356016,0.0610729455947876,0.015650408680213,0.0279440438342576,0.01046156976372,0.002360177562082,0.0084796695223255,0.0236640102529842,4.804177545691905,6.649315068493152,4.976315789473684,6.212205270457696,0.4445125394956764,0.2686678122777427,0.4368298894436366,0.2982324878326197,2.3629517506389943,0.0101271619044042,5.859862912584728,-0.081125806732061,-0.0652960971331017,-0.0721028715937925,-0.0511819650457303,M1
964,91,850,1.1396465164206555,0.334371928386304,0.765079365079365,36.16928237173778,16.278820596099706,33.51686142824236,-22.801144013128617,0.8718523348448566,0.0403109187414897,0.103770313347543,0.0229495248063773,0.0131533008332348,0.0657601494769764,0.0075350491385203,0.0179582947889184,0.005598713901615,0.0038717872820587,0.0066282972429313,0.0291685917965969,0.002716266296325,0.0103880165632692,0.0025452965633402,0.0086185513521668,0.0014439830022409,0.0034701740651279,0.0090173337889211,0.0050339187952368,0.0063675974306654,0.002904643694334,0.0050568078401836,0.0051726358381408,0.0100817017059906,0.0018612150417859,0.0047768716705053,0.0017100857727556,0.0032669194918448,1.5890275929123163,21.542633810080588,0.0175301972776651,0.0039584320038557,0.1433633782431459,0.0226196106523275,0.0644658878445625,0.015427452358372,0.0223471305083823,0.01046156976372,0.0023321321456245,0.0068896628400382,0.0409463420877419,3.155192532088682,5.145161290322581,3.769499417927823,4.8009828009828,0.5076652699681771,0.2034831980518421,0.403072795948147,0.2638877575955058,2.10510290377361,0.0128142576068877,5.165530213210352,-0.0955854817101932,-0.030594723517737,-0.074539183280735,-0.0514627815633839,M1
787,193,147,1.078043261376831,0.400897050770539,0.7933467741935484,33.09472620854022,14.866068747318506,29.516097302997224,-49.33269692406965,0.9035523189419056,0.015698702956044,0.082357582158206,0.0109622402661881,0.012524024698127,0.0587157130611385,0.0232260279918055,0.0128859209929019,0.0053900519199873,0.0048139587743815,0.0027170570323626,0.0326102404514223,0.0106455730446415,0.0086641113700453,0.0020259423220829,0.0015911771675864,0.0040196488585926,0.0047068175980215,0.0034935347937049,0.010734991850532,0.0048557010750066,0.0058847861964584,0.0055270557210708,0.0063641955668067,0.0021478397495701,0.0063673057692498,0.0043607057738986,0.002278061084628,0.0014851122368493,1.4157048296183348,29.12444426584989,0.0270021581090986,0.0101788248866796,0.2201109538149671,0.023750590160489,0.0718172639608383,0.0157300536624259,0.0370069177456796,0.0096133342012763,0.0031005998737379,0.0137973257939301,0.0090971189861222,9.498559077809798,12.69922480620155,10.237337192474673,14.615853658536588,0.5741372945062728,0.436184388753534,0.5405675789834619,0.3456270599593837,2.786874891421515,0.0059154453004808,7.083321200255536,-0.1100444600461496,-0.0843239303883094,-0.0969733318729675,-0.0594893487235037,M1
1270,665,398,1.492445135975712,0.3691054019265836,0.6004728132387707,42.18948284154551,18.24828759089466,38.85308534291583,66.91609032631158,0.7176985965303703,0.0503923488767904,0.1827114544341437,0.0029642027676423,0.0114850365719699,0.0613777245213978,0.0049407198060332,0.0165194627688728,0.0227013768850075,0.0048690555863628,0.0148872037631421,0.0078459758938568,0.0053232792752561,0.0032705190025179,0.0128330253067419,0.0131863698448591,0.0015826758653039,0.0093828003209352,0.0097066227642392,0.0173235117563785,0.0083046394238642,0.0045090356023649,0.0091282000870975,0.0027298513956472,0.0058206861651608,0.0034319713756761,0.0025559627149169,0.0031962270610353,0.0126234103902536,2.7451724018901587,52.98954660445452,0.0305364727973938,0.0107443183660507,0.8060600051339276,0.0520251020789146,0.0718172639608383,0.0204863612081355,0.0417240524444523,0.0093305893242359,0.0082161532589478,0.0153490609730592,0.0097791856774449,8.03961267605634,10.954755309325948,8.968971631205674,12.325345622119816,0.7091875724108028,0.5999336165734398,0.6714677188934087,0.5574217256880399,2.692737809817566,0.0066412309642647,7.050803161508309,-0.1511725852530129,-0.1103664928659633,-0.1400279989779634,-0.1041218728508233,M1
940,805,462,1.0998680591273902,0.4764732794280348,0.7472178060413355,37.0266993886424,15.556349186104043,31.939004367700637,-27.503742765154016,0.8370062296917159,0.0275933485460114,0.1240847474658193,0.0077519791145001,0.0162623073720683,0.0673923998417607,0.0148659783791956,0.0095823579476896,0.0091567259856311,0.003976972442849,0.0267838262258431,0.0195152886042787,0.0074589961522203,0.0032149119033262,0.0085000173757195,0.0123469761151754,0.0021231151626646,0.007809296156599,0.0095321197086204,0.0050482477922072,0.0111659978302177,0.0036021426765865,0.0039438970192738,0.0018917929789091,0.0056293887610654,0.0030440596943461,0.001775066541523,0.008500811343398,0.0021994637160348,1.074996962212026,32.90587759297341,0.024033335968852,0.0107443146407604,0.5617869294905311,0.018378434702754,0.0718172639608383,0.0110824429094023,0.0350062527584823,0.0050894124433398,0.0027728941125873,0.0151565222571027,0.0073940582706794,12.271411338962608,16.80229591836735,11.747016706443915,15.20650813516896,0.5380536785977164,0.3807087809095584,0.5664243439368833,0.4416631976168979,2.9411886647530805,0.0049121219984678,7.343463726922685,-0.0954852194137901,-0.0646799188785496,-0.1098635733704721,-0.0772561187398238,M1
