Intensity_MaxIntensity_Nuclei,Intensity_MeanIntensityEdge_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Intensity_MassDisplacement_Nuclei,Texture_InfoMeas1_Nuclei_3_01_256,Texture_SumEntropy_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_03_256,Intensity_IntegratedIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_00_256,Texture_InfoMeas2_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_00_256,Texture_InverseDifferenceMoment_Nuclei_3_00_256,Intensity_MADIntensity_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_Entropy_Nuclei_3_00_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_03_256,CellType
0.0718172639608383,0.015440534625668,0.0081996088847517,0.0243160799145698,0.1585061485981005,-0.112649120850306,4.597710432059645,-0.1265464527300608,0.988194216042757,3.347203191847989,0.0305991587155022,23.219298245614038,0.8426371319027381,3.691568118746936,0.4961041529695026,0.3232086272694595,0.0186611786484718,0.0279917670413851,-0.1673702389699325,-0.1138416786752313,6.777792026727596,0.00335235853047,0.2562287597157838,M1
0.0718172639608383,0.0155025112575718,0.0084823537617921,0.0257298052310943,0.2055127254264304,-0.1182535495319989,4.756496238061773,-0.0810982001364351,1.0851757880300283,3.154586563060208,0.0090306122448979,16.469047619047622,0.7920730340063356,3.3779413474975426,0.5309445054976556,0.267086762594438,0.0132890231907367,0.0294054923579096,-0.1279851794523303,-0.1232321987545105,7.219758848166091,0.0038542157398508,0.2568504604050193,M1
0.0704035386443138,0.0151355197101983,0.0073513728566467,0.0260125510394573,0.4116672083813782,-0.1613945707942699,4.455774262472222,-0.1472304564444621,0.7416404657997191,3.151341737201616,0.0088255347087194,16.723618090452263,0.8243814754800509,3.3221330743625144,0.3609473393712837,0.253672119993973,0.0118752978742122,0.0234678462147712,-0.1494603312267384,-0.1259606469484372,7.046299229220921,0.0040465974970133,0.1571281574451422,M1
0.0701207891106605,0.0156576782464981,0.0081996088847517,0.0245988257229328,0.0222821172542821,-0.1080739410004324,4.357101127932498,-0.1034157433980241,0.8298569470643997,3.0148435720572664,0.0101243622448979,13.339285714285714,0.7688622867350194,3.2759997656461595,0.364389347990829,0.2856148905940165,0.0096133342012763,0.0210645124316215,-0.1217213601561399,-0.1174932538308566,6.900768458465229,0.0047214414678613,-0.0427877368709784,M1
0.0718172639608383,0.0148229131125845,0.0098960800096392,0.0248815715312957,0.1385159580824567,-0.0644428084034583,4.5687595649840045,-0.0751129834046053,1.18583304900676,3.092033498042141,0.0082582879545025,15.890985324947588,0.688922127820422,3.354173702181129,0.3837207201464216,0.2465626227840841,0.0103201959282159,0.0260125510394573,-0.0853350793859551,-0.0692048811039406,7.22047408475813,0.0041780190596141,0.0843485175873338,M1
0.036756869405508,0.0155719260133251,0.01046156976372,0.0217713750898838,0.4269013014714424,-0.0413804527582944,3.18609970911486,-0.0338584343396464,0.8408840047195554,2.0489833233317407,0.0430214835244592,2.927710843373494,0.5280625554642313,2.2738876932918517,0.3041093054549197,0.4980155917788803,0.0042411778122186,0.0172474533319473,-0.0651407373749509,-0.0339487227139234,4.855036917882978,0.0171592393671069,0.1052766448141089,M1
0.0585282370448112,0.0151792244502791,0.0084823537617921,0.0243160799145698,0.1510997954957137,-0.0781284977111414,4.140945833404157,-0.1217366927120572,0.8196781203150749,3.1294544799973583,0.0107136790506928,16.635467980295566,0.6634709821294594,3.1634483369237625,0.0706787669529053,0.2595501854791705,0.0090478435158729,0.021205885335803,-0.081610245441977,-0.1307074359216544,6.818884553584007,0.0039272936433788,0.1091163711722741,M1
0.0718172639608383,0.0150899843758215,0.0076341181993484,0.0291227474808692,0.1109068050883287,-0.1976467258474172,4.433778175670275,-0.1804289329746216,0.6941392812877893,3.8368534266894514,0.0184117219872698,54.20261437908496,0.8474671886878119,3.6993956630644735,-0.0030978476342785,0.2111610695996985,0.0209231376647949,0.0220541190356016,-0.17242499783495,-0.2070677923649602,6.71229029146988,0.001310668565219,0.1706824941905839,M1
0.0718172639608383,0.0151066681636231,0.0101788248866796,0.0248815715312957,0.5425800505813438,-0.1163638319285568,4.663225904284715,-0.1404863299522632,0.8459734171628952,3.375872592429252,0.0133537222365213,25.264591439688715,0.8220697058461249,3.6328778668181423,0.4111566810316294,0.2373961746136939,0.0166819617152214,0.024810885079205,-0.1485918736475081,-0.1527950729173454,7.017235216263311,0.002741773724695,0.2778347576581991,M1
0.0718172639608383,0.0158747045080298,0.0098960800096392,0.0231851004064083,0.4760192448790286,-0.0933936169673084,4.401131632405666,-0.0851250505019501,1.0953546110540628,3.113247152394078,0.0104923120613412,15.722929936305732,0.7776909341081939,3.2913358360338583,0.3662401926685936,0.2702218363847132,0.0104615688323974,0.0191559824161231,-0.1248082806443341,-0.0922201011996075,6.974194019357288,0.0044214118017519,0.1947146725156279,M1
