AreaShape_Area,Intensity_MaxIntensity_Nuclei,AreaShape_MaximumRadius,Intensity_MeanIntensityEdge_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Intensity_MassDisplacement_Nuclei,AreaShape_Orientation,Texture_InfoMeas1_Nuclei_3_01_256,AreaShape_Eccentricity,Texture_SumEntropy_Nuclei_3_00_256,AreaShape_Compactness,AreaShape_Zernike_0_0,AreaShape_BoundingBoxMaximum_X,Texture_InfoMeas1_Nuclei_3_03_256,Intensity_IntegratedIntensityEdge_Nuclei,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_00_256,Texture_InfoMeas2_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_00_256,Texture_InverseDifferenceMoment_Nuclei_3_00_256,AreaShape_Zernike_4_4,Intensity_MADIntensity_Nuclei,AreaShape_MedianRadius,Intensity_LowerQuartileIntensity_Nuclei,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_Entropy_Nuclei_3_00_256,AreaShape_Extent,AreaShape_Zernike_6_6,Texture_DifferenceVariance_Nuclei_3_00_256,AreaShape_Zernike_7_5,Texture_Correlation_Nuclei_3_03_256,CellType
287,0.0718172639608383,8.54400374531753,0.0196455500985461,0.0113098053261637,0.0305364727973938,0.1199759580888053,-43.29156763560199,-0.1159264604104736,0.5228434087072071,3.172208225787876,1.0472120135985137,0.844779018075705,445,-0.1269205505140178,1.0608597053214908,2.8660914716536743,0.2552362948960302,39.02608695652174,0.73171647473557,3.0582208973631726,0.162418198562974,0.5425783732229847,0.0054894638798699,0.0,3.0,0.0303244139067828,-0.1748895915354939,-0.1802894595711535,4.000025572159501,0.7950138504155124,0.0031156178985035,0.0116603218323392,0.0079224027958959,0.0907062533248684,M1
216,0.0718172639608383,7.615773105863909,0.0208370866172987,0.0118752950802445,0.0361913777887821,0.1037390110659075,-31.68711421748936,-0.1576030975844396,0.4582513429357776,4.426745119942681,1.0203766100080132,0.8984313642027267,147,-0.1548077823922199,0.9585059843957424,3.595747369999043,0.0108324865727972,34.48795180722892,0.800060922883261,3.638002249092366,0.0310989357737904,0.2155212018738636,0.0106780164765077,0.0144200026988983,2.8284271247461903,0.0291227474808692,-0.1392503803083438,-0.1634504049084218,6.827777007309984,0.7941176470588235,0.0130022087181503,0.0022913802525122,0.0060092440980343,-0.0248318902443248,M1
255,0.071534514427185,8.0,0.0251416962966322,0.0141372559592127,0.0491976514458656,0.2403844273399871,45.22639624059714,-0.1110242937988477,0.6239249119827346,4.11741608824128,1.0301924782409717,0.8116902097686662,694,-0.1067668682765734,1.2570848148316145,2.907481441175737,0.013786787455756,12.154228855721392,0.8037977901984819,2.947062699803288,0.2655395455867833,0.2744439016233487,0.0189543559855858,0.0079168649390339,2.8284271247461903,0.0296175507828593,-0.1481611280127265,-0.0989189246739906,6.4913554080540665,0.7870370370370371,0.0105014607173961,0.005597349178365,0.0090547704734452,0.0020208703406764,M1
217,0.0718172639608383,7.810249675906654,0.0205964117828342,0.0113098053261637,0.0361913777887821,0.0936313270013746,-73.46310653680065,-0.1779744274853926,0.4544860096423888,4.43843344005403,0.9931896675957436,0.8933549592568029,638,-0.1733706129132031,0.926838530227542,3.2655738671129586,0.0114316725604845,19.810650887573967,0.8431456438250495,3.5692486053677444,0.3013631649133173,0.2532353135490749,0.0007589301950466,0.0103201959282159,2.8284271247461903,0.0331518668681383,-0.1668616284348359,-0.1653963825562251,6.816601608132103,0.7977941176470589,0.0079948197232893,0.0034640344556788,0.0053446499524446,0.1201953746035784,M1
234,0.0718172639608383,7.615773105863909,0.024021554699478,0.0101788248866796,0.0497631430625915,0.0922596901351728,-39.37945830924486,-0.1634913218902068,0.4809180357152399,4.342587769539342,1.0773290563708375,0.872053029352616,243,-0.1220674512304502,1.1530346255749464,3.305812306857617,0.0100729525960746,21.29834254143646,0.7930839023160929,3.392573643271186,0.2173918895349984,0.2485299938793143,0.0193341460280558,0.0110270604491233,2.8284271247461903,0.0359086319804191,-0.1336485235381428,-0.1387730174486938,6.922996957647965,0.7222222222222222,0.0056506068047596,0.003641584171978,0.006820903575876,-0.0260164232153378,M1
201,0.0718172639608383,7.0,0.0201251696795225,0.0093305893242359,0.0356258861720562,0.0499330726874673,-83.75348468521379,-0.1942636761035133,0.7119195050868596,4.432938342592975,1.038383941068178,0.7661672636759751,515,-0.1722997227323138,0.9056326355785131,3.480145646876904,0.0147081237616217,26.98765432098765,0.8663307225303476,3.5094826276619404,0.2633790395047778,0.2349394373260826,0.0227310962746751,0.0124407857656478,2.8284271247461903,0.0356258861720562,-0.1927208245045521,-0.1696541577912378,6.51006090573675,0.8137651821862348,0.0124303557218795,0.0025243601386688,0.0040956332757824,0.0584721935645396,M1
177,0.0718172639608383,6.324555320336759,0.0242389685008674,0.0113098053261637,0.0475011803209781,0.0931345012208867,-82.2479344125865,-0.2124104236875136,0.6732458303034266,3.963561246938117,1.1149565335246354,0.8020049801356718,207,-0.1875022260800091,1.0665146140381694,3.358179931038159,0.0862348615916955,30.544117647058822,0.8528856093309751,3.588394443982437,0.2723619540241738,0.3946220663142785,0.0142574541457862,0.0152682419866323,2.23606797749979,0.0330811813473701,-0.2141615992614922,-0.1809199525443971,5.419351224286514,0.8009049773755657,0.0011002252954264,0.0046340782524513,0.007438494228691,-0.1213063497015597,M1
279,0.0718172639608383,7.615773105863909,0.0253974567249155,0.0115925502032041,0.045239221304655,0.4145816218682858,-37.83971955248341,-0.1225487630064815,0.5137359105461924,4.270821326459997,1.2623525512954925,0.7547561037750035,229,-0.1189459171548524,1.4476550333201883,2.8779608866151443,0.0111303263689195,11.735426008968613,0.7494471849670893,3.110147941066,0.3589958618568626,0.2866271706539275,0.0436212687243096,0.0086237248033285,2.8284271247461903,0.0318795125931501,-0.1144742495208556,-0.1191646619832661,6.792596062686331,0.7342105263157894,0.003442858469023,0.0054883618798374,0.0150828216149396,0.3056509262515349,M1
240,0.0718172639608383,8.06225774829855,0.0227465567236043,0.0130062755197286,0.0347776487469673,0.1077316274517936,80.85234801219394,-0.1267287780500066,0.1358304483689821,4.2742004739387855,1.0413588683915609,0.9471159519478022,32,-0.1386717330215944,1.1145812794566154,3.0662095881735656,0.0107639763724419,15.17989417989418,0.7603341915125302,3.245016113891502,0.2499341217513046,0.2688077331118937,0.0268650877824874,0.0093305893242359,2.8284271247461903,0.0308192167431116,-0.1187384928359225,-0.1236286669047529,6.836621181693015,0.7843137254901961,0.0049947803549746,0.0041122019752807,0.0049369773636443,-0.0175083261121508,M1
172,0.0718172639608383,6.324555320336759,0.0242196906738999,0.0130062755197286,0.0531560815870761,0.1549914397509817,8.843495146660738,-0.201951278395898,0.3003284216097683,4.37906999886336,1.1858594798438609,0.8632094644588891,198,-0.1897563516503786,1.0656663896515963,3.6033294818240815,0.0171855377090356,41.51219512195122,0.8526797669270392,3.725795396783736,-0.0379420903021085,0.2185185743056471,0.0262190363151364,0.0175301991403102,2.23606797749979,0.02968823723495,-0.1871919787423059,-0.2180278293748662,6.287544181152348,0.7166666666666667,0.0033688166592808,0.0022290297897911,0.0059480237643394,-0.0565347301634116,M1
278,0.0718172639608383,8.94427190999916,0.0253004524511871,0.013289020396769,0.0475011803209781,0.1531036317019667,82.02954627743468,-0.1657897863500188,0.3639746438004542,4.174204732463118,1.0521640805746535,0.8739767739169758,229,-0.1669056861883592,1.3662244323641062,3.317798134483504,0.0601682079081632,26.41071428571428,0.7956466802827326,3.598165668604864,0.2910087785001672,0.3294478432831307,0.0270782295056186,0.0200749076902866,3.0,0.0344949066638946,-0.1560062478643825,-0.1757336551659263,5.925008717750178,0.8128654970760234,0.004360433747229,0.0040081627353157,0.0097593609426916,0.3701402322747643,M1
241,0.0718172639608383,8.0,0.0225388256985009,0.0090478444471955,0.0376051031053066,0.2578668821010998,-60.8448487313747,-0.1591805018660589,0.5270303137906442,4.476259128259153,1.0066047701776888,0.8224439221397403,946,-0.1367824365247091,1.104402459226549,3.22737870031062,0.0097720744181051,20.202072538860104,0.8247383246676472,3.3737678581085966,0.263952854295809,0.2534249261575008,0.0244957108001655,0.0103201977908611,3.0,0.0321622574701905,-0.1510301907459447,-0.1589069214326236,6.978395623327507,0.8368055555555556,0.005389757176926,0.0041407347082287,0.0019284421189696,0.0462833099579264,M1
228,0.0718172639608383,7.615773105863909,0.0204006755603072,0.0113098053261637,0.0356258861720562,0.2099202625979538,-65.1731653764954,-0.1549339170945635,0.5234520972990867,4.493690293901823,1.028497671501064,0.9162042856955648,881,-0.1692147900149876,0.9384310757741332,3.5402290537123484,0.0155606626448338,31.559322033898308,0.8408607733740212,3.7291465615768233,0.1726106494615005,0.2041126422712268,0.0195547343396479,0.0163992196321487,2.8284271247461903,0.0319501981139183,-0.1715028210235876,-0.1518074230582986,6.544859641747661,0.7450980392156863,0.0108755187235844,0.0022076489802753,0.0118539945624884,0.2936912671928076,M1
287,0.0718172639608383,8.602325267042627,0.0228081069265802,0.0118752950802445,0.0460874550044536,0.1729175016801654,-3.5915105567540304,-0.1067989116231954,0.2634425594134633,4.5444177237472925,1.0756352198278107,0.8672909065834395,223,-0.1556111060738568,1.2316377740353346,3.396241062341052,0.0153699858332201,24.40969162995595,0.779137036112223,3.680982738592217,0.3242750085485844,0.2468417009889208,0.0051894777185243,0.0156923532485961,3.0,0.0326570626348257,-0.1288515499569919,-0.1483985846506519,6.78226451750404,0.7552631578947369,0.0054428125271975,0.002691327998665,0.0080693657216269,0.3981910009070633,M1
279,0.0610729455947876,8.246211251235321,0.0233771535831521,0.0141372559592127,0.0435427501797676,0.3022728291456171,-82.85204429884142,-0.0897970396855114,0.606889907457387,3.6702915507126193,1.0568013499020157,0.8147564976630972,250,-0.0773919910882539,1.238989139907062,2.597065075559179,0.023555324715297,6.7368421052631575,0.6641753036902979,2.7394398050144737,0.2300514899548374,0.4155049786628733,0.006988668630814,0.0056549049913883,3.0,0.026578040793538,-0.094900993543967,-0.0864257510915996,5.840064074392772,0.7815126050420168,0.0074731297798464,0.0076948084105729,0.0077790597159874,0.0100020946795147,M1
259,0.0718172639608383,8.54400374531753,0.0235121975123297,0.0152682363986969,0.0415635332465171,0.0387267703606896,-51.027557729742334,-0.1202633573156488,0.5003887800036474,4.4797170635035375,1.0648275883208678,0.874718944526279,578,-0.1256608096556838,1.1991220731288197,3.228739087931511,0.0099583581201665,19.268292682926827,0.7960354006300062,3.4940383834623807,0.3215799165872185,0.2749482100808477,0.0208093558505577,0.0113098062574863,3.0,0.0319501981139183,-0.1340949749948065,-0.1133868342168834,6.98681098823678,0.7573099415204678,0.0105528172598071,0.0037460883493369,0.0021067923743587,0.1979434601582904,M1
193,0.0718172639608383,7.0,0.0223921845748048,0.0155509812757372,0.0435427501797676,0.1137168549174464,-57.49211036335721,-0.1876473418074165,0.5609514334382405,4.548009735962386,1.1240703839616362,0.7895754999711758,830,-0.1545841167098927,1.0300404904410243,3.5302325798532106,0.0129428414901387,33.36486486486486,0.8577896865797155,3.790668850293794,0.214802654197896,0.2253350088854891,0.0298812220583698,0.0180956879630684,2.23606797749979,0.0263659823685884,-0.179609085948738,-0.1639240144515015,6.74534633516238,0.7148148148148148,0.0120524441123678,0.0025065306378475,0.0038691139889371,0.1645702940889931,M1
177,0.0718172639608383,7.071067811865476,0.0215756276574654,0.0135717652738094,0.0333639234304428,0.0697718333448722,48.80493205821204,-0.2038447335857118,0.4862898008748743,4.052073139424401,0.9530556516524624,0.919850609869893,792,-0.1896562268873248,0.8414494786411524,3.519387071374555,0.0671487603305785,35.50757575757576,0.8244726035295616,3.300383380671133,0.1690201853937465,0.3305738165903471,0.0086082876786436,0.0151268690824508,2.8284271247461903,0.0334346098825335,-0.1898294239500642,-0.1870742782791219,5.429046262753109,0.7866666666666666,0.0088113132172168,0.0031986955935583,0.0105842411897478,-0.0925970512838667,M1
170,0.0718172639608383,6.708203932499369,0.0210246374257482,0.01046156976372,0.0308192167431116,0.0319842605731318,-70.90656928286732,-0.2352801427084052,0.4791007940340223,4.489363041347632,0.9922991196616812,0.8980723597333554,717,-0.2594898268547256,0.8199608596041799,3.3238144281481192,0.01226806640625,28.1328125,0.8722792731284983,3.5122022995525457,0.1889061632524136,0.1533223890121741,0.020631691317686,0.0144200045615434,2.23606797749979,0.0306778447702527,-0.1932100072844161,-0.2131585948803372,6.689792211697542,0.7589285714285714,0.0213329786973495,0.0032113622100069,0.0067089574592388,0.0243311179808294,M1
191,0.0718172639608383,6.708203932499369,0.0198931392681385,0.0130062755197286,0.0277090221643447,0.1881784753019509,-81.54031449369111,-0.1988840039614572,0.6381227554729407,4.39326791419025,1.0190418184146983,0.8032517933228543,116,-0.164354550164489,0.8355118492618203,3.551209275164073,0.0388496013693076,32.40939597315436,0.8017244703714673,3.6084646054520015,0.2875581781626868,0.2938542006949322,0.0140536250486043,0.0178129468113183,2.8284271247461903,0.0281331394799053,-0.1578410149388052,-0.1585924959584566,6.006780389925838,0.7579365079365079,0.0046492157680238,0.002594777181183,0.0036390034542865,0.0556908330967133,M1
222,0.0718172639608383,7.071067811865476,0.0219066005159655,0.0115925502032041,0.0327984355390071,0.3587921594789998,-81.01710826444597,-0.1764905918673192,0.6284021655966129,4.599899240739462,1.024300878781948,0.8287925246489618,447,-0.1674360566490008,1.0077036237344146,3.2557222321231825,0.0115042292639818,20.376404494382022,0.8696804233168445,3.6030701995955594,0.4029030517234135,0.2770964570704735,0.0073137031521224,0.0141372568905353,2.8284271247461903,0.0329398084431886,-0.188102878833635,-0.152259434862726,6.800521091666288,0.7789473684210526,0.0169275414770312,0.0036186636665884,0.0017709917352849,0.2277645054536222,M1
138,0.0718172639608383,6.324555320336759,0.0207615705739174,0.0113098053261637,0.0347776487469673,0.1909009786876342,-6.535894077094975,-0.2293576089804113,0.2970607478158519,4.172326148379257,1.0192251994236476,0.9727726348703252,733,-0.2746617365802355,0.726654970087111,3.503367528587056,0.0537109375,38.19791666666667,0.911456952074451,3.766824635822545,0.1394449190919515,0.3469332140324915,0.0179981597732678,0.0180956907570362,2.23606797749979,0.02968823723495,-0.2714591181418976,-0.2368559929770442,5.6556972733158,0.7582417582417582,0.0170812998402453,0.0036718028624192,0.0130679410384517,0.0562762694535972,M1
199,0.0718172639608383,7.0,0.0217392445245588,0.0130062755197286,0.0353431403636932,0.3058067824750542,-77.83731235798844,-0.1937846902529953,0.629470997261193,4.465467397994786,1.024963972528362,0.7988158927160098,47,-0.2233848929952479,0.9565267590805888,3.229062761062349,0.0104466712645543,19.738853503184718,0.8719317472606959,3.500476693578335,0.3066960968231217,0.255531996807312,0.0152180319752874,0.0111684314906597,2.8284271247461903,0.0307485307566821,-0.1889717619627247,-0.1882224242179648,6.843743640744099,0.7896825396825397,0.0127117298194618,0.0037744334894045,0.0010645306753011,0.0814838212026473,M1
246,0.0718172639608383,7.810249675906654,0.033002638913415,0.0127235306426882,0.063052162528038,0.4856950520633629,-26.02248589688993,-0.1615469977567281,0.3226013966701058,3.655545501285971,1.2549077564657791,0.7658115599140587,515,-0.1943209998390465,1.7821425013244152,2.979309113523444,0.146505376344086,21.596774193548388,0.8355726393047881,3.329097743750604,0.419402891710256,0.491179173483275,0.0338562406810494,0.0073513761162757,2.8284271247461903,0.0431186333298683,-0.2252645176224018,-0.1553472951905997,4.7189159978675335,0.6507936507936508,0.0089122198373364,0.0076357441607743,0.0179780635626571,0.3044980364340954,M1
259,0.0718172639608383,8.0,0.0236397099991639,0.0127235306426882,0.0441082380712032,0.2006539717329249,-74.49634866533839,-0.1348159294008954,0.5742705113934227,4.0211350301448014,1.0057334671831428,0.8490910211125997,700,-0.1399365641020335,1.2056252099573612,3.322781053396713,0.0842074526627883,26.090047393364927,0.8220886199188286,3.4795248476948477,0.3073475230423512,0.3783566339521637,0.0146334171693236,0.0115925557911396,3.0,0.0375344166532158,-0.1840333542298711,-0.1868026522803596,5.557855318156747,0.8519736842105263,0.0092545157954064,0.0044021679582127,0.0123510614680314,0.0484317755339105,M1
193,0.0718172639608383,6.708203932499369,0.0223946990868584,0.0141372559592127,0.0356258861720562,0.0874442440455283,88.289312599781,-0.1766176826883671,0.670656467458335,4.305689258983388,1.0568281374774302,0.798750885904631,133,-0.1438904809842093,0.9853667598217726,3.3149959540007456,0.0126817867036011,22.61842105263157,0.8228867502429117,3.339835294132363,0.108341637204983,0.2438906016419212,0.0183892879432366,0.0101788230240345,2.8284271247461903,0.0306071587838232,-0.1558992511832911,-0.1453532187638748,6.686491554541922,0.7658730158730159,0.0033386100597948,0.0036175098410847,0.0030831580499684,-0.186288852827358,M1
174,0.0718172639608383,7.0,0.0260539289745615,0.0147027457132935,0.0475011803209781,0.1438011117892522,-66.0859377208325,-0.2285952637361599,0.4722786855452996,4.429192961865408,0.9839925738209768,0.8861747231356734,722,-0.1669769936710306,1.0682110879570246,3.2698808784318514,0.0139175849403122,19.984848484848484,0.8518809521302463,3.4699547120612166,0.3110390920854224,0.2725413587418166,0.0178522953880045,0.0110270604491233,2.53224755112299,0.0353431403636932,-0.1778253464415513,-0.1681157131301249,6.627431240439457,0.8285714285714286,0.007211853789351,0.0033618099911225,0.0058091871276982,0.1727521779014744,M1
196,0.0718172639608383,7.280109889280518,0.0212584880592171,0.0113098053261637,0.0373223572969436,0.0736315899725879,85.97061707980104,-0.1995617801510326,0.3530826776028155,4.451346478671059,1.016709705377442,0.9388192052117432,281,-0.1873572561244305,0.9141149865463376,3.5512593209777474,0.0284198061488531,30.78807947019868,0.8296493251616045,3.6955182594771743,0.2893067339295262,0.2664578086821745,0.0140592556277843,0.0186611823737621,2.8284271247461903,0.0305364727973938,-0.1707143146971156,-0.1756967098305757,6.245901997855389,0.7686274509803922,0.0236483155701966,0.0024536028392592,0.0212714904091143,0.0385576077145232,M1
218,0.0624866709113121,7.280109889280518,0.0234016710099704,0.0135717652738094,0.0463702008128166,0.1065116296256915,-89.43483002772712,-0.1326737748807386,0.6504298100856245,3.788762310434623,1.1324535680001442,0.7190834734514651,297,-0.1277113374616058,1.0998785374686122,2.767861788677357,0.0195462594807711,10.745664739884392,0.7536825382492959,2.870303226877295,0.1416820903429314,0.3290127174843508,0.0300034607401247,0.0076341219246387,2.8284271247461903,0.0295468643307685,-0.1275940841666187,-0.1018951995505037,6.159093741130073,0.7266666666666667,0.0195460562908106,0.0070922174405608,0.0073036338680984,-0.0866241322128192,M1
268,0.0718172639608383,8.246211251235321,0.0238725591231794,0.01046156976372,0.0463702008128166,0.0829151485573244,11.20168014511929,-0.1145060150945317,0.4087569394842732,4.159953466924946,1.029068452892182,0.9105182173463712,688,-0.1349544303139249,1.217500515282154,3.115693398324842,0.0128927921654949,15.4739336492891,0.742901179911143,3.254135418285475,0.1754621243266857,0.284992205935028,0.0204202852392118,0.0070686303079128,3.0,0.0279917661100626,-0.1130745135602689,-0.1102680950120286,6.697873241605557,0.783625730994152,0.0069497816673813,0.0043194157620285,0.0049506638805698,0.2691428896934117,M1
204,0.0718172639608383,7.615773105863909,0.0247016421265222,0.0118752950802445,0.0545698069036006,0.2660012095210634,54.09712303483148,-0.1943049529704825,0.2175060680119784,4.338603369146455,1.0328312809667457,0.9009903248503158,813,-0.1818640477617734,1.0868722535669804,3.6601562449990936,0.0208333333333333,38.17307692307692,0.8163927136811295,3.665114787355873,0.0278726119448679,0.2021626794608951,0.0036118034076149,0.0180956870317459,2.8284271247461903,0.0319501981139183,-0.1595790041758874,-0.2029736701994386,6.332201858913514,0.75,0.0079986900030226,0.0017975489955033,0.0029561274422296,0.1305090953485533,M1
158,0.0718172639608383,5.385164807134504,0.0260125516892172,0.0118752950802445,0.0718172639608383,0.3204595231664516,79.33617006877017,-0.1498586517570975,0.7575235390261756,4.015871828552911,1.1790996873367154,0.6978702269860342,284,-0.2022307799584565,1.118539722636342,3.4497284339893928,0.0941666666666666,37.18333333333334,0.8067937225583233,3.701900824993639,0.2399478762998982,0.3642478187860248,0.0073568241481113,0.0183784365653991,2.0,0.0294054914265871,-0.182234543680122,-0.2019378506200815,5.248989898978221,0.7745098039215687,0.0176936437741959,0.0041524315173899,0.0100293726204538,0.006200701909415,M1
