ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Green,Intensity_IntegratedIntensity_Green,Intensity_LowerQuartileIntensity_Green,Intensity_MADIntensity_Green,Intensity_MassDisplacement_Green,Intensity_MaxIntensityEdge_Green,Intensity_MaxIntensity_Green,Intensity_MeanIntensityEdge_Green,Intensity_MeanIntensity_Green,Intensity_MedianIntensity_Green,Intensity_MinIntensityEdge_Green,Intensity_MinIntensity_Green,Intensity_StdIntensityEdge_Green,Intensity_StdIntensity_Green,Intensity_UpperQuartileIntensity_Green,Location_CenterMassIntensity_X_Green,Location_CenterMassIntensity_Y_Green,Location_CenterMassIntensity_Z_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Green,Location_MaxIntensity_Y_Green,Location_MaxIntensity_Z_Green,Number_Object_Number
1,30,1.6543059069663286,12.89628929644823,0.028620392084121704,0.011504704132676125,0.25039143752782117,0.04293058440089226,0.0799674466252327,0.02432802804362248,0.03919844770956909,0.03703686222434044,0.014310196042060852,0.014310196042060852,0.005004014835825161,0.014085398717448086,0.04854156821966171,205.13480222961527,456.0988251444977,0.0,205.29787234042553,455.90881458966567,0,204.0,457.0,0.0,30
1,31,8.018686863593757,110.99737958237529,0.025532158091664314,0.008699214085936546,2.1869738218698425,0.03984235227108002,0.1172870546579361,0.0233101362313772,0.03741064360713694,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.004246490915197972,0.015251291519665262,0.045736078172922134,121.52221578768626,486.660342137069,0.0,120.65419615773509,488.6676777890125,0,119.0,472.0,0.0,31
1,32,4.590287163853645,31.995849827304482,0.022726668044924736,0.005893724039196968,0.3224791648914893,0.03703686222434044,0.07155098021030426,0.02330095007032307,0.030854242842145115,0.028620392084121704,0.014310196042060852,0.011221961118280888,0.004080758365174607,0.010192051290087378,0.03423137217760086,591.2862274456638,534.764964507152,0.0,591.0414657666345,534.9749276759884,0,585.0,530.0,0.0,32
1,33,6.661285233683884,105.32547972910106,0.028620392084121704,0.011504704132676125,0.7628023617701198,0.03703686222434044,0.22896313667297363,0.024135091426390885,0.044934078382722294,0.03703686222434044,0.011221961118280888,0.011221961118280888,0.004626936912954633,0.02782675280626084,0.04854156821966171,244.64798581909437,545.8005678127274,0.0,244.2726109215017,545.1365187713311,0,245.0,546.0,0.0,33
1,34,4.359388707205653,64.95594485104084,0.028620392084121704,0.008699215948581696,1.635339613535831,0.03423137217760086,0.11448156833648682,0.023692329930465505,0.03951091535951389,0.03703686222434044,0.014310196042060852,0.014310196042060852,0.004697257889586291,0.015311151296247905,0.045736078172922134,336.1500921212149,551.2162407786321,0.0,337.7676399026764,551.4568126520682,0,326.0,552.0,0.0,34
1,35,4.831320490688086,104.24621442332864,0.028620392084121704,0.014310194179415703,1.8141780163221137,0.04293058440089226,0.21465295553207397,0.023799608328512738,0.04926569679741429,0.03984235227108002,0.014310196042060852,0.014310196042060852,0.0047901324766531864,0.03071307747110249,0.060046274214982986,424.28805476317564,552.4954656595442,0.0,422.67296786389414,551.6691871455577,0,426.0,556.0,0.0,35
1,36,7.0714742466807365,109.48075970681384,0.025532158091664314,0.008699214085936546,2.0071884549314873,0.03984235227108002,0.108587846159935,0.023338198833929822,0.03595427248171226,0.03142588213086128,0.011221961118280888,0.005610980559140444,0.004569750215014561,0.016187435941077452,0.04293058440089226,769.2676955508975,583.5573479805818,0.0,769.5868637110017,581.575697865353,0,753.0,584.0,0.0,36
1,37,4.268764786422253,81.68251625820994,0.028620392084121704,0.008699215948581696,2.149113849882847,0.03984235227108002,0.1459074467420578,0.0238478479688394,0.0414001602930613,0.03703686222434044,0.014310196042060852,0.011221961118280888,0.005013623125643454,0.020484102413332702,0.04854156821966171,380.15112617044366,638.8579722879917,0.0,379.1180942726812,640.7425240750126,0,385.0,633.0,0.0,37
1,38,5.656505214981735,87.5141365993768,0.025532158091664314,0.008699214085936546,2.7508650981027167,0.03984235227108002,0.13440273702144623,0.02337398849166006,0.03867173513008255,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.004707740201461635,0.018032003954034138,0.045736078172922134,489.01729215302004,624.5252189192448,0.0,489.1343349536014,621.7768448961556,0,486.0,635.0,0.0,38
1,39,7.365811889059842,113.04738893220201,0.025532158091664314,0.008416470140218735,1.3037803845361104,0.07435646653175354,0.11448156833648682,0.02488449962520217,0.034848147019791005,0.03142588213086128,0.008416470140218735,0.005610980559140444,0.008427119310817379,0.015698806244533847,0.03984235227108002,631.9242776083545,694.2174022471758,0.0,631.0249691738594,693.2734278668311,0,628.0,698.0,0.0,39
