ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Green,Intensity_IntegratedIntensity_Green,Intensity_LowerQuartileIntensity_Green,Intensity_MADIntensity_Green,Intensity_MassDisplacement_Green,Intensity_MaxIntensityEdge_Green,Intensity_MaxIntensity_Green,Intensity_MeanIntensityEdge_Green,Intensity_MeanIntensity_Green,Intensity_MedianIntensity_Green,Intensity_MinIntensityEdge_Green,Intensity_MinIntensity_Green,Intensity_StdIntensityEdge_Green,Intensity_StdIntensity_Green,Intensity_UpperQuartileIntensity_Green,Location_CenterMassIntensity_X_Green,Location_CenterMassIntensity_Y_Green,Location_CenterMassIntensity_Z_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Green,Location_MaxIntensity_Y_Green,Location_MaxIntensity_Z_Green,Number_Object_Number
1,38,6.662243045866489,50.513896180316806,0.03984235227108002,0.011504705995321274,0.49286447506937164,0.10297686606645584,0.1459074467420578,0.04243466908195216,0.05351048324186102,0.05134705826640129,0.01992117613554001,0.01711568608880043,0.013729866697228857,0.01892032330548335,0.06565725803375244,26.004223520456847,341.522569020872,0.0,26.20550847457627,341.9724576271187,0,25.0,345.0,0.0,38
1,39,8.146523067727685,63.75236747786403,0.03423137217760086,0.008699212223291397,0.5676382198686091,0.07716196030378342,0.12009254842996597,0.03973913691574481,0.04390658917208266,0.04293058440089226,0.01711568608880043,0.01711568608880043,0.013283202543835639,0.014234603919717486,0.05134705826640129,386.9696197942528,338.4712994529411,0.0,386.9221763085399,337.9056473829201,0,391.0,343.0,0.0,39
1,40,6.38924029096961,79.50989431887865,0.04293058440089226,0.011504709720611572,0.6983043787562536,0.0799674466252327,0.15432392060756683,0.04095666853185648,0.05728378553233332,0.05415254831314087,0.01711568608880043,0.01711568608880043,0.01215772231980331,0.020161870179748787,0.06846274435520172,439.12807133219036,355.8957199373657,0.0,439.79610951008647,355.69236311239194,0,427.0,352.0,0.0,40
1,41,7.831981457769871,76.71564247086644,0.03703686222434044,0.011504705995321274,0.5180608992955373,0.0799674466252327,0.12289803475141525,0.040164007475742926,0.050570627864776826,0.04854156821966171,0.01711568608880043,0.01711568608880043,0.011584881228032425,0.01719014718181202,0.060046274214982986,781.1850176806306,360.6757675544403,0.0,781.663810151615,360.47791694133156,0,781.0,354.0,0.0,41
1,42,11.916758669540286,123.08540977910161,0.03703686222434044,0.011504705995321274,0.9297347352062892,0.07155098021030426,0.12879176437854767,0.040259319829528,0.048650359596482846,0.045736078172922134,0.01992117613554001,0.01711568608880043,0.010640587602959108,0.016639816783478874,0.060046274214982986,116.94913675238807,378.1506038791343,0.0,117.52885375494071,378.87747035573125,0,113.0,359.0,0.0,42
1,43,14.565231928601861,129.31895626336336,0.03703686222434044,0.011504705995321274,0.20830194471196184,0.0799674466252327,0.12289803475141525,0.04068500538715604,0.048109730752739346,0.045736078172922134,0.01711568608880043,0.01711568608880043,0.010811488984992878,0.016036344237225754,0.05724078416824341,715.9458698469273,373.2593244945044,0.0,715.7477678571429,373.1949404761905,0,724.0,366.0,0.0,43
1,44,6.42571165971458,25.58138437382877,0.03423137217760086,0.008416473865509033,0.2132811969716706,0.07716196030378342,0.09708313643932343,0.041456204256223095,0.044566871731409004,0.04293058440089226,0.014310196042060852,0.014310196042060852,0.010456724622328956,0.012962426988192636,0.05134705826640129,891.373882388227,388.0035094150192,0.0,891.5017421602787,388.1742160278746,0,891.0,377.0,0.0,44
1,45,6.854734810069203,74.80893041566014,0.03984235227108002,0.014310196042060852,1.1712947046201487,0.07155098021030426,0.20034274458885193,0.04032196947099531,0.05684569180521287,0.05134705826640129,0.01711568608880043,0.014310196042060852,0.011138115228576925,0.02335952383008564,0.06846274435520172,536.2147373220449,382.4139860774691,0.0,535.3297872340426,381.6466565349544,0,545.0,389.0,0.0,45
1,46,7.947876742109656,54.416184671223164,0.03423137217760086,0.011221963912248611,0.4983222725874901,0.07435646653175354,0.13440273702144623,0.03954167533387889,0.04627226587689044,0.04293058440089226,0.014310196042060852,0.014310196042060852,0.010819407392667747,0.015767527292801443,0.05415254831314087,602.9213742185261,389.54455378870074,0.0,603.4047619047619,389.4234693877551,0,597.0,396.0,0.0,46
1,47,11.608698265627027,190.49606205895543,0.04293058440089226,0.01431019976735115,2.5424630588206867,0.0799674466252327,0.17172233760356903,0.0413120934719823,0.060783682852251254,0.05724078416824341,0.01992117613554001,0.01711568608880043,0.011600983980411364,0.024405950836979218,0.07435646653175354,443.9629554077453,391.38407383088514,0.0,446.4345883854499,390.788130185067,0,416.0,392.0,0.0,47
1,48,8.100243395194411,59.37334027513862,0.03703686222434044,0.008699215948581696,0.4802534379394561,0.08586116880178452,0.11448156833648682,0.04050121697597206,0.047460703657185146,0.045736078172922134,0.01992117613554001,0.014310196042060852,0.01116580090841773,0.01502175599598374,0.05724078416824341,817.2820235693254,394.90710313989956,0.0,817.6730615507594,394.6282973621103,0,823.0,409.0,0.0,48
1,49,5.0278363935649395,33.54418075457215,0.03423137217760086,0.008699215948581696,0.16880787155506738,0.08866666257381439,0.10578235238790512,0.03958926294145622,0.04646008414760686,0.045736078172922134,0.01711568608880043,0.01711568608880043,0.011377691248725638,0.014365033691456168,0.05415254831314087,381.10684244248125,391.362992980703,0.0,381.13573407202216,391.196675900277,0,384.0,396.0,0.0,49
1,50,9.04245439171791,95.95367640256882,0.03984235227108002,0.011504705995321274,0.7097709559949085,0.07435646653175354,0.16863411664962769,0.04091608322044304,0.05430315585883917,0.05134705826640129,0.01711568608880043,0.01711568608880043,0.01174810311564063,0.019851343425803716,0.06565725803375244,972.0908895920778,400.222872643349,0.0,971.9971703452179,400.926428975665,0,982.0,402.0,0.0,50
