ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Nuclei,Intensity_IntegratedIntensity_Nuclei,Intensity_LowerQuartileIntensity_Nuclei,Intensity_MADIntensity_Nuclei,Intensity_MassDisplacement_Nuclei,Intensity_MaxIntensityEdge_Nuclei,Intensity_MaxIntensity_Nuclei,Intensity_MeanIntensityEdge_Nuclei,Intensity_MeanIntensity_Nuclei,Intensity_MedianIntensity_Nuclei,Intensity_MinIntensityEdge_Nuclei,Intensity_MinIntensity_Nuclei,Intensity_StdIntensityEdge_Nuclei,Intensity_StdIntensity_Nuclei,Intensity_UpperQuartileIntensity_Nuclei,Location_CenterMassIntensity_X_Nuclei,Location_CenterMassIntensity_Y_Nuclei,Location_CenterMassIntensity_Z_Nuclei,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Nuclei,Location_MaxIntensity_Y_Nuclei,Location_MaxIntensity_Z_Nuclei,Number_Object_Number,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_00_256,Texture_AngularSecondMoment_Nuclei_3_01_256,Texture_AngularSecondMoment_Nuclei_3_01_256,Texture_AngularSecondMoment_Nuclei_3_02_256,Texture_AngularSecondMoment_Nuclei_3_02_256,Texture_AngularSecondMoment_Nuclei_3_03_256,Texture_AngularSecondMoment_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_00_256,Texture_Contrast_Nuclei_3_01_256,Texture_Contrast_Nuclei_3_01_256,Texture_Contrast_Nuclei_3_02_256,Texture_Contrast_Nuclei_3_02_256,Texture_Contrast_Nuclei_3_03_256,Texture_Contrast_Nuclei_3_03_256,Texture_Correlation_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_00_256,Texture_Correlation_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_01_256,Texture_Correlation_Nuclei_3_02_256,Texture_Correlation_Nuclei_3_02_256,Texture_Correlation_Nuclei_3_03_256,Texture_Correlation_Nuclei_3_03_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_00_256,Texture_DifferenceEntropy_Nuclei_3_01_256,Texture_DifferenceEntropy_Nuclei_3_01_256,Texture_DifferenceEntropy_Nuclei_3_02_256,Texture_DifferenceEntropy_Nuclei_3_02_256,Texture_DifferenceEntropy_Nuclei_3_03_256,Texture_DifferenceEntropy_Nuclei_3_03_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_DifferenceVariance_Nuclei_3_00_256,Texture_DifferenceVariance_Nuclei_3_01_256,Texture_DifferenceVariance_Nuclei_3_01_256,Texture_DifferenceVariance_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_02_256,Texture_DifferenceVariance_Nuclei_3_03_256,Texture_DifferenceVariance_Nuclei_3_03_256,Texture_Entropy_Nuclei_3_00_256,Texture_Entropy_Nuclei_3_00_256,Texture_Entropy_Nuclei_3_01_256,Texture_Entropy_Nuclei_3_01_256,Texture_Entropy_Nuclei_3_02_256,Texture_Entropy_Nuclei_3_02_256,Texture_Entropy_Nuclei_3_03_256,Texture_Entropy_Nuclei_3_03_256,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_00_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_01_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_02_256,Texture_InfoMeas1_Nuclei_3_03_256,Texture_InfoMeas1_Nuclei_3_03_256,Texture_InfoMeas2_Nuclei_3_00_256,Texture_InfoMeas2_Nuclei_3_00_256,Texture_InfoMeas2_Nuclei_3_01_256,Texture_InfoMeas2_Nuclei_3_01_256,Texture_InfoMeas2_Nuclei_3_02_256,Texture_InfoMeas2_Nuclei_3_02_256,Texture_InfoMeas2_Nuclei_3_03_256,Texture_InfoMeas2_Nuclei_3_03_256,Texture_InverseDifferenceMoment_Nuclei_3_00_256,Texture_InverseDifferenceMoment_Nuclei_3_00_256,Texture_InverseDifferenceMoment_Nuclei_3_01_256,Texture_InverseDifferenceMoment_Nuclei_3_01_256,Texture_InverseDifferenceMoment_Nuclei_3_02_256,Texture_InverseDifferenceMoment_Nuclei_3_02_256,Texture_InverseDifferenceMoment_Nuclei_3_03_256,Texture_InverseDifferenceMoment_Nuclei_3_03_256,Texture_SumAverage_Nuclei_3_00_256,Texture_SumAverage_Nuclei_3_00_256,Texture_SumAverage_Nuclei_3_01_256,Texture_SumAverage_Nuclei_3_01_256,Texture_SumAverage_Nuclei_3_02_256,Texture_SumAverage_Nuclei_3_02_256,Texture_SumAverage_Nuclei_3_03_256,Texture_SumAverage_Nuclei_3_03_256,Texture_SumEntropy_Nuclei_3_00_256,Texture_SumEntropy_Nuclei_3_00_256,Texture_SumEntropy_Nuclei_3_01_256,Texture_SumEntropy_Nuclei_3_01_256,Texture_SumEntropy_Nuclei_3_02_256,Texture_SumEntropy_Nuclei_3_02_256,Texture_SumEntropy_Nuclei_3_03_256,Texture_SumEntropy_Nuclei_3_03_256,Texture_SumVariance_Nuclei_3_00_256,Texture_SumVariance_Nuclei_3_00_256,Texture_SumVariance_Nuclei_3_01_256,Texture_SumVariance_Nuclei_3_01_256,Texture_SumVariance_Nuclei_3_02_256,Texture_SumVariance_Nuclei_3_02_256,Texture_SumVariance_Nuclei_3_03_256,Texture_SumVariance_Nuclei_3_03_256,Texture_Variance_Nuclei_3_00_256,Texture_Variance_Nuclei_3_00_256,Texture_Variance_Nuclei_3_01_256,Texture_Variance_Nuclei_3_01_256,Texture_Variance_Nuclei_3_02_256,Texture_Variance_Nuclei_3_02_256,Texture_Variance_Nuclei_3_03_256,Texture_Variance_Nuclei_3_03_256
1,1,1173,1591,484,55,447,12,464.7195226,33.09036658,1.140164613,1210,0.689256913,38.64595692,1,0.737272156,0.877066337,45.56123172,45.65084884,16.64331698,6.322914198,5.656854249,33.15817946,33.00988769,-30.22174001,129.6396103,0.969421488,0.715975687,0.034891146,0.169742565,0.085778047,0.010775407,0.013897312,0.042061775,0.002650737,0.018734185,0.004971375,0.017743864,0.004823057,0.014246746,0.02449623,0.012997341,0.005347308,0.0055864,0.008213531,0.004274815,0.00420635,0.007494676,0.008426239,0.003715754,0.006063622,0.001240329,0.002514835,0.006400096,0.009536336,0.003393234,0.00393054,2.037178632,761.3299583,0.032232944,0.015268236,0.400722868,0.028557256,0.071817264,0.018352961,0.046706699,0.045804709,0.009613334,0.009613334,0.004329754,0.018052695,0.063546969,464.8304829,32.70531252,0,464.7195226,33.09036658,0,458,43,0,1,0.02964486,0.02964486,0.018611813,0.018611813,0.022732482,0.022732482,0.022621632,0.022621632,13.70306513,13.70306513,23.84044715,23.84044715,14.72530574,14.72530574,16.75292969,16.75292969,0.629761611,0.629761611,0.356608371,0.356608371,0.604311036,0.604311036,0.544602304,0.544602304,3.057803659,3.057803659,3.410538391,3.410538391,3.114130414,3.114130414,3.19496182,3.19496182,0.004848809,0.004848809,0.00274053,0.00274053,0.004197458,0.004197458,0.003978618,0.003978618,6.850574969,6.850574969,7.020840871,7.020840871,6.942841753,6.942841753,6.939179725,6.939179725,-0.130013184,-0.130013184,-0.068510558,-0.068510558,-0.1093917,-0.1093917,-0.098732701,-0.098732701,0.783746906,0.783746906,0.626333267,0.626333267,0.743109195,0.743109195,0.716651604,0.716651604,0.375546051,0.375546051,0.273876165,0.273876165,0.342694801,0.342694801,0.321987794,0.321987794,25.00766284,25.00766284,25.38922764,25.38922764,24.84571966,24.84571966,25.12207031,25.12207031,4.561231655,4.561231655,4.562714011,4.562714011,4.630444299,4.630444299,4.605838954,4.605838954,60.31986465,60.31986465,50.26821729,50.26821729,59.70338478,59.70338478,56.8220129,56.8220129,18.50573245,18.50573245,18.52716611,18.52716611,18.60717263,18.60717263,18.39373565,18.39373565
1,2,925,2021,653,59,610,12,628.4594595,34.41081081,2.122000261,1201,0.884624287,34.31831259,1,0.457694211,0.471253476,56.5423207,54.3783045,9.433981132,3.830958987,3.605551275,27.57716447,26.36593765,-47.10490661,157.0538239,0.770191507,0.397811695,0.04146124,0.12804941,0.082979606,0.04187964,0.005841665,0.003959838,0.056174534,0.032897826,0.026984306,0.018777207,0.010136201,0.006335938,0.018667349,0.016970938,0.017065829,0.017479392,0.010596235,0.009074132,0.007561245,0.000137722,0.002219957,0.003126459,0.0080693,0.008262424,0.008974458,0.00610614,0.009699819,0.003986633,0.004984685,2.638012024,741.128667,0.021488629,0.006785883,0.308234547,0.041280787,0.071817264,0.019116029,0.029918102,0.027709022,0.009047844,0.009047844,0.005096287,0.011604911,0.035625886,628.4133044,34.10605148,0,628.4594595,34.41081081,0,617,38,0,2,0.014883122,0.014883122,0.01432721,0.01432721,0.014769438,0.014769438,0.013148444,0.013148444,10.2869898,10.2869898,13.12247839,13.12247839,12.1653944,12.1653944,17.236,17.236,0.440831967,0.440831967,0.307987323,0.307987323,0.333310152,0.333310152,0.069107906,0.069107906,2.856307232,2.856307232,2.986296995,2.986296995,2.953445099,2.953445099,3.183380532,3.183380532,0.005825568,0.005825568,0.005368406,0.005368406,0.005572647,0.005572647,0.004231741,0.004231741,6.652345652,6.652345652,6.703999231,6.703999231,6.665372299,6.665372299,6.765140936,6.765140936,-0.073269741,-0.073269741,-0.061603996,-0.061603996,-0.05944413,-0.05944413,-0.038280309,-0.038280309,0.630133435,0.630133435,0.589033961,0.589033961,0.579013596,0.579013596,0.481711315,0.481711315,0.346200439,0.346200439,0.294786337,0.294786337,0.334099462,0.334099462,0.281498234,0.281498234,15.7869898,15.7869898,15.72190202,15.72190202,15.63104326,15.63104326,15.74533333,15.74533333,4.202093307,4.202093307,4.109771382,4.109771382,4.152659119,4.152659119,4.039564805,4.039564805,26.50692257,26.50692257,24.80306497,24.80306497,24.32951978,24.32951978,19.79514489,19.79514489,9.198478092,9.198478092,9.481385839,9.481385839,9.123728545,9.123728545,9.257786222,9.257786222
1,3,911,1554,136,60,99,18,118.6937431,41.4478595,2.072290972,1113,0.789913382,34.05761626,1,0.586229086,0.482557717,48.14321804,46.14108798,8.602325267,3.865518626,3.605551275,29.76474838,29.52230882,-33.17732587,154.0243866,0.818508535,0.544819739,0.095026646,0.103588895,0.076173645,0.058122066,0.010002569,0.062520702,0.028810781,0.031249611,0.010389136,0.009768919,0.013066034,0.025116378,0.005512361,0.013606297,0.016616303,0.005244119,0.017148361,0.007855039,0.006146594,0.01190986,0.007896771,0.01114163,0.003177339,0.011177201,0.010869259,0.006365918,0.006953442,0.002178363,0.005543128,2.335757482,91.25259664,0.024033336,0.008906471,1.151957915,0.031950198,0.071817264,0.017967365,0.034302477,0.032374317,0.007634118,0.007634118,0.004321059,0.013602013,0.042129025,118.8011889,42.59479561,0,118.6937431,41.4478595,0,109,46,0,3,0.00926039,0.00926039,0.008144434,0.008144434,0.008955777,0.008955777,0.008545246,0.008545246,12.6328125,12.6328125,20.76190476,20.76190476,16.49222798,16.49222798,18.50138504,18.50138504,0.471469597,0.471469597,0.146620793,0.146620793,0.305095633,0.305095633,0.238605862,0.238605862,2.993646414,2.993646414,3.306631812,3.306631812,3.148594868,3.148594868,3.221078428,3.221078428,0.004955861,0.004955861,0.003531302,0.003531302,0.004466423,0.004466423,0.004069304,0.004069304,7.119697346,7.119697346,7.259150983,7.259150983,7.188087963,7.188087963,7.204322263,7.204322263,-0.076062259,-0.076062259,-0.041320339,-0.041320339,-0.052504735,-0.052504735,-0.061817208,-0.061817208,0.656104758,0.656104758,0.513632473,0.513632473,0.566837837,0.566837837,0.606988931,0.606988931,0.300577793,0.300577793,0.243083421,0.243083421,0.287718276,0.287718276,0.277673202,0.277673202,18.46614583,18.46614583,18.47058824,18.47058824,18.36010363,18.36010363,18.48199446,18.48199446,4.499216176,4.499216176,4.375067719,4.375067719,4.435000491,4.435000491,4.438646816,4.438646816,35.1707289,35.1707289,27.89619377,27.89619377,30.97395232,30.97395232,30.09732123,30.09732123,11.95088535,11.95088535,12.16452463,12.16452463,11.86654508,11.86654508,12.14967657,12.14967657
1,4,1235,2090,824,71,786,16,806.2242915,41.81538462,1.9045641,1539,0.818140669,39.65414023,1,0.590909091,0.525054526,56.21020742,54.23098745,12.04159458,4.639701822,4.242640687,35.31374454,32.32188816,9.34121879,171.9238816,0.802469136,0.527419718,0.031596337,0.152088985,0.094357788,0.00663557,0.021355083,0.001418971,0.054444395,0.008918353,0.015320168,0.001174468,0.021573672,0.003081931,0.013348362,0.0151377,0.023004791,0.003791599,0.007984132,0.00756467,0.010621925,0.011472522,0.003104132,0.02380554,0.007069125,0.018763807,0.006327075,0.005816995,0.002393838,0.000581355,0.00200337,2.669962218,87.79660234,0.027709022,0.013147647,0.73358068,0.035060395,0.071817264,0.018413533,0.042105672,0.03958432,0.007068628,0.007068628,0.004956029,0.018009388,0.055983532,806.2935627,42.54568737,0,806.2242915,41.81538462,0,809,43,0,4,0.011473106,0.011473106,0.011339671,0.011339671,0.014682795,0.014682795,0.009922104,0.009922104,21.35955056,21.35955056,24.95711501,24.95711501,18.49445471,18.49445471,27.54187192,27.54187192,0.453083939,0.453083939,0.376450102,0.376450102,0.535104548,0.535104548,0.311859559,0.311859559,3.354613135,3.354613135,3.450892692,3.450892692,3.262426309,3.262426309,3.528598431,3.528598431,0.003387581,0.003387581,0.003022172,0.003022172,0.003733854,0.003733854,0.00249167,0.00249167,7.298695097,7.298695097,7.351054346,7.351054346,7.236756328,7.236756328,7.400211551,7.400211551,-0.072059297,-0.072059297,-0.061448929,-0.061448929,-0.09511352,-0.09511352,-0.044016639,-0.044016639,0.648462782,0.648462782,0.610338793,0.610338793,0.71732235,0.71732235,0.532235538,0.532235538,0.294000592,0.294000592,0.299461355,0.299461355,0.319271041,0.319271041,0.253305501,0.253305501,22.7340824,22.7340824,22.71345029,22.71345029,22.55545287,22.55545287,22.70049261,22.70049261,4.716176309,4.716176309,4.721134751,4.721134751,4.710961522,4.710961522,4.714987632,4.714987632,56.74951255,56.74951255,55.09137854,55.09137854,61.06947581,61.06947581,52.50536922,52.50536922,19.52726578,19.52726578,20.01212339,20.01212339,19.89098263,19.89098263,20.01181028,20.01181028
1,5,840,1224,571,70,537,34,552.5714286,51.075,1.138795694,873,0.295531007,32.70353525,1,0.68627451,0.878120637,33.77320566,35.51056181,14.76482306,5.433964451,5,30.71475584,32.26466288,-35.99786338,109.6396103,0.962199313,0.837174749,0.035489444,0.1197877,0.015331034,0.00909596,0.038603927,0.062032745,0.005475515,0.033232213,0.013347757,0.004921326,0.005354752,0.019653713,0.007312365,0.00232836,0.015694594,0.013458981,0.00808802,0.006996267,0.007517172,0.001500483,0.001094081,0.008521105,0.008072914,0.004415423,0.005491544,0.004784925,0.000977388,0.004474743,0.004138615,1.649252318,85.22249088,0.024598826,0.010744315,0.653330066,0.026578041,0.071817264,0.018123652,0.037253353,0.033646669,0.01159255,0.00989608,0.003549365,0.016107349,0.047783926,552.0112492,51.41121303,0,552.5714286,51.075,0,551,46,0,5,0.008667589,0.008667589,0.00707806,0.00707806,0.007611394,0.007611394,0.006809517,0.006809517,13.93042292,13.93042292,19.20028409,19.20028409,17.87262873,17.87262873,23.59432624,23.59432624,0.575472781,0.575472781,0.434042791,0.434042791,0.453526248,0.453526248,0.290950995,0.290950995,3.07435095,3.07435095,3.267269606,3.267269606,3.211577948,3.211577948,3.407973205,3.407973205,0.004563714,0.004563714,0.003693537,0.003693537,0.004102199,0.004102199,0.003096507,0.003096507,7.282830686,7.282830686,7.434208747,7.434208747,7.379838506,7.379838506,7.491143367,7.491143367,-0.106636406,-0.106636406,-0.073078272,-0.073078272,-0.076187806,-0.076187806,-0.049940247,-0.049940247,0.748147412,0.748147412,0.656509402,0.656509402,0.665302089,0.665302089,0.564497676,0.564497676,0.326424516,0.326424516,0.259863265,0.259863265,0.282117576,0.282117576,0.255039014,0.255039014,20.0313779,20.0313779,19.93323864,19.93323864,19.93766938,19.93766938,20.03404255,20.03404255,4.701881221,4.701881221,4.712270304,4.712270304,4.703340605,4.703340605,4.651850957,4.651850957,51.69751475,51.69751475,48.65037247,48.65037247,47.53812031,47.53812031,42.95770635,42.95770635,16.40698442,16.40698442,16.96266414,16.96266414,16.35268726,16.35268726,16.63800815,16.63800815
1,6,1549,2940,990,102,941,42,964.3718528,63.64105875,2.269163523,1891,0.685785531,44.40999949,1,0.526870748,0.440691025,58.92884724,61.13100686,15,5.216460959,4.472135955,43.78829425,42.88863223,-6.591729639,210.1665222,0.81914331,0.505813437,0.111076411,0.112505428,0.076769808,0.01914301,0.034964846,0.010478806,0.040786086,0.020837507,0.023755243,0.023390869,0.027520636,0.0116142,0.006390997,0.008726403,0.010139373,0.007993352,0.018851413,0.007572086,0.006621072,0.013159646,0.009035763,0.001704117,0.012641813,0.013065179,0.005400203,0.007083006,0.003152277,0.007904751,0.004321755,3.20208854,82.92603535,0.03534314,0.015833732,1.165516804,0.033929415,0.071817264,0.017593893,0.051675186,0.055983532,0.006785883,0.006785883,0.004731591,0.019999414,0.071817264,964.3557342,62.47565341,0,964.3718528,63.64105875,0,969,81,0,6,0.071928452,0.071928452,0.054545733,0.054545733,0.059937642,0.059937642,0.053516537,0.053516537,18.86559533,18.86559533,31.47705696,31.47705696,26.94542773,26.94542773,29.99923372,29.99923372,0.556451476,0.556451476,0.262745204,0.262745204,0.380859893,0.380859893,0.308832101,0.308832101,3.146427003,3.146427003,3.529476549,3.529476549,3.394900193,3.394900193,3.491609761,3.491609761,0.0055749,0.0055749,0.003158981,0.003158981,0.004027607,0.004027607,0.003389637,0.003389637,6.217805736,6.217805736,6.294391013,6.294391013,6.342186218,6.342186218,6.340725968,6.340725968,-0.103629619,-0.103629619,-0.042348152,-0.042348152,-0.061668872,-0.061668872,-0.046090399,-0.046090399,0.702253593,0.702253593,0.488253023,0.488253023,0.576247664,0.576247664,0.508472865,0.508472865,0.429656711,0.429656711,0.340992478,0.340992478,0.378141126,0.378141126,0.348326555,0.348326555,27.7742878,27.7742878,28.10205696,28.10205696,27.7699115,27.7699115,27.89501916,27.89501916,4.293927122,4.293927122,4.320744759,4.320744759,4.331428114,4.331428114,4.354873123,4.354873123,66.20106277,66.20106277,53.91284387,53.91284387,60.09602684,60.09602684,56.80813611,56.80813611,21.26666452,21.26666452,21.34747521,21.34747521,21.76036364,21.76036364,21.70184246,21.70184246
1,7,1642,2501,219,76,158,35,185.3392205,54.56272838,1.709685665,1925,0.823486429,45.72372833,1,0.656537385,0.584902839,63.71379087,60.67124525,16.40121947,5.840145061,5.385164807,38.66677549,36.14712522,-83.17067805,187.8233765,0.852987013,0.567267822,0.049830367,0.145929545,0.109885541,0.014666399,0.011989069,0.002629718,0.046652677,0.018470795,0.009088756,0.019676134,0.012912524,0.004951043,0.006987203,0.021647082,0.012749114,0.007329,0.008915744,0.013234746,0.004341404,0.004431272,0.00089466,0.019258904,0.006255637,0.008356877,0.001470634,0.004828001,0.008989182,0.00184603,0.001917046,2.916798712,81.63530361,0.032232944,0.014985491,0.615069183,0.041280787,0.071817264,0.018460751,0.046749547,0.047218435,0.00989608,0.00989608,0.005180099,0.017938821,0.062062552,184.7369305,54.68745558,0,185.3392205,54.56272838,0,202,44,0,7,0.017512723,0.017512723,0.013651812,0.013651812,0.017378367,0.017378367,0.014539762,0.014539762,16.87735849,16.87735849,21.76961131,21.76961131,15.70390679,15.70390679,21.18652482,21.18652482,0.535339303,0.535339303,0.404433645,0.404433645,0.565557921,0.565557921,0.433111588,0.433111588,3.203490479,3.203490479,3.37282716,3.37282716,3.163262811,3.163262811,3.360092057,3.360092057,0.003675795,0.003675795,0.002968349,0.002968349,0.004045331,0.004045331,0.003128699,0.003128699,7.162258525,7.162258525,7.255469796,7.255469796,7.126070087,7.126070087,7.271212427,7.271212427,-0.086946133,-0.086946133,-0.05220092,-0.05220092,-0.091665208,-0.091665208,-0.056249964,-0.056249964,0.691732076,0.691732076,0.567620338,0.567620338,0.704061538,0.704061538,0.586093781,0.586093781,0.301575559,0.301575559,0.278930972,0.278930972,0.321784261,0.321784261,0.282240957,0.282240957,24.97978437,24.97978437,25.21696113,25.21696113,25.05962988,25.05962988,25.06028369,25.06028369,4.655876446,4.655876446,4.66449642,4.66449642,4.661741579,4.661741579,4.681884017,4.681884017,55.76643769,55.76643769,51.33596674,51.33596674,56.59068691,56.59068691,53.56019566,53.56019566,18.16094904,18.16094904,18.27639451,18.27639451,18.07364842,18.07364842,18.68668012,18.68668012
1,8,1125,1872,288,90,252,38,268.1706667,62.04355556,1.81687888,1374,0.826370334,37.84698783,1,0.600961538,0.550394421,53.74453847,51.35172831,11.40175425,4.598546916,4.242640687,34.16654711,30.26500321,-2.50558643,160.2670273,0.818777293,0.542982173,0.030359932,0.148052737,0.102950882,0.008714822,0.013492222,0.011292898,0.053661139,0.017018447,0.009560147,0.021700854,0.009501182,0.004148087,0.009406322,0.023521991,0.017672093,0.003505865,0.004391455,0.006798546,0.008656506,0.014971688,0.000586131,0.023102242,0.003326861,0.013094839,0.005156065,0.004367433,0.009719843,0.00631216,0.003486096,2.523500246,80.04486286,0.026295297,0.008482356,0.084558452,0.030536473,0.071817264,0.018692594,0.036013184,0.033363923,0.009330589,0.009330589,0.004151591,0.013760583,0.044390984,268.2552219,62.04429445,0,268.1706667,62.04355556,0,261,55,0,8,0.009472965,0.009472965,0.008932671,0.008932671,0.009408663,0.009408663,0.009091689,0.009091689,15.27085479,15.27085479,17.75974026,17.75974026,14.48167006,14.48167006,19.26049516,19.26049516,0.365779815,0.365779815,0.284432749,0.284432749,0.402799355,0.402799355,0.200944574,0.200944574,3.110704347,3.110704347,3.211925158,3.211925158,3.070133035,3.070133035,3.259012785,3.259012785,0.004545824,0.004545824,0.003817371,0.003817371,0.004620204,0.004620204,0.003922714,0.003922714,7.190284345,7.190284345,7.252023303,7.252023303,7.189742668,7.189742668,7.234187866,7.234187866,-0.057680788,-0.057680788,-0.051875111,-0.051875111,-0.058888728,-0.058888728,-0.045993666,-0.045993666,0.589554192,0.589554192,0.566018547,0.566018547,0.594589929,0.594589929,0.53724031,0.53724031,0.284612617,0.284612617,0.261373011,0.261373011,0.277889008,0.277889008,0.279115219,0.279115219,19.22966014,19.22966014,19.19264069,19.19264069,19.15784114,19.15784114,19.06243272,19.06243272,4.415292494,4.415292494,4.407371092,4.407371092,4.483773787,4.483773787,4.394385219,4.394385219,32.88546425,32.88546425,31.87847398,31.87847398,34.0168377,34.0168377,28.94766297,28.94766297,12.03907976,12.03907976,12.40955356,12.40955356,12.12462694,12.12462694,12.05203953,12.05203953
1,9,846,986,859,81,825,52,841.7978723,66.36170213,1.060561904,863,0.496961852,32.82012576,1,0.85801217,0.942896399,35.31740455,34.53983208,15,5.67383357,5,28,30.64746849,-86.25309294,106.1837662,0.980301275,0.876963969,0.044740597,0.092210543,0.052516805,0.016832512,0.015129391,0.050454441,0.017892291,0.014441165,0.00683345,0.010137125,0.012100478,0.019704147,0.006284929,0.003838006,9.04E-05,0.012010188,0.010573039,0.012166607,0.001768784,0.007053417,0.010054712,0.005529011,0.003089375,0.004189312,0.005116818,0.003151002,0.002816498,0.003159613,0.003884007,1.757260946,78.94017753,0.030819217,0.008199614,0.673201299,0.032798436,0.071817264,0.018497484,0.039437932,0.038170595,0.010744315,0.010744315,0.004706725,0.013703832,0.047218435,841.1268284,66.30785072,0,841.7978723,66.36170213,0,834,76,0,9,0.009969084,0.009969084,0.009494283,0.009494283,0.009927087,0.009927087,0.00944742,0.00944742,14.71541502,14.71541502,18.32952924,18.32952924,14.58870968,14.58870968,18.86770982,18.86770982,0.354501731,0.354501731,0.195240624,0.195240624,0.358300213,0.358300213,0.165985085,0.165985085,3.08358264,3.08358264,3.222466912,3.222466912,3.09581556,3.09581556,3.255693971,3.255693971,0.004605981,0.004605981,0.003965653,0.003965653,0.004386776,0.004386776,0.003697136,0.003697136,7.112502297,7.112502297,7.182039975,7.182039975,7.121785701,7.121785701,7.186937814,7.186937814,-0.06803105,-0.06803105,-0.040444445,-0.040444445,-0.060414456,-0.060414456,-0.041179515,-0.041179515,0.627710803,0.627710803,0.506518745,0.506518745,0.598595697,0.598595697,0.510678283,0.510678283,0.284550834,0.284550834,0.257336728,0.257336728,0.292962808,0.292962808,0.248768831,0.248768831,20.86824769,20.86824769,21.07988588,21.07988588,20.93548387,20.93548387,21.06970128,21.06970128,4.403677335,4.403677335,4.375070674,4.375070674,4.455503348,4.455503348,4.33537949,4.33537949,30.87855701,30.87855701,27.22329014,27.22329014,30.88024627,30.88024627,26.37778754,26.37778754,11.39849301,11.39849301,11.38820485,11.38820485,11.36723899,11.36723899,11.31137434,11.31137434
